title,released,gf_score,metascore,genre,description,cover_art_url
Neverwinter Nights Platinum,2004-09-15,4.2,N/A,Role-Playing - Western-Style,"Neverwinter Nights is a third-person role-playing video game developed by BioWare. Interplay Entertainment was originally set to publish the game, but financial difficulties led to it being taken over by Infogrames, who released the game under their Atari range of titles. It was released for Microsoft Windows on June 18, 2002. BioWare later released a Linux client in June 2003, requiring a purchased copy of the game to play. MacSoft released a Mac OS X port in August 2003.",
Divinity: Original Sin Enhanced Edition,2015-10-27,4.2,94,Role-Playing - Western-Style,"Divinity: Original Sin is a fantasy role-playing video game developed by Larian Studios. The game was partially funded through Kickstarter and is a prequel to Divine Divinity. Upon its release in 2014, the game received acclaim from critics, with many praising its ability to modernize the RPG genre. The game ships with the editor that created it, allowing players to create their own single-player and multiplayer adventures and publish them online. An enhanced edition of the game, featuring voice acting and various other updates, was released in October 2015. A sequel to the game, titled Divinity: Original Sin II, was released in September 2017.",https://images.launchbox-app.com/f60c7e2f-8eeb-4234-b2db-9ebcc42f01f5.jpg
XCOM 2,2016-02-05,4.19,88,Strategy - Turn-Based - Tactics,"XCOM 2 is a turn-based tactics video game developed by Firaxis Games and published by 2K Games for Microsoft Windows, OS X, and Linux in February 2016, and for PlayStation 4 and Xbox One in September 2016. The game is the sequel to 2012's reboot of the series, XCOM: Enemy Unknown. Taking place 20 years after the events of Enemy Unknown, it follows the continuity that XCOM, a military organization trying to fight off an alien invasion, has lost the war, and is now a resistance force against their occupation of Earth and their established totalitarian regime and military dictatorship. The expansion XCOM 2: War of the Chosen was released in 2017.",https://images.launchbox-app.com/79a77faf-d59f-431f-ac1d-8db88ee49962.jpg
Grand Theft Auto: Vice City,2003-05-12,4.19,94,Action Adventure - Open-World,"Grand Theft Auto: Vice City is an action-adventure video game developed by Rockstar North and published by Rockstar Games. It was released on 29 October 2002 for the PlayStation 2, on 12 May 2003 for Microsoft Windows, and on 31 October 2003 for the Xbox. An enhanced version was released for mobile platforms in 2012, for the game's tenth anniversary. It is the sixth title in the Grand Theft Auto series and the first main entry since 2001's Grand Theft Auto III. Set within the fictional Vice City, based on Miami, the game follows Tommy Vercetti following his release from prison. After he is caught up in an ambushed drug deal, he seeks out those responsible while building a criminal empire and seizing power from other criminal organisations in the city.",https://images.launchbox-app.com/55ee9b76-c934-43c9-b661-8a9f37fd4f7c.jpg
Unreal Tournament 2004,2004-03-16,4.19,93,Action - Shooter - First-Person - Arcade,"Unreal Tournament 2004 is a first-person shooter video game developed by Epic Games and Digital Extremes. It is part of the Unreal series, specifically the subseries started by the original Unreal Tournament. It is the sequel to Unreal Tournament 2003.",https://images.launchbox-app.com/deafaf27-ae63-46d5-88f5-5713029533a7.jpg
Starcraft II: Heart of the Swarm,2013-03-12,4.19,86,Strategy - Real-Time - Command,"StarCraft II: Heart of the Swarm is an expansion pack to the military science fiction real-time strategy game StarCraft II: Wings of Liberty by Blizzard Entertainment. Heart of the Swarm is the second part of the StarCraft II trilogy, with the final part being Legacy of the Void.",https://images.launchbox-app.com/f56dab53-6fe6-4ea2-8045-b1f7065d1816.jpg
Total Annihilation,1997-09-30,4.19,86,Strategy - Real-Time - General,"Total Annihilation is a real-time strategy video game created by Cavedog Entertainment, a sub-division of Humongous Entertainment, and released on September 30, 1997 by GT Interactive for Microsoft Windows and Mac OS. Two expansion packs were released, The Core Contingency on April 30, 1998 and Battle Tactics on June 30, 1998. After the closure of the Cavedog Entertainment in 1999, the intellectual property fell to Infogrames (now Atari).",https://images.launchbox-app.com/498b1cb0-cd49-473e-9026-2121a999add2.jpg
The Walking Dead: Season Two Episode 3 - In Harm's Way,2014-05-13,4.19,81,Adventure - Point-and-Click,"The Walking Dead: Season Two is an episodic interactive drama graphic adventure game based on The Walking Dead comic book series developed by Telltale Games. It is the sequel to The Walking Dead, with the episodes released between December 2013 and August 2014, and a retail collector's disc edition planned at the conclusion of the season. The game employs the same narrative structure as the first season, where player choice in one episode will have a permanent impact on future story elements. The player choices recorded in save files from the first season and the additional episode 400 Days carry over into the second season. Clementine, who was the player's main companion during the first season, is the playable character in Season Two.",https://images.launchbox-app.com/b0c962ff-d5d5-4ff7-8233-6daf2ab7dc41.jpg
The Elder Scrolls IV: Oblivion,2006-03-20,4.19,94,Role-Playing - Western-Style,"The Elder Scrolls IV: Oblivion is an open world action role-playing video game developed by Bethesda Game Studios and published by Bethesda Softworks and the Take-Two Interactive division 2K Games. It is the fourth installment in The Elder Scrolls action fantasy series, following The Elder Scrolls III: Morrowind and preceding The Elder Scrolls V: Skyrim. The game was released for Microsoft Windows and Xbox 360 in March 2006, and on PlayStation 3 in March 2007, with a mobile version of the game released on May 2, 2006. Taking place within the fictional province of Cyrodiil, Oblivion's main story revolves around the player character's efforts to thwart a fanatical cult known as the ""Mythic Dawn"" that plans to open portal gates to a demonic realm known as ""Oblivion"". The game continues the open world tradition of its predecessors by allowing the player to travel anywhere in the game world at any time and to ignore or postpone the main storyline indefinitely. A perpetual objective for players is to improve their character's skills, which are numerical representations of certain abilities. Early in the game, seven skills are selected by the player as major skills for their character, with those remaining termed as minor skills.",https://images.launchbox-app.com/cc0098c3-238f-4971-9247-425939d3a876.jpg
Duke Nukem 3D: Megaton Edition,2013-03-20,4.19,N/A,Miscellaneous - Compilation,"Duke Nukem 3D is a first-person shooter video game developed by 3D Realms. It is a sequel to the platform games Duke Nukem and Duke Nukem II, published by 3D Realms.",https://images.launchbox-app.com/d1636767-6b0e-4b92-b68f-d7a109a41654.jpg
Rise of Nations: Gold Edition,2004-10-28,4.19,N/A,Miscellaneous - Compilation,"Rise of Nations: Thrones and Patriots is the official expansion pack to the real-time strategy video game Rise of Nations. The game is the second in a series of Rise of Nations games by Big Huge Games. Thrones and Patriots had its premiere release for Microsoft Windows on April 27, 2004 in North America, and was later bundled up with Rise of Nations as the Gold Edition, which was released for Windows on October 28, 2004, and for Mac OS X in November 2004. Rise of Nations: Extended Edition was released on Steam on June 12, 2014 and includes both the original game and Thrones and Patriots with updated graphics and Steamworks integration for multiplayer.",
Supreme Commander: Forged Alliance,2007-11-06,4.19,81,Strategy - Real-Time - Command,"Supreme Commander: Forged Alliance is a standalone real-time strategy video game expansion to Supreme Commander, and was released in November 2007, developed by Gas Powered Games and published by THQ, and the second title in the franchise. Because it is a standalone expansion, it is possible to play without owning Supreme Commander, although without a valid CD key for Supreme Commander online play is limited to the new faction, the Seraphim. Forged Alliance adds new gameplay features to the game, several new units for the three preexisting factions, and is further optimized for increased performance, in response to issues with the original.",https://images.launchbox-app.com/93709926-f4de-4bb4-b12b-ba6f2539d74f.png
Rayman 2: The Great Escape,1999-11-05,4.19,N/A,Action - Platformer - 3D,"Rayman 2: The Great Escape is a platform video game developed by Ubi Pictures and published by Ubi Soft for the Nintendo 64, Microsoft Windows and Sega Dreamcast. An enhanced port titled Rayman Revolution (Rayman 2: Revolution in North America) was developed by Ubi Soft Annecy for the PlayStation 2.",https://images.launchbox-app.com/f9102fe9-90b6-444a-bf08-dc976ac1dc60.jpg
Melty Blood: Act Cadenza ver.B,2007-07-27,4.19,N/A,Action - Fighting - 2D,"Melty Blood (メルティブラッド Meruti Buraddo), is a visual novel and fighting game, co-developed by dōjin circles Type-Moon and French-Bread, originally released at Comiket in December 2002. It is shortened as simply Merubura (メルブラ).",https://images.launchbox-app.com/07a3bc92-5983-42cb-8eab-d7a66e5b0071.jpg
Rocket League,2016-07-05,4.19,86,Sports - Team - Soccer - Arcade,"Rocket League is a vehicular soccer video game developed and published by Psyonix. The game was first released for Microsoft Windows and PlayStation 4 in July 2015, with ports for Xbox One, macOS, Linux, and Nintendo Switch being released later on. In June 2016, 505 Games began distributing a physical retail version for PlayStation 4 and Xbox One, with Warner Bros. Interactive Entertainment taking over those duties by the end of 2017.",https://images.launchbox-app.com/e637e608-3f90-4815-beb1-8be18cbbd11a.jpg
Europa Universalis III Complete,2008-10-28,4.19,N/A,Miscellaneous - Compilation,"Europa Universalis III is a grand strategy video game developed by Paradox Development Studio and published by Paradox Interactive. The game was released for Microsoft Windows in January 2007, and was later ported to OS X by Virtual Programming in November 2007.",https://images.launchbox-app.com/9272c964-c27d-4def-8eca-fbc4f85fa3f2.jpg
Worldwide Soccer Manager 2009,2008-11-18,4.19,83,Sports - Team - Soccer - Management,"Football Manager 2009 (abbreviated to Football Manager 09 or FM09) is a football manager simulation video game. It was released on PC, Mac and PlayStation Portable on 14 November 2008 in Europe and on 18 November 2008 in North America. As in the case of other recent releases in the Football Manager series, the game is sold as Worldwide Soccer Manager 2009 in the United States and Canada.",https://images.launchbox-app.com/7220bdd1-a3d0-4dce-962d-d9e418a30b47.jpg
Osu!,2007-09-24,4.19,N/A,Action - Rhythm - Music,"osu! is a free and open-source rhythm game developed, published and created by Dean Herbert. It was originally released for Microsoft Windows on September 16, 2007, the game has also been ported to macOS and Windows Phone. Its gameplay is based on titles including osu! Tatakae! Ouendan, Elite Beat Agents, Taiko no Tatsujin, Beatmania IIDX, O2Jam, and DJMax.",https://images.launchbox-app.com/a5a16989-ee7f-43b2-93b6-6ee214d06f7f.png
Sid Meier's Civilization IV,2005-10-25,4.19,94,Strategy - Turn-Based - 4X,"Civilization IV (also known as Sid Meier's Civilization IV) is a turn-based strategy computer game and the fourth installment of the Civilization series. It was designed by Soren Johnson under the direction of Sid Meier and his video game development studio Firaxis Games. It was preceded by Civilization III and followed by Civilization V, and it was released in North America, Europe, and Australia, between October 25 and November 4, 2005.",https://images.launchbox-app.com/f3a50e4c-0737-4919-b6c5-6d54011eed21.jpg
Mega Man Legacy Collection,2015-08-24,4.19,85,Miscellaneous - Compilation,"Mega Man, known as Rockman (ロックマン Rokkuman) in Japan, is a 1987 action-platform video game developed and published by Capcom for the Nintendo Entertainment System (NES). It was directed by Akira Kitamura, with Nobuyuki Matsushima as lead programmer, and is the first game of the Mega Man franchise and the original video game series. Mega Man was produced by a small team specifically for the home console market, a first for Capcom, who previously focused on arcade titles.",https://images.launchbox-app.com/cb65c6d5-25c1-43f3-a606-1740a4692f0f.png
Mega Man X4,1905-06-21,4.18,N/A,Action - Platformer - 2D,"Mega Man X4, originally released in Japan as Rockman X4 (ロックマンX4), is a video game developed by Capcom. It is the fourth game in the Mega Man X series and the second game in the series to be released on the Sega Saturn and PlayStation. The two versions were released simultaneously in Japan in 1997. A North America release followed sometime thereafter, while Europe received only the PlayStation version in 1997.",https://images.launchbox-app.com/26fb91d3-2722-4d1e-a0ea-5ece05048769.jpg
Tom Clancy's Splinter Cell: Chaos Theory,2005-03-28,4.18,92,Action Adventure - General,"Tom Clancy's Splinter Cell: Chaos Theory is a stealth game developed by Ubisoft Montreal and Ubisoft Milan and released in March 2005 for the Xbox, PlayStation 2 (PS2), GameCube and Microsoft Windows. Handheld versions for the Nintendo DS, mobile, and N-Gage were also released. A Game Boy Advance port was planned, but later cancelled.",https://images.launchbox-app.com/c2f4dbca-5b13-40c2-a775-a9ca510af0ef.jpg
Might and Magic IV: Clouds of Xeen,1905-06-14,4.18,N/A,Role-Playing - General,Might and Magic IV: Clouds of Xeen (originally released as Might and Magic: Clouds of Xeen) is the fourth installment in the Might and Magic series by New World Computing.,
DOOM: Collector's Edition,2001-09-26,4.18,N/A,Miscellaneous - Compilation,"Doom (typeset as DOOM in official documents and stylized as DooM in other media) is a 1993 first-person shooter (FPS) video game developed by id Software for MS-DOS. It is considered one of the most significant and influential titles in video game history for having helped to pioneer, along with the 1992 game Wolfenstein 3D, the now-ubiquitous FPS gameplay type, and has been frequently cited as one of the greatest video games of all time. The original game was divided into three nine-level episodes and was distributed via shareware and mail order. The Ultimate Doom, an updated version featuring a fourth episode, was released in 1995 and sold at retail.",https://images.launchbox-app.com/c8708117-b43c-4b7f-882a-db687a3b2b0a.jpg
Sonic 3 & Knuckles,2011-01-26,4.18,N/A,Miscellaneous - Compilation,"Sonic the Hedgehog 3 is a platform game developed and published by Sega. It is the sequel to Sonic the Hedgehog 2 (1992) and was released worldwide for the Sega Genesis in 1994. Following the events of Sonic 2, Doctor Robotnik's spaceship, the Death Egg, crash-lands on a mysterious floating island. There, Sonic and Tails must once more retrieve the Chaos Emeralds to stop Death Egg from relaunching, while making rounds with the island's guardian, Knuckles the Echidna. Gameplay is similar to previous entries, with players controlling Sonic and Tails through side-scrolling levels at high speeds while collecting rings and defeating enemies.",https://images.launchbox-app.com/dcc9d6ac-ce47-459b-8ff9-dd4b52a3c681.png
Sacrifice,2000-11-05,4.18,89,Strategy - Real-Time - General,"Sacrifice is the offering of food, objects or the lives of animals or humans to a higher purpose, in particular divine beings, as an act of propitiation or worship. While sacrifice often implies the ritual killing of an animal, the term offering (Latin oblatio) can be used for bloodless sacrifices of food or artifacts. For offerings of liquids (beverages) by pouring, the term libation is used.",https://images.launchbox-app.com/927576fa-de08-42fd-97f6-e47c861fac0a.png
Football Manager 2011,2010-11-23,4.18,85,Sports - Team - Soccer - Management,Football Manager 2011 (often abbreviated to FM11) is a football manager simulation video game. It was released for Microsoft Windows and Mac OS X on 5 November 2010. It was also released for PlayStation Portable on 26 November 2010. A version for iOS was released on 16 December 2010.,https://images.launchbox-app.com/16e5f398-7a16-4735-9da4-97420272f215.jpg
Zeus: Master of Olympus,2000-10-22,4.18,87,Strategy - Management - Government,"Zeus: Master of Olympus (Zeus) is a single-player strategy game developed by Impressions Games  and published by Sierra Entertainment. It is considered to be an additional instalment in the City Building series of games. Like previous titles in the series, Zeus focuses on the building and development of a city in ancient times. The game features a number of changes from previous titles in the series, including being set in Ancient Greece as well as changes to certain gameplay mechanics, however it is considered to be in most aspects very similar to its predecessor, Caesar III",https://images.launchbox-app.com/246d8783-becf-44d1-8b83-43768340a11b.jpg
Final Fantasy VIII,2000-01-25,4.18,N/A,Role-Playing - Japanese-Style,"Final Fantasy VIII is a role-playing video game developed and published by Square for the PlayStation console. Released in 1999, it is the eighth main installment in the Final Fantasy series. Set on an unnamed fantasy world with science fiction elements, the game follows a group of young mercenaries, led by Squall Leonhart, as they are drawn into a conflict sparked by Ultimecia, a sorceress from the future who wishes to compress time. During the quest to defeat Ultimecia, Squall struggles with his role as leader and develops a romance with one of his comrades, Rinoa Heartilly.",https://images.launchbox-app.com/ffa23d8d-12b2-49d0-935e-b9158e5a7f44.jpg
Medieval II: Total War,2006-11-13,4.18,88,Strategy - Real-Time - General,Medieval II: Total War is a turn-based strategy and real-time tactics video game developed by The Creative Assembly and published by Sega. It was released for Microsoft Windows on 10 November 2006. Feral Interactive published versions of the game for macOS and Linux on 14 January 2016. It is the sequel to 2002's Medieval: Total War and the fourth title in the Total War series..,https://images.launchbox-app.com/84e5fb9a-af3e-4d75-b65d-b701c807f7fe.jpg
Star Wars: Battlefront II,2005-10-31,4.18,78,Action - Shooter - First-Person - Arcade,"Star Wars: Battlefront II is a first- and third-person shooter video game based on the Star Wars film franchise. Developed by Pandemic Studios and published by LucasArts it is a sequel to 2004's Star Wars: Battlefront and the second game in the Battlefront series. The game was released in PAL regions on October 31, 2005, on the PlayStation 2, PlayStation Portable (PSP), Microsoft Windows, and Xbox platforms, and in North America on November 1 of the same year. It was released on the PlayStation Store on October 20, 2009, for download on the PSP. The PSP version was developed by Savage Entertainment.",https://images.launchbox-app.com/4aa9d53c-6216-4ae4-8e69-888f3d155c49.jpg
The Legend of Heroes: Trails of Cold Steel II,2018-02-14,4.18,81,Role-Playing - Japanese-Style,"The Legend of Heroes: Trails of Cold Steel II is a role-playing video game developed by Nihon Falcom. The game is an entry in The Legend of Heroes series, and serves as a direct sequel to Trails of Cold Steel. It was published by the company for PlayStation Vita and PlayStation 3 in Japan in 2014, and was later localized into English and published by Xseed Games in 2016 in North America. A port by Xseed for Microsoft Windows was released in February 2018, while a remastered version for the PlayStation 4 was released in Japan in April 2018, and worldwide in June 2019. A sequel, Trails of Cold Steel III, was released in 2017.",https://images.launchbox-app.com/28f53d91-6976-4325-9cde-a087f1e42861.jpg
Quest For Glory I: So You Want To Be A Hero (VGA Version),1905-06-14,4.18,N/A,Adventure - General,"Quest for Glory: So You Want to Be a Hero (originally known as Hero's Quest: So You Want to Be a Hero) is a 1989 adventure game/role-playing game hybrid, designed by Lori Ann Cole and published by Sierra On-Line for MS-DOS. It is the first game in the Quest for Glory series, and has been credited for being a genre-defining game, as it tried to mix graphical adventure gaming with role-playing-like elements such as statistic building (strength, intelligence, health) that would actually affect the ability to accomplish certain parts of the game. The game has a satirical and silly tone. Ports for the Amiga, Atari ST, and NEC PC-9801 were released in the early 1990s. A VGA remake, titled Quest for Glory I: So You Want To Be A Hero, was released in 1992 for DOS and later in 1994 for Mac OS.",
South Park: The Stick of Truth,2014-03-04,4.18,85,Role-Playing - General,"South Park: The Stick of Truth is a 2014 role-playing video game developed by Obsidian Entertainment in collaboration with South Park Digital Studios and published by Ubisoft. Based on the American adult animated television series South Park, the game follows the New Kid, who has moved to the eponymous town and becomes involved in an epic role-play fantasy war involving humans, wizards, and elves, who are fighting for control of the all-powerful Stick of Truth. Their game quickly escalates out of control and brings them into conflict with aliens, Nazi zombies, and gnomes, threatening the entire town with destruction",https://images.launchbox-app.com/b48547e7-cdca-4fae-8f34-112a40ec2aa9.jpg
The Walking Dead: Episode 4 - Around Every Corner,2012-10-10,4.18,80,Adventure - Point-and-Click,"The Walking Dead (also known as The Walking Dead: The Game and The Walking Dead: Season One) is an episodic adventure game video game developed and published by Telltale Games. Based on The Walking Dead comic book series, the game consists of five episodes, released between April and November 2012. It is available for Android, iOS, Kindle Fire HDX, Microsoft Windows, Mac OS X, Linux, Ouya, PlayStation 3, PlayStation Vita, Xbox 360, PlayStation 4, Xbox One, and Nintendo Switch. The game is the first of The Walking Dead video game series published by Telltale.",https://images.launchbox-app.com/c09febc2-6ce1-4620-8a15-a941ee13c22f.jpg
Prey,2017-05-05,4.17,82,Action - Shooter - First-Person - Arcade,"Prey is a first-person shooter survival horror video game developed by Human Head Studios, under contract for 3D Realms, and published by 2K Games, while the Xbox 360 version was ported by Venom Games. The game was initially released in North America and Europe on July 11, 2006. Prey uses a heavily modified version of id Tech 4 to use portals and variable gravity to create the environments the player explores.",https://images.launchbox-app.com/60d19286-766f-44f5-a9fe-f22ef4201c13.jpg
Sid Meier's Civilization V,2010-09-21,4.17,90,Strategy - Turn-Based - 4X,"Sid Meier's Civilization V is a 4X video game in the Civilization series developed by Firaxis Games. The game was released on Microsoft Windows in September 2010, on OS X on November 23, 2010, and on Linux on June 10, 2014.",https://images.launchbox-app.com/6f0db7a4-c86b-47f9-b753-f17e29c1bddf.jpg
Hyperdimension Neptunia Re;Birth3: V Generation,2015-10-30,4.17,N/A,Role-Playing - Japanese-Style,"Hyperdimension Neptunia (超次元ゲイム ネプテューヌ Chōjigen Geimu Neputyūnu, lit. ""Super Dimensional Game Neptune"") is a video game series of role-playing games created and developed by Idea Factory. The series debuted in Japan on August 19, 2010 with the video game of the same name exclusively for the PlayStation 3, later re-released as an enhanced remake under the name Hyperdimension Neptunia Re;Birth 1 for the PlayStation Vita. Two sequels, Hyperdimension Neptunia mk2 and Hyperdimension Neptunia Victory, in addition to the remake titles for both of them and five spin-offs on the PlayStation Vita, have also been released. Another sequel on the PlayStation 4, titled Megadimension Neptunia VII, was released in 2015. In addition, a remake for that game was released in 2017. Two spin-offs on the PlayStation 4 have been released. It has also branched off into a manga, light novel and anime media franchise series.",https://images.launchbox-app.com/9b49876a-1913-4a32-bf2b-2013fe60cf07.jpg
Call of Duty 4: Modern Warfare,2007-11-05,4.17,92,Action - Shooter - First-Person - Arcade,"Call of Duty 4: Modern Warfare is a first-person shooter developed by Infinity Ward and published by Activision. An installment in the Call of Duty series, it was released in November 2007 for the PlayStation 3, Xbox 360, and Microsoft Windows, and was ported to the Wii as Call of Duty: Modern Warfare – Reflex Edition in 2009. The game breaks away from the World War II setting of previous entries in the series and is instead set in modern times. Developed for over two years, the game uses a proprietary game engine.",https://images.launchbox-app.com/ad52bcbb-20ec-43a4-9873-1fd27eb9ed52.jpg
Fate/hollow ataraxia,2005-10-28,4.17,N/A,Adventure - Visual Novel,"Fate/hollow ataraxia is a 2005 PC visual novel video game developed by Type-Moon, and the sequel to Fate/stay night. The word ataraxia in the title is a Greek term for tranquility, giving the title the combined meaning of ""empty (or false) tranquility"".",https://images.launchbox-app.com/2334d812-511e-4a41-86d5-9c8f2277944c.jpg
Plants vs. Zombies,2009-08-18,4.17,87,Strategy - Real-Time - Defense,"Plants vs. Zombies is a tower defense video game developed and originally published by PopCap Games for Microsoft Windows and OS X. The game involves homeowners who use a variety of different plants to prevent an army of zombies from entering their houses and ""eating their brains"". It was first released on May 5, 2009, and made available on Steam on the same day. A version for iOS was released in February 2010, and an HD version for the iPad. An extended Xbox Live Arcade version introducing new gameplay modes and features was released on September 8, 2010. PopCap released a Nintendo DS version on January 18, 2011 with content unique to the platform. The PlayStation 3 version was released in February 2011 also with added new co-op and versus modes found in the Xbox 360 version. An Android version of the game was released on May 31, 2011 on the Amazon Appstore, while it was also released to the Android Market (now Google Play) on December 14, 2011. On February 16, 2012, a version was released for BlackBerry PlayBook. Later, a BlackBerry smartphone version of the game was released on January 2013 following the launch of BlackBerry 10. Furthermore, both the original Windows and Mac version of the game have been re-released with additional content in a Game of the Year version. In January 2015, a free ad-supported version of the game was released for iOS.",https://images.launchbox-app.com/d8116e67-e783-480c-8e7e-38bf017880d7.jpg
Heroes of Might and Magic II: The Succession Wars,1996-10-31,4.17,N/A,Strategy - General,Heroes of Might and Magic II: The Succession Wars is a turn-based strategy video game developed by Jon Van Caneghem through New World Computing and published in 1996 by the 3DO Company. The game is the second installment of the Heroes of Might and Magic series and is typically credited as the breakout game for the series. Heroes II was voted the sixth-best PC game of all time by PC Gamer in May 1997.,https://images.launchbox-app.com/953f7a00-a6a2-4277-8e8a-5c033ed4594a.jpg
XCOM: Enemy Unknown,2012-10-09,4.17,89,Strategy - Turn-Based - General,"XCOM: Enemy Unknown is a 2012 turn-based tactical video game developed by Firaxis Games and published by 2K Games. The game is a ""reimagined"" remake of the 1994 cult classic strategy game UFO: Enemy Unknown (also known as X-COM: UFO Defense) and a reboot of MicroProse's 1990s X-COM series.",https://images.launchbox-app.com/4f9db530-a21d-4df6-a58d-2404d0a2001d.jpg
Metal Gear Solid V: The Phantom Pain,2015-09-01,4.17,91,Action Adventure - Open-World,"Metal Gear Solid V: The Phantom Pain is a stealth game developed by Kojima Productions and published by Konami. It was released worldwide for Microsoft Windows, PlayStation 3, PlayStation 4, Xbox 360 and Xbox One on September 1, 2015. It is the ninth installment in the series that was directed, written and designed by Hideo Kojima following Metal Gear Solid V: Ground Zeroes, a stand-alone prologue released the previous year, as well as his final work at Konami.",https://images.launchbox-app.com/7af4f996-85b2-4565-aa12-8f20c4d6c4ea.jpg
Tony Hawk's Pro Skater 2,2000-10-25,4.17,91,Sports - Individual - Skate / Skateboard,"Tony Hawk's Pro Skater 2 is a skateboarding-simulation video game developed by Neversoft and published by Activision. It is the second installment in the Tony Hawk's series of sports games and was first released for the PlayStation in 2000, with subsequent ports to the Microsoft Windows, Game Boy Color, and Dreamcast the same year. In 2001 the game was ported to the Mac OS, Game Boy Advance, Nintendo 64, and Xbox (as part of the Tony Hawk's Pro Skater 2x collection). The game was later ported to Windows Mobile and Windows Phone devices in 2006 and to iOS devices in 2010.",https://images.launchbox-app.com/94106ee1-0136-4281-8877-8b1a0320b9fe.jpg
Age of Empires II: Gold Edition,2001-08-24,4.17,N/A,Strategy - Real-Time - Command,"Age of Empires II: The Age of Kings is a real-time strategy video game developed by Ensemble Studios and published by Microsoft. Released in 1999 for Microsoft Windows and Macintosh, it is the second game in the Age of Empires series. An expansion, The Conquerors, was released in 2000.",https://images.launchbox-app.com/97ea3ba7-9552-451a-97eb-3a62c41bc529.jpg
Super Street Fighter IV: Arcade Edition,2011-07-13,4.17,84,Action - Fighting - 2D,"Super Street Fighter IV: Arcade Edition is an update to Super Street Fighter IV, originally released in 2010 for the arcades. It has been ported in 2011 for Microsoft Windows, PlayStation 3, and Xbox 360 and in 2017, the Xbox 360 version became backward compatible on the Xbox One.",https://images.launchbox-app.com/365a57f3-a267-4450-b433-505194306e92.jpg
SimCity 3000 Unlimited,2000-05-16,4.17,77,Strategy - Management - Government,"SimCity 3000 is a city building simulation video game released in 1999, and the third major installment in the SimCity series. It was published by Electronic Arts (EA) and developed by series creator Maxis. It was released for Microsoft Windows, Macintosh, and, through an arrangement with Loki Games, Linux.",https://images.launchbox-app.com/3ed73598-6c1f-4812-855c-2ae499f21213.jpg
Age of Empires: Collector's Edition,2000-11-02,4.17,N/A,Miscellaneous - Compilation,"Age of Empires is a series of historical real-time strategy video games, originally developed by Ensemble Studios and published by Xbox Game Studios. The first title of the series was Age of Empires, released in 1997. Seven titles and three spin-offs have been released.",https://images.launchbox-app.com/3452c8fd-972b-451c-a82f-16bca99d501f.jpg
Half-Life 1: Anthology,2005-09-26,4.17,N/A,Miscellaneous - Compilation,"Half-Life (stylized as HλLF-LIFE) is a first-person shooter video game developed by Valve Corporation and published by Sierra Studios for Microsoft Windows in 1998. It was Valve's debut product and the first in the Half-Life series. Players assume the role of Gordon Freeman, a scientist who must find his way out of the Black Mesa research facility after an experiment goes wrong. The core gameplay consists of fighting alien and human enemies with a variety of weapons and solving puzzles. Unlike many other games at the time, the player has almost complete uninterrupted control of Freeman, and the story is told mostly through scripted sequences seen through his eyes.",
Valkyria Chronicles,2014-11-11,4.17,85,Strategy - Turn-Based - Tactics,"Valkyria Chronicles is a series of military-themed tactical role-playing video games created by Ryutaro Nonaka and Shuntaro Tanaka, and developed by Sega. The series began with Valkyria Chronicles, which was released for the PlayStation 3 in 2008, and later for Microsoft Windows, PlayStation 4 and the Nintendo Switch. Two sequels have been released on the PlayStation Portable, with the latest installment, Valkyria Chronicles 4, released for the PlayStation 4, Xbox One, Nintendo Switch and Microsoft Windows. The series has also been expanded into anime and manga media.",https://images.launchbox-app.com/855204f4-44bf-49cc-8e4e-2d51cc004710.jpg
Life is Strange: Episode 3 - Chaos Theory,2015-05-19,4.17,80,Action Adventure - General,"Life Is Strange is an episodic graphic adventure video game developed by Dontnod Entertainment and published by Square Enix for Microsoft Windows, PlayStation 3, PlayStation 4, Xbox 360, Xbox One, iOS and Android. The game was released in five episodes periodically throughout 2015. The game's plot focuses on Max Caulfield, an 18-year-old photography student who discovers that she has the ability to rewind time at any moment, leading her every choice to enact the butterfly effect. After having foreseen an approaching storm, Max must take on the responsibility to prevent it from destroying her town. The player's actions will adjust the narrative as it unfolds, and reshape it once allowed to travel back in time. Fetch quests and making environmental changes represent the forms of puzzle solving in addition to using branching choices for conversation.",https://images.launchbox-app.com/8da36f98-54a0-4917-b6c3-9abf0bb4e4c7.jpg
Touhou Youyoumu: Perfect Cherry Blossom,2003-08-15,4.17,N/A,Action - Shooter - Shoot-'Em-Up - Vertical,"Touhou Youyoumu ~ Perfect Cherry Blossom (東方妖々夢 〜 Perfect Cherry Blossom, lit. ""Bewitching Eastern Dream"") is a vertical-scrolling manic shooter made by Team Shanghai Alice, and is the seventh official game of the Touhou Project. The full game was first released on August 17, 2003, in the 64th Comiket in Japan.",https://images.launchbox-app.com/68e173b8-a9e9-42f9-ae5e-75a71ea45d23.jpg
Mafia,2002-08-27,4.17,88,Action Adventure - Open-World,"Mafia is a 2002 action-adventure video game developed by Illusion Softworks and published by Gathering of Developers. The game was released for Microsoft Windows in August 2002, and later ported to the PlayStation 2 and the Xbox consoles in 2004, in North America and Europe. The game traces the rise and fall of Tommy Angelo, a fictional mafioso in the 1930s.",https://images.launchbox-app.com/f6803e40-2609-405f-ad01-7ca2e2483cda.jpg
