title,released,gf_score,metascore,genre,description,cover_art_url
Kung Fu Kid,1987,3.06,N/A,Action - Platformer - 2D,"Kung Fu Kid, known in Japan as Makai Retsuden (魔界列伝), is a Sega Master System video game. It is the follow-up to the Sega SG-1000 title Dragon Wang. Players control Wang as he faces an onslaught of enemies using his martial arts skills and wall jumping technique.",https://images.launchbox-app.com/d019adc8-b608-4704-9335-b86b7c56ab83.jpg
Action Fighter,1986,3.05,N/A,Action - Shooter - Shoot-'Em-Up - Vertical,"Action Fighter is an overhead vehicular combat game released by Sega in 1986. It mimics the style of other games such as Spy Hunter and Traverse USA. The player begins the game riding a superbike. In subsequent levels a sports car, a jet via added wings, jetski, helicopter and Formula One racing car can all be driven, as seen in the game's title screen. All of the vehicles are fully armed to deal with enemy vehicles and gun emplacements intent on stopping the player's progress. The helicopter levels play as a vertically scrolling shoot 'em up and resembles Xevious.",https://images.launchbox-app.com/f609f668-d5b6-44e4-a63b-8526af585dbc.jpg
Ghostbusters,1987,3.05,N/A,Action - Platformer - 2D,"Ghostbusters: The Video Game is a 2009 action-adventure game based on the Ghostbusters media franchise. Terminal Reality developed the Windows, PlayStation 3, and Xbox 360 versions, while Red Fly Studio developed the PlayStation 2, PlayStation Portable, and Wii versions, Zen Studios developed the Nintendo DS version. The game was released after several delays in development and multiple publisher changes. In North America, all versions of the game were published by Atari, while publishing in Europe for the PlayStation 2, PlayStation Portable and PlayStation 3 versions was handled by Sony Computer Entertainment",https://images.launchbox-app.com/a1c4a835-6fa3-4699-ade0-d0664c66a349.jpg
Lord of the Sword,1989,3.01,N/A,Action Adventure - General,"Lord of the Sword (ロード オブ ソード, ""Lord of Sword"") is side scrolling action-adventure RPG video game for the Master System. The game is based in a medieval fantasy setting. It is similar to Zelda II: The Adventure of Link and Castlevania II: Simon's Quest.",https://images.launchbox-app.com/59910b9f-1f52-45ac-8a6d-3b3e475027b1.jpg
Ghost House,1986,2.98,N/A,Action - Platformer - 2D,"Ghost House (Japanese: ゴーストハウス Hepburn: Gōsuto Hausu) is a side-scrolling horror-action video game developed and published by Sega, released for the Master System in 1986. Ghost House is loosely based on Sega's 1982 arcade game, Monster Bash.",https://images.launchbox-app.com/272b3b1d-86f1-430f-bf16-819188062bda.jpg
Alex Kidd: The Lost Stars,1905-06-10,2.96,N/A,Action - Platformer - 2D,"Alex Kidd: The Lost Stars (アレックスキッド ザ・ロストスターズ Arekkusu Kiddo Ze Rosuto Sutāzu) is a platform arcade game released by Sega in 1986. It was ported to the Master System in 1987. It was also released on the Wii Virtual Console in North America on March 9, 2009, and in the PAL regions on April 17, 2009.",https://images.launchbox-app.com/e27237bd-4d04-4760-b4c4-78f4467e2851.jpg
Mortal Kombat,1993-09-13,2.91,N/A,Action - Fighting - 2D,"Mortal Kombat is a media franchise centered on a series of video games, originally developed by Midway Games' Chicago studio in 1992. The development of the first game was originally based on an idea that Ed Boon and John Tobias had of making a video game starring Jean-Claude Van Damme, but as that idea fell through, a fantasy-themed fighting game titled Mortal Kombat was created instead. Mortal Kombat was the first ever fighting game to introduce a secret fighter, reached if the player fulfilled a set of requirements. The original game has spawned many sequels and spin-offs consisting of several action-adventure games, films (animated and live-action with its own sequel), and television series (animated and live-action), as well as a comic book series, a card game and a live-action tour. Along with Street Fighter and Tekken, Mortal Kombat has become one of the most successful fighting franchises in the history of video games and one of the highest-grossing media franchises of all time.",https://images.launchbox-app.com/2e01b898-dfdc-42b6-9933-6fcadb033206.jpg
Altered Beast,1989,2.81,N/A,Action - Beat-'Em-Up - 2D,"Altered Beast is a 1988 beat 'em up arcade game developed and manufactured by Sega. The game is set in Ancient Greece, and follows a centurion who is resurrected by Zeus to rescue his daughter Athena. In order to save his daughter, Zeus transforms the centurion into beasts with the use of power-ups. After its initial arcade release, it was ported to several home video game consoles and home computers, including the Mega Drive/Genesis, for which it was a pack-in game",https://images.launchbox-app.com/85313d0d-39ca-415d-9792-4302a598f9d1.jpg
Alex Kidd: High-Tech World,1905-06-11,2.61,N/A,Action Adventure - Linear,"Alex Kidd: High Tech World is a side-scrolling video game with platforming and adventure elements, released by Sega in 1987 for the Master System, that is part of the Alex Kidd series. It is a modified version of the Japanese Master System game Anmitsu Hime (あんみつ姫), which was based on a manga series of the same name.",https://images.launchbox-app.com/cbea0cdd-9a38-4e0e-89f3-e7ee321c2b58.jpg
My Hero,1986-09-01,2.12,N/A,Action - Beat-'Em-Up - 2D,"My Hero Academia (Japanese: 僕のヒーローアカデミア Hepburn: Boku no Hīrō Akademia), abbreviated as HeroAca (ヒロアカ HiroAka) is a Japanese superhero manga series written and illustrated by Kōhei Horikoshi. It has been serialized in Weekly Shōnen Jump since July 2014, and, as of February 2019, 22 volumes have been collected in tankōbon format. The story follows Izuku Midoriya, a boy born without superpowers (called Quirks) in a world where they have become commonplace, but who still dreams of becoming a hero himself. He is scouted by Japan's greatest hero, who shares his quirk with Izuku after recognizing his potential, and later helps to enroll him in a prestigious high school for heroes in training.",https://images.launchbox-app.com/28afc393-19b9-4eda-a01e-eebe93611cf8.jpg
