title,released,gf_score,metascore,genre,description,cover_art_url
Clockwork Knight 2,1995,3.8,N/A,Action - Platformer - 2D,"Clockwork Knight 2, known in Japan as Clockwork Knight: Pepperouchau's Adventure - Last Volume (クロックワーク ナイト ～ ペパルーチョの大冒険・下巻～), is a side-scrolling platform video game developed and published by Sega for the Sega Saturn. It is the sequel to Clockwork Knight, a title also released for the Sega Saturn. A second sequel, the working titles for which included Clockwork Knight 3: Pengin War and Clockwork Knight Puzzle, used gameplay similar to the Bomberman series, but never made it past the beta stage. Another sequel, titled Knight N' Knight, was scheduled to appear on the GameCube, but never released.",https://images.launchbox-app.com/35958a90-9c1f-426a-a6cc-eada73753967.jpg
Astal,1995-09-27,3.8,N/A,Action - Platformer - 2D,"Astal, is a 2D side scrolling platformer game for the Sega Saturn. Astal was released early in the Sega Saturn's life and used hand-drawn graphics. The animations for the cutscenes were provided by TMS Entertainment.",https://images.launchbox-app.com/f2e546f7-c69d-47cd-aec8-efca4061cb63.jpg
Quake,1997-10-31,3.8,N/A,Action - Shooter - First-Person - Arcade,"Quake is a first-person shooter video game developed by id Softwareand published by GT Interactive in 1996. Owing to its popularity, it would become the first game in the Quake series. In the game, players must find their way through various maze-like, medieval environments while battling a variety of monsters using an array of weaponry.",https://images.launchbox-app.com/2a542128-0dff-4fc6-b72c-47562181d385.jpg
Gex,1996,3.78,N/A,Action - Platformer - 2D,"Gex is a platform video game trilogy, developed by Crystal Dynamics, that details the adventures of an anthropomorphic gecko named Gex. Gex has a passion for television, which makes him a target for the cybernetic being Emperor Rez, who is determined to overthrow The Media Dimension, the ""world"" of television. He has also served as the mascot of Crystal Dynamics, appearing on their company logo for several years until 2000. In the North American version, Gex is voiced by comedian Dana Gould throughout the entire series; the United Kingdom version features Dana Gould, Leslie Phillips and Danny John-Jules as Gex's voice throughout the series.",https://images.launchbox-app.com/7ff3d30a-5056-4d3a-8673-4b8264d570ba.jpg
Virtua Fighter Kids,1996-07-31,3.77,N/A,Action - Fighting - 3D,"Virtua Fighter Kids is an installment in the Sega AM2 Virtua Fighterfighting game series. A super deformed version of Virtua Fighter 2,it was released in the arcade and on the Sega Saturn in 1996. Unlike Virtua Fighter 2, it was developed on the ST-V board.",https://images.launchbox-app.com/902b37db-31ef-4306-9586-840f088f39b4.jpg
Ultimate Mortal Kombat 3,1996,3.77,N/A,Action - Fighting - 2D,"Ultimate Mortal Kombat 3 (UMK3) is a fighting game in the Mortal Kombat series, developed and released by Midway to arcades in 1995. It is a standalone update of 1995's earlier Mortal Kombat 3 with an altered gameplay system, additional characters like the returning favorites Kitana and Scorpion who were missing from Mortal Kombat 3, and some new features.",https://images.launchbox-app.com/48b7d78f-1105-4963-8d7f-9e7daa4a400a.jpg
Virtua Cop,1995,3.74,N/A,Action - Shooter - Light Gun,"Virtua Cop (バーチャコップ Bācha Koppu) (known as Virtua Squadfor the North American Windows version) is a 1994 lightgun shootercreated by Sega AM2 and designed by Yu Suzuki. Its original incarnation was an arcade game on the Sega Model 2 system. It was ported to the Sega Saturn in 1995 and Windows in 1997. The Saturn version included support for both the Virtua Gun and Saturn mouse, as well as a new ""Training Mode"" which consists of a randomly generated shooting gallery.",https://images.launchbox-app.com/32b82656-1c08-428a-aa7b-2df1f2b293ff.jpg
Deep Fear,1998-06-30,3.72,N/A,Action Adventure - Survival,"Deep Fear (ディープフィアー Dīpu Fiā) is a 1998 survival horrorvideo game developed by Sega AM7 and System Sacom for the Sega Saturn. It was the last Saturn game released in Europe. The game offers unique gameplay features such as buttons that allow the player to use items in real-time, aiming while moving, and falling oxygen levels. The music was composed by Kenji Kawai, and the creatures and characters were designed by manga artist Yasushi Nirasawa.",https://images.launchbox-app.com/0373e76f-480f-4f1d-a017-683295c72617.jpg
Mr. Bones,1996-09-30,3.72,N/A,Action - Platformer - 2D,"Mr. Bones is a multi-genre video game conceptualized by E. Ettore Annunziata, developed by Zono and published by Sega for the Sega Saturn in 1996. The soundtrack to Mr. Bones was composed and performed by Ronnie Montrose, with cutscenes and art assets done by Angel Studios.",https://images.launchbox-app.com/4b5933cc-f3b0-4ee9-a5f9-81920bd2c70a.jpg
Last Bronx,1997-09-30,3.71,N/A,Action - Fighting - 3D,"Last Bronx (ラストブロンクス -東京番外地- Rasuto Buronkusu ~Tōkyō Bangaichi~) is a 3D fighting video game developed by Sega AM3 on the Sega Model 2 mainboard. It was released in Japanesegame centers in 1996. Home versions of Last Bronx were produced for the contemporary Sega Saturn and Windows systems. In Japan, Last Bronx was novelized and serialized into comics and radio drama. A VHS video documenting the motion capture process used for the game and introducing the characters was released in 1996. A year later, Takashi Shimizu directed the live-action movie (V-Cinema). On June 29, 2006, Sega released Last Bronx on PlayStation 2 as a tenth anniversary celebration.",https://images.launchbox-app.com/29d4605f-70d2-48fd-b856-e7be436f14d4.jpg
Baku Baku,1996-08-31,3.7,N/A,Puzzle - Matching,"Baku Baku Animal is a falling block puzzle arcade game released by Sega in 1995. Outside Japan, the game was released as simply Baku Baku, though the media still commonly referred to it as Baku Baku Animal. The game is dedicated as Sega's first ever Network Compatible PC Game. A Sega NetLink compatible version of the game was also announced, but never released.",https://images.launchbox-app.com/e340bde6-75f9-4719-b9ba-dfa50bb3d6f4.jpg
Blazing Heroes,1996,3.69,N/A,Strategy - Turn-Based - Tactics,"Mystaria: The Realms of Lore, released as Riglord Saga in Japan, is a tactical role-playing game for the Sega Saturn. In late 1996 it was re-released as Blazing Heroes in North America. Its graphics consist of pre-rendered sprites and polygonal backgrounds. Its sequel, Riglord Saga 2, was released in Japan only in 1996.",https://images.launchbox-app.com/76105df3-8160-4bf3-a20d-252150e2af9b.jpg
Virtua Fighter Remix,1995-10-02,3.69,N/A,Action - Fighting - 3D,"Virtua Fighter (Japanese: バーチャファイター Hepburn: Bācha Faitā) is a fighting game created for the Sega Model 1 arcade platform by AM2, a development group within Sega, headed by Yu Suzuki. It was released in October 1993 in Japan, Europe, And UKand November 28, 1993 in North America. It is the first game in the Virtua Fighter series, and the first arcade fighting game to feature fully 3D polygon graphics. The game has been ported to several platforms including the Sega Saturn, Sega 32X, and Microsoft Windows. A critically acclaimed and hit game, Virtua Fighter was highly regarded for its in-depth fighting engine and real world fighting techniques, and has been revolutionary and highly influential in the evolution of the genre and video games in general.",https://images.launchbox-app.com/edf94071-e60d-464f-b876-fd097e76cfce.png
Daytona USA Championship Circuit Edition,1996-11-25,3.69,N/A,Racing - Arcade - Automobile,"Daytona USA: Championship Circuit Edition is a racing game by Sega, specifically designed for the Sega Saturn. Released in 1996, it is a reworked and extended version of the original Daytona USA, and was developed by the same team that oversaw the Saturn port of Sega Rally Championship, by using a modified version of the Sega Saturn engine of Sega Rally Championship.",https://images.launchbox-app.com/711c83e4-d810-4204-9d32-64d68b77855d.jpg
Shinobi Legions,1995,3.67,N/A,Action - Platformer - 2D,"Shinobi Legions, known as Shinobi X in Europe and as Shin Shinobi Den (新・忍伝) in Japan, is an action game in the Shinobiseries, developed and published by Sega in 1995 for Sega Saturn",https://images.launchbox-app.com/264cbf51-de34-4a94-a376-263bf0219793.jpg
Myst,1995,3.65,N/A,Adventure - 3D - First-Person,"Myst is a graphic adventure puzzle video game designed by the Miller brothers, Robyn and Rand. It was developed by Cyan, Inc., published by Brøderbund, and released as a PC game for the Macintosh platform in 1993. In the game, players are told that a special book has caused them to travel to Myst Island. There, players solve puzzles and, by doing so, travel to four other worlds, known as Ages, which reveal the backstory of the game's characters.",https://images.launchbox-app.com/09d98eb1-1430-4795-a3dd-845ba784b092.jpg
Manx TT Super Bike,1997-06-30,3.65,N/A,Racing - Simulation - Automobile,"Manx TT Super Bike is a 1995 arcade racing game developed jointly by Sega AM3 and Sega-AM4. It was later ported to the Sega Saturn by Tantalus Interactive and to Windows by Perfect Entertainment. It is a motorcycle racing game built for the Sega Model 2 arcade board. Up to 8 players can race in this game if enough cabinets are linked together, following on from Daytona USA.",
Dark Savior,1996-11-30,3.64,N/A,Role-Playing - Action RPG,"Dark Savior (ダークセイバー dāku seibā) is an isometric 3D mixed genre video game for the Sega Saturn created by Climax Entertainment. It was referred to by GameSpot as a sequel to the developer's game for the Sega Mega Drive/Genesis, Landstalker: The Treasures of King Nole, even though the games' storylines are unrelated and their gameplay is considerably different.",https://images.launchbox-app.com/6e4f8eb2-23f4-4cd6-b9bf-7388da33a432.jpg
Alien Trilogy,1996-07-31,3.64,N/A,Action - Shooter - First-Person - Arcade,"Alien Trilogy is a first-person shooter video game developed by Probe Entertainment and published by Acclaim Entertainment for the PlayStation, Sega Saturn and Windows platforms in 1996. The game is based on the first three movies in the Alien film series.",https://images.launchbox-app.com/a6c6f454-8474-43fb-8333-facb772fff8d.jpg
Enemy Zero,1997-11-25,3.63,N/A,Action Adventure - Survival,"Enemy Zero (エネミー・ゼロ) is a 1996 survival horror adventurevideo game for the Sega Saturn, developed by WARP and directed by Kenji Eno. After its Saturn release, it was ported to Microsoft Windows. It was the second game to star the digital character Laura Lewis, the first being D, and the third being D2. Laura is voiced by Jill Cunniff of the band Luscious Jackson in the English versions and Yui Komazuka in the Japanese version.",https://images.launchbox-app.com/c329814c-41c9-47c2-a277-cd4e53932d94.jpg
The House of the Dead,1998-03-31,3.62,N/A,Action - Shooter - Light Gun,"The House of the Dead is a horror video game franchise created by Sega in 1996. Originally released on arcade, it utilizes a light gun on the platform, but can be played with standard controllers on consolesand a mouse or keyboard on home computers. For the PlayStation Network releases of III and 4, they can also be played using the PlayStation Move controller.",https://images.launchbox-app.com/b9dbb42d-c451-4955-b11f-2410c9a9220b.jpg
Dragon Ball Z: Idainaru Dragon Ball Densetsu,1996,3.61,N/A,Action - Fighting - 2D,"Dragon Ball Z: Idainaru Dragon Ball Densetsu (ドラゴンボールZ 偉大なるドラゴンボール伝説 Doragon Bōru Zetto Idainaru Doragon Bōru Densetsu, Dragon Ball Z: The Greatest Dragon Ball Legend) is a fighting game produced and released by Bandai on May 31, 1996 in Japan, released for the Sega Saturn and PlayStation. Budget label versions were released on June 20, 1997 for the Saturn and June 27, 1997 for the PlayStation. In Europe, the Sega Saturn version was released in France, Spain and Portugal with the French edition retaining the original Japanese name (although is translated as Dragon Ball Z: La grande légende des boules de cristal in the title screen) and the Spanish edition being re-addressed as Dragon Ball Z: The Legend on December 1996.",https://images.launchbox-app.com/11038ae3-d702-4b05-bc99-fe1c789f8f81.png
Daytona USA,1995-05-11,3.59,N/A,Racing - Arcade - Automobile,"Daytona USA is a racing video game developed by Sega AM2 and released by Sega, with a limited release in 1993 followed by a full release in 1994. One of the highest grossing arcade games of all time, Daytona USA was Sega's first title to debut on the Sega Model 2 arcade board, and, at the time of its release, was considered the most visually detailed 3D racing game. Compared to the flat-shaded polygons of its predecessor, Virtua Racing, Daytona's 3D-world was fully texture-mapped, giving it a more realistic appearance. Daytona was one of the first video games to feature filtered, texture-mapped polygons, giving it the most detailed graphics yet seen in a video game up until that time. In single-player mode, Daytona maintained a consistent 60 fps (frames per second) rate, even with multiple opponents on screen, surpassing the motion smoothness of the only other racing game in a comparable graphical arena, Namco's",https://images.launchbox-app.com/62ea6daa-be9a-426e-bdb0-8ab43d003d7c.jpg
Shining Wisdom,1996-06-27,3.55,N/A,Action Adventure - Open-World,"Shining Wisdom is an action-adventure game developed by Sonic! Software Planning and published by Sega for the Sega Saturn. It was the last game in the Shining series to be developed for the Sega Genesis/Mega Drive, but was reworked for the Saturn late in development. Because of this, it is more typical of the Genesis library than the Saturn library in its basic approach, rendering characters and backgrounds exclusively in 2D (albeit at a higher resolution than would be possible on the Genesis) and utilizing mechanics which mostly follow the rules of a two-dimensional world. This approach was seen as dated by critics, and it was met with mixed reviews, with some seeing it as a decent holdover title due to its massive length.",https://images.launchbox-app.com/cc3e186f-da3c-437c-8de6-430f42a7e6ec.jpg
Clockwork Knight,1995-05-11,3.53,N/A,Action - Platformer - 2D,"Clockwork Knight is a side-scrolling platform video gamedeveloped and published by Sega for the Sega Saturn. It was released in Japan on November 1994, in North America on the 1995 launch, and in Europe on July 8, 1995. It was followed by a sequel, Clockwork Knight 2.",https://images.launchbox-app.com/e43c92be-ab60-4f46-b0c0-003658fd8f40.jpg
Virtua Fighter,1995-05-11,3.5,N/A,Action - Fighting - 3D,"Virtua Fighter (Japanese: バーチャファイター) is a series of fighting games created by Sega-AM2 and designers Yu Suzukiand Seiichi Ishii. The original Virtua Fighter was released in November 28, 1993 and has received four main sequels and several spin-offs. The highly influential first Virtua Fighter game is widely recognized as the first 3D fighting game released.",https://images.launchbox-app.com/3ba33490-a1c2-4a6d-a88d-f9bbf0980818.jpg
Sonic 3D Blast,1996-11-20,3.5,N/A,Action - Platformer - 3D,"Sonic 3D Blast, known in Europe as Sonic 3D: Flickies' Island,is a 1996 platform game in the Sonic the Hedgehog series for the Sega Genesis and Sega Saturn. As Sonic the Hedgehog, the player embarks on a journey to save the Flickies, birds enslaved by Doctor Robotnik. The player must guide Sonic through a series of themed levels to collect Flickies and defeat Robotnik. Though it retains game mechanics from prior Sonic games, Sonic 3D Blast is differentiated by its isometric perspective, with pre-rendered 3D models converted into sprites.",https://images.launchbox-app.com/800449a2-0d1b-47cc-8a15-017b3bd24b1a.jpg
Battle Arena Toshinden Remix,1995,3.36,N/A,Action - Fighting - 3D,"Battle Arena Toshinden (バトルアリーナ闘神伝 Batoru Arīna Tōshinden) is a weapons-based fighting game developed by Tamsoftand published by Takara and Sony Computer Entertainment in 1995-1996 for the PlayStation, Sega Saturn, Game Boy, and MS-DOS. It was one of the first fighting games to boast polygonal characters in a 3D environment, and features a sidestep maneuver which is credited for taking the genre into ""true 3D.""",https://images.launchbox-app.com/68e41485-247b-45f7-b737-3369a77337e0.jpg
Shin Megami Tensei: Devil Summoner,1995-12-25,3.35,N/A,Role-Playing - General,"Shin Megami Tensei: Devil Summoner is a role-playing video game developed and published by Atlus. Forming part of the Megami Tensei series, it is the first title in the Devil Summoner subseries. It was first released for the Sega Saturn in December 1995, and received a port to the PlayStation Portable in December 2005. Despite reports of it being planned for localization, neither version has been released outside Japan.",https://images.launchbox-app.com/7645387d-96fd-4fc5-88da-aee16e2bc278.jpg
Bug!,1995,3.3,N/A,Action - Platformer - 3D,"Bug! is a platform video game developed by Realtime Associates and published by Sega originally for its console, the Sega Saturn. It was first released: in North America, in 1995, just weeks after the Saturn's launch there; in Europe. on 15 September 1995; and, in Japan, on 8 December 1995. It was also ported to Windows 3.1x and Windows 95in 1996 by Beam Software. Notably, the game is one of the earliest examples of 3D platforming, as well as one of the first platform games released on the Saturn. However, it's style of 3D platforming is restricted to a track, unlike many in the genre that allow for unrestricted movement in all directions.",https://images.launchbox-app.com/0e10f1aa-41f5-4397-b7c0-60b36591d78f.jpg
Sonic R,1997-11-18,3.22,N/A,Racing - Arcade - Other,"Sonic R is a 1997 racing video game developed by Traveller's Tales and Sonic Team for the Sega Saturn. It is the third racing game in the Sonic the Hedgehog series, and the first to feature 3D computer graphics. The player races one of ten Sonic characters in various Sonic-themed race tracks as they attempt to stop Doctor Robotnik from stealing the Chaos Emeralds and enslaving the world. Sonic R features single-player and multiplayer game modes, and while similar to kart racing games such as Mario Kart, it places an emphasis on jumping and exploration. By collecting items and completing objectives, players can unlock secret characters.",https://images.launchbox-app.com/d15e32c0-f7eb-4434-86d5-188dbb3b8830.jpg
D,1996,3.02,N/A,Adventure - Point-and-Click,"D is a horror themed interactive movie and adventure game developed by WARP and directed by Kenji Eno. It was first published by Panasonic for the 3DO Interactive Multiplayer in 1995, later being ported to the Sega Saturn, PlayStation, and MS-DOS. The story follows Laura Harris as she goes to investigate a hospital after learning her father went on a mass murdering spree and barricaded himself inside. The hospital morphs into a castle upon her arrival, which she must explore to find her father. The player controls Laura through computer generated full motion video (FMV) sequences, and must complete the game within two hours without a save or pause function.",https://images.launchbox-app.com/cdadce17-102a-450f-a7d3-05f7921bf741.jpg
Virtual Hydlide,1995,2.59,N/A,Role-Playing - General,"Virtual Hydlide (ヴァーチャルハイドライド Vācharu Haidoraido) is an action-adventure video game for the Sega Saturn console, developed by T&E Soft, published by Sega in Europe and Japan, and Atlus Software in the US. It is a remake of the original Hydlide, the first game in the series, but incorporated full 3D graphics and a player character digitized from a live actor.",https://images.launchbox-app.com/2b075290-2c09-41f2-8f3b-399277b17e5e.jpg
Street Fighter: The Movie,1995-08-10,2.4,N/A,Action - Fighting - 2D,"Street Fighter II: The Animated Movie, known as Street Fighter II Movie (ストリートファイター II MOVIE Sutorīto Faitā Tsū Mūbī) in Japan and Australia, is a 1994 anime film adaptation of the Street Fighter II fighting game written by Kenichi Imai, directed by Gisaburō Sugii and animated by Group TAC. The film, originally released in Japan on August 6, 1994, was released theatrically in the United Kingdom, France, and Spain, and was adapted into English in dubbedand subtitled format by Animaze for Manga Entertainment. It was also distributed by 20th Century Fox in other countries.",https://images.launchbox-app.com/68157445-de55-4a61-9778-f32afab4607d.jpg
