title,released,gf_score,metascore,genre,description,cover_art_url
Tony Hawk's Pro Skater 2,2000-02-29,3.76,,Sports - Individual - Skate / Skateboard,"Tony Hawk's Pro Skater, released as Tony Hawk's Skateboarding in the UK, Australia, New Zealand and parts of Europe, is a skateboarding-simulation video game developed by Neversoft and published by Activision. It was released for the PlayStation on August 31, 1999, and was later ported to the Nintendo 64, Game Boy Color, Dreamcast, and N-Gage",https://images.launchbox-app.com/4c5bc1cf-35ff-4de7-a7be-dfd5aa50b1b7.jpg
Mega Man 64,2001-01-10,3.75,64,Role-Playing - Action RPG,"Mega Man Legends is an action-adventure shooter game released by Capcom. It is the first game in the Mega Man Legends sub-series of Mega Man games from Capcom, and the second major 3D polygonal Mega Man title released in the franchise, following Mega Man: Battle & Chase. It was released on the PlayStation in 1997 in Japan and in 1998 in North America. A Nintendo 64 port was released in 2000 with the same title, but it was renamed Mega Man 64 for the English release in 2001. Another port was released for Microsoft Windows in 2001, and PlayStation Portable in 2005, with the latter only in Japan.",https://images.launchbox-app.com/5139b78d-92e9-4a57-8ec9-02bc56232307.jpg
Wave Race 64,1996-11-01,3.74,92,Racing - Arcade - Other,"Wave Race 64 is a racing video game developed by Nintendo EAD and published by Nintendo. It was released for the Nintendo 64 in 1996 and is a follow-up to the 1992 Game Boy title Wave Race. Most of the game involves the player racing on a Jet Ski on a variety of courses while successfully manoeuvring the vehicle around various buoys. A multiplayer mode where two players can compete against each other on a chosen course is also included. The game supports the Controller Pak, which allows players to transfer saved data from one game cartridge to another.",https://images.launchbox-app.com/3563f093-18fe-4dde-af9b-41b7db913398.jpg
"Major League Baseball Featuring Ken Griffey, Jr.",1998-05-31,3.74,,Sports - Team - Baseball - Sim,"Major League Baseball Featuring Ken Griffey Jr. is a baseball video game produced by Nintendo and developed by Angel Studios for the Nintendo 64 platform. The game is follow-up to Nintendo's previous title featuring Griffey, Ken Griffey Jr.'s Winning Run. It was released on May 31, 1998, and allows players to choose any contemporary Major League Baseball franchise and play through an exhibition, a complete season, or a World Series. Players can also select up to four individuals from any team to compete in a Home Run Derby. The game also features all 30 MLB teams' stadiums. The game was seen as a faster, more arcade-like baseball game compared to its rivaling product, the more realistic baseball simulation All-Star Baseball '99. Nintendo released a sequel the following year, called Ken Griffey Jr.'s Slugfest.",https://images.launchbox-app.com/3bb546cc-c883-43c3-b603-8ed3e6acbb2b.jpg
All-Star Baseball 2001,2000-02-29,3.74,,Sports - Team - Baseball - Sim,"All-Star Baseball is a series of baseball video games that was developed and published by Acclaim Entertainment. The series began in 1997 with the release of All-Star Baseball '97 Featuring Frank Thomas, the successor to Frank Thomas Big Hurt Baseball. New York Yankees play-by-play announcers John Sterling and Michael Kay were the announcers for 1998-2000 editions of the game. The final game in the series is All-Star Baseball 2005. Another game in the series was cancelled, while Acclaim Entertainment ceased operations on September 1, 2004",https://images.launchbox-app.com/82dff771-9cf6-4757-8630-08649c3ea04c.jpg
Indiana Jones and the Infernal Machine,2000-12-15,3.74,75,Action Adventure - Linear,"Indiana Jones and the Infernal Machine is an action-adventure video game by LucasArts released in 1999. The first 3D installment in the series, its gameplay focuses on solving puzzles, fighting enemies, and completing various platforming sections. The story is set in 1947, nine years after the events of Indiana Jones and the Last Crusade, and puts the eponymous protagonist, the adventurer Indiana Jones, against the Soviet Union. In a race for a mythological Babylonian power source, he joins forces with the Central Intelligence Agency and collects four pieces of the Infernal Machine, an ancient device that allegedly opens a portal to another dimension",https://images.launchbox-app.com/a91eb13a-2183-4e4d-a11a-cb7e611105da.jpg
Pokemon Stadium 2,2000-02-29,3.74,,Strategy - General,"Pokémon Stadium is a strategy video game developed and published by Nintendo for the Nintendo 64 video game console. First released in Japan on April 30, 1999, it was later released as the first Stadium title in Western regions the following year, and is a sequel to the Japanese-only 1998 Nintendo 64 release Pokémon Stadium. The gameplay revolves around a 3D turn-based battling system using the 151 Pokémon from the Game Boy games Pokémon Red, Pokémon Blue, and Pokémon Yellow",https://images.launchbox-app.com/c7bd7104-2e4a-499d-a396-3801870597e3.jpg
Hydro Thunder,2000-02-29,3.73,,Racing - Arcade - Other,"Hydro Thunder is a speedboat racing sub-series game, originally an arcade game and later released for the Sega Dreamcast as a launch title in 1999. It was also released for PlayStation and Nintendo 64 in early 2000. This game is part of Midway's Thunder series of racing games, which includes Offroad Thunder, 4 Wheel Thunder, and Arctic Thunder. Hydro Thunder Hurricane, a sequel to Hydro Thunder, was later released for the Xbox 360 on July 27, 2010 on Xbox Live Arcade",https://images.launchbox-app.com/4dadd2b2-d8e1-486b-8678-db870f03292c.jpg
Worms Armageddon,2000-03-30,3.73,,Strategy - Turn-Based - Artillery,"Worms Armageddon is a 2D artillery turn-based tactics video game developed by Team17 and part of the Worms series. The player controls a team of up to eight worms in combat against opposing teams either AI- or player-controlled, using weapons both based on real-life weapons and ones that are cartoonish. The player can customize battles, teams, and maps for near-infinite gameplay options.",https://images.launchbox-app.com/108c1d00-df9b-43bd-8af9-a77287fc97a3.jpg
Vigilante 8,1999-03-17,3.72,,Simulation - Vehicle - Combat,"Vigilante 8 is a vehicular combat video game developed by Luxoflux and published by Activision for PlayStation, Nintendo 64 and Game Boy Color. It is a spin-off of the Interstate '76 series, featuring several of its theme concepts (auto-vigilantes, the 1970s time frame, and specific fictional vehicle companies).",https://images.launchbox-app.com/aeaf68d7-6c6f-4885-b350-d4fac532058f.jpg
Magical Tetris Challenge,1999-01-14,3.72,,Puzzle - Stacking,"Magical Tetris Challenge is a puzzle game by Capcom for the Nintendo 64, Game Boy Color and PlayStation (the latter version was released in Japan and Europe only). The Game Boy Color version was undername titled The Adventure of Tetris with Mickey and Friends. It is a version of Tetris featuring Disney characters. It is one of the few N64 titles to be entirely in 2D.",https://images.launchbox-app.com/7346f46a-7a1f-470b-a63d-95f227a21105.jpg
NBA Showtime: NBA on NBC,1999-10-31,3.72,,Sports - Team - Basketball - Arcade,"NBA Showtime is a basketball video game by Midway. It is similar to NBA Hangtime; Showtime is modeled after the NBA presentations on NBC though using the same control scheme as Hangtime. The original arcade version features team rosters from the beginning of the 1998-99 NBA season, while the console versions feature team rosters that were accurate just prior to the 1999-2000 NBA season. A ""Gold"" version for arcades features another roster update from later in the 1999-2000 NBA season. Showtime was also featured in a dual game cabinet along with NFL Blitz 2000. Midway followed up the game with the console exclusive NBA Hoopz.",https://images.launchbox-app.com/855fb0e6-7a31-4504-a6d8-0778b00f2377.jpg
Tetrisphere,1997-08-11,3.71,,Puzzle - Stacking,"Tetrisphere is a falling block puzzle video game for the Nintendo 64 (N64) console. Developed by Canadian company H2O Entertainment, a nearly complete version of the game was originally slated for release on the Atari Jaguar in early 1995. After Nintendo obtained its publishing rights, Tetrisphere was reworked for the N64 and released on the platform in North America on August 11, 1997, and the PAL regions in February 1998",https://images.launchbox-app.com/e933c10d-8be7-43a0-8770-d57830e9fd4a.jpg
Snowboard Kids,1998-02-01,3.71,,Sports - Individual - Ski / Snowboard,"Snowboard Kids (スノボキッズ sunobokizzu), is a snowboarding video game for the Nintendo 64. It was developed by Racdym and published by Atlus. Many reviewers compared its style to that of the Mario Kart series. An enhanced port, Snowboard Kids Plus, was released in Japan in January 1999 for the PlayStation.",https://images.launchbox-app.com/38ddc027-a015-4388-9ef6-6ad36dedb9ff.jpg
Mario Golf,1999-06-30,3.71,91,Sports - Individual - Golf - Arcade,"Mario Golf is a sports game developed by Camelot Software Planning and published by Nintendo for the Nintendo 64 in 1999. In the game, Mario, his friends, and his enemies play golf on a variety of Mario-themed courses. Following NES Open Tournament Golf, it is the second game in the Mario Golf series.",https://images.launchbox-app.com/655f882c-b7c9-4d07-9873-158cc719d24e.jpg
Star Soldier: Vanishing Earth,1998-12-15,3.71,,Action - Shooter - Shoot-'Em-Up - Vertical,"Star Soldier: Vanishing Earth (スターソルジャー バニシングアース Sutā Sorujā Banishingu Āsu) is a 1998 shoot 'em up video game developed and published by Hudson Soft (Electro Brain for the North American release) for the Nintendo 64, a direct sequel to Soldier Blade and is part of their Star Soldier series. There was also an arcade version released for Seta's Aleck64, arcade hardware similar to the Nintendo 64.",https://images.launchbox-app.com/1a8de135-6506-44df-bd62-a21638efad44.jpg
Road Rash 64,1999-08-31,3.71,,Racing - Arcade - Automobile,"Road Rash 64 is a racing video game developed by Pacific Coast Power and Light and published by THQ for the Nintendo 64. The game is the fifth of six entries in the Road Rash series of video games, the only entry to be published by THQ and the only to be released for the Nintendo 64 platform.",https://images.launchbox-app.com/125a3589-37f3-4fe6-b226-9cc5732ebba9.jpg
Top Gear Rally 2,1999-10-31,3.7,,Racing - Simulation - Automobile,"Top Gear Rally 2 is a racing game for the Nintendo 64. It was released in 1999, and is a sequel to Top Gear Rally. Like the original Rally, a related game was released for the Game Boy Color as Top Gear Pocket 2, then retitled Top Gear Rally 2 for its European release",https://images.launchbox-app.com/9c12f793-e29e-4b25-8855-4eed279e7bc6.jpg
NBA Hangtime,1997-01-17,3.7,,Sports - Team - Basketball - Arcade,"NBA Hangtime is a basketball video game developed and published by Midway and released in arcades in 1996. Home versions were released for the Nintendo 64, PlayStation, SNES, Sega Mega Drive/Genesis, and Microsoft Windows. A version for Game.com was cancelled.Hangtime was the third basketball game by the original development team behind the NBA Jam series. The title was changed due to the NBA Jam name being acquired by Acclaim Entertainment, the publisher of the games for the home market. Acclaim's NBA Jam Extreme was released the same year as Hangtime. Features introduced in Hangtime included character creation, alley oops, and double dunks. A software update known as NBA Maximum Hangtime was released for the arcades later in the life cycle. A sequel, NBA Showtime: NBA on NBC, was released in 1999",https://images.launchbox-app.com/f203283a-1253-4c34-b58f-0dd652cbea73.jpg
Tony Hawk's Pro Skater 3,2002-08-20,3.7,, Sports - Individual - Skate / Skateboard,"Tony Hawk's Pro Skater 3 is a skateboarding video game in the Tony Hawk's series. It was developed by Neversoft and published by Activision under the Activision O2 label in 2001 for the PlayStation 2, PlayStation, Game Boy Color and GameCube. In 2002, it was published for the Xbox, Game Boy Advance, Microsoft Windows, Nintendo 64 and Mac OS. It was the first game released for the PlayStation 2 supporting online play as well as the last game to be released on the Nintendo 64 (which was discontinued 4 months prior to release). According to Metacritic, Pro Skater 3 and Grand Theft Auto III hold an average critic score of 97/100, making them the highest-rated PlayStation 2 games of all time and Greatest Video Games of All Time.",https://images.launchbox-app.com/5aee5b4f-a61e-40d6-a5a9-ef40c8878a42.jpg
Bust-A-Move 2 Arcade Edition,1998-04-30,3.7,,Puzzle - Matching,"Puzzle Bobble 2 is a tile-matching video game by Taito. The first sequel to Puzzle Bobble, it was titled in Europe and North America as Bust-A-Move Again on the arcade and Bust-A-Move 2 Arcade Edition on the home consoles. Released into the arcades in 1995, PlayStation, Sega Saturn, Nintendo 64 and PC conversions followed. The game was included in Taito Legends 2, but the US arcade version was included on US PS2 version instead. The game is a spin-off from Bubble Bobble.",https://images.launchbox-app.com/f6b96a43-d66c-490a-be1b-2614c7842a9f.jpg
WCW vs. nWo: World Tour,1997-11-30,3.7,,Sports - Individual - Combat - Wrestling,"WCW vs nWo: World Tour is a professional wrestling video game released in 1997 for the Nintendo 64 game console. Released at the peak of World Championship Wrestling's (WCW) dominance in the Monday Night Wars, World Tour was THQ's first foray into the N64 wrestling scene and is a semi sequel to the lesser known WCW vs. the World for the PlayStation. It is the second best-selling wrestling game for the N64 console.",https://images.launchbox-app.com/f056b05c-30df-42ef-9ef9-cffc29457897.jpg
Duke Nukem: Zero Hour,1999-09-01,3.69,,Action - Shooter - Third-Person - Arcade,"Duke Nukem: Zero Hour is a third-person shooter video game in the Duke Nukem series, developed by Eurocom for the Nintendo 64. The game uses a relatively large 32 megabyte cartridge and can also use the Expansion Pak to allow for better graphics but slowing down the frame rate. It has a 4 player split-screen multiplayer mode that uses a first-person view.",https://images.launchbox-app.com/3e37afb9-6cd8-42b5-9bc0-176d796d4079.jpg
NFL Blitz 2000,1999-07-31,3.69,85,Sports - Team - Football - Arcade,"NFL Blitz is a series of American football themed video games originally released by Midway featuring National Football League (NFL) teams. It began as a 1997 arcade game NFL Blitz that was ported to home consoles and spawned a series of sequels. Rather than being designed as a realistic interpretation of the sport of football, like Madden NFL or NFL 2K, the Blitz series was created as an over-the-top, exaggerated version of the sport, inspired by Midway's own NBA Jam basketball games.",https://images.launchbox-app.com/eb44ea92-1df9-4099-a3b0-08ddd545e675.jpg
Ridge Racer 64,2000-02-14,3.69,82,Racing - Arcade - Automobile,"Ridge Racer 64 is a racing game developed by Nintendo Software Technology for the Nintendo 64 in 2000. It features tracks from Ridge Racer and Ridge Racer Revolution and its very own set of desert tracks exclusive to the Nintendo 64, called Renegade. Variations on these tracks make for a total of 20 tracks in the game",https://images.launchbox-app.com/0bf1098c-783b-4efc-a360-9be1c53e4d1b.jpg
Mortal Kombat Trilogy,1996-10-31,3.68,,Action - Fighting - 2D,"Mortal Kombat Trilogy (MKT) is a fighting game released by Midway in 1996 as a standalone update to Ultimate Mortal Kombat 3 for the PlayStation, Nintendo 64, Sega Saturn and PCs. Further versions were also released for the Game.com and R-Zone. It features a similar basic gameplay system and the same story as Ultimate Mortal Kombat 3, but adds characters and stages restored from Mortal Kombat and Mortal Kombat II. New additions to the game included the ""Aggressor"" bar, and a new finishing move called Brutality, a long combination of attacks that ends with the opponent exploding. The game was met with mixed reviews upon release.",https://images.launchbox-app.com/4b66dbe4-cf28-4771-a4fc-b785b0223058.jpg
All-Star Baseball 2000,1999-03-31,3.68,, Sports - Team - Baseball - Sim,All-Star Baseball 2000 is a video game developed by Iguana and published by Acclaim for the Nintendo 64 in 1999.,https://images.launchbox-app.com/1c367db7-c136-4145-b752-1237d7607d16.jpg
DOOM 64,1997-03-31,3.68,,Action - Shooter - First-Person - Arcade,"Doom 64 is a first-person shooter video game for the Nintendo 64 that was developed and published by Midway Games on March 31, 1997. It is a sequel to the Doom series, taking place after Doom II",https://images.launchbox-app.com/b22e019d-d0c6-4ef4-8375-fbd91f052fea.jpg
NFL Blitz,1998-09-09,3.68,,Sports - Team - Football - Arcade,"NFL Blitz is a series of American football themed video games originally released by Midway featuring National Football League (NFL) teams. It began as a 1997 arcade game NFL Blitz that was ported to home consoles and spawned a series of sequels. Rather than being designed as a realistic interpretation of the sport of football, like Madden NFL or NFL 2K, the Blitz series was created as an over-the-top, exaggerated version of the sport, inspired by Midway's own NBA Jam basketball games",https://images.launchbox-app.com/eb91d4f4-15dd-408a-a569-977f734c3d85.jpg
Dr. Mario 64,2001-04-08,3.68,71,Puzzle - Matching,"Dr. Mario 64 (stylized as D℞. Mario 64) is a Mario tile-matching action puzzle video game developed and published by Nintendo for the Nintendo 64. The game was released in North America on April 8, 2001. The game is an enhanced remake of Dr. Mario, which was originally released for the Nintendo Entertainment System and Game Boy consoles in 1990. The game's soundtrack was composed by Seiichi Tokunaga, featuring arrangements of classic Dr. Mario tunes and new compositions",https://images.launchbox-app.com/88bdc97b-6e22-4d0b-9acf-616cd4316a91.jpg
Knockout Kings 2000,1999-10-03,3.68,,Sports - Individual - Combat - Boxing / Martial Arts,"Knockout Kings is a series of boxing video games that were produced by EA Sports for various platforms yearly between 1998 and 2003. Before releasing the first Knockout Kings, Electronic Arts released its first 3D boxing game, Foes of Ali, for the 3DO Interactive Multiplayer in 1995. While there are a few similarities between the two games, Foes of Ali was developed by a different team, Gray Matter and as such, is not regarded as a precursor.",https://images.launchbox-app.com/d4021655-bb93-49a1-bd35-aade15aa45ea.jpg
Rush 2: Extreme Racing USA,1998-11-10,3.68,,Racing - Arcade - Automobile,"Rush 2: Extreme Racing USA is a racing video game developed by Atari Games and published by Midway Games exclusively for the Nintendo 64 video game console. It was released on November 10, 1998 in North America, and February 4, 1999 in Europe. Rush 2: Extreme Racing USA is a sequel to San Francisco Rush: Extreme Racing and the second game in the Rush series.",https://images.launchbox-app.com/04b1f466-f41f-434e-a44a-22ad8801eb7c.jpg
Killer Instinct Gold,1996-11-25,3.68,,Action - Fighting - 2D,"Killer Instinct Gold is a 1996 fighting video game based on the arcade game Killer Instinct 2. The game was developed by Rare and released by Nintendo for the Nintendo 64 video game console. As in other series entries, players control characters who fight on a 2D plane set against a 3D background. Players press buttons to punch and kick their opponent in chains of successive hits, known as combos. Large combo successions lead to stronger attacks and brutal, stylistic finisher moves underscored by an announcer. Characters—including a gargoyle, a ninja, and a femme fatale—fight in settings such as a jungle and a spaceship. Killer Instinct Gold includes the arcade release's characters, combos, and 3D, pre-rendered environments, but excludes its full-motion video sequences and some voiceovers due to restrictions of the cartridge media format. The Gold release adds a training mode, new camera views, and improved audiovisuals.",https://images.launchbox-app.com/6685ad59-c9c2-4b23-a419-55a6908b13c4.jpg
Gauntlet Legends,1999-08-31,3.68,,Role-Playing - Action RPG,"Gauntlet Legends is an arcade game released in 1998 by Atari Games. It is a fantasy themed hack and slash styled dungeon crawl game, a sequel to 1985's popular Gauntlet and 1986's Gauntlet II and marks the final game in the series to be produced by Atari Games. Its unusual features for an arcade game included passwords and characters that could be saved, enabling players to play over the course of a long period.",https://images.launchbox-app.com/5513bb58-8dbe-4417-9879-1d2e32970999.jpg
World Driver Championship,1999-05-31,3.68,75,Racing - Simulation - Automobile,"World Driver Championship is an automobile racing video game. It was developed by Boss Game Studios and published for the Nintendo 64 by Midway Games. Released late in the console's lifespan, it is notable for having especially high quality graphics.",https://images.launchbox-app.com/a58ee659-21f8-45e7-bd6c-daa25e7e36cc.jpg
Neon Genesis Evangelion,1999-06-25,3.67,,Action - General,"Neon Genesis Evangelion (Japanese: 新世紀エヴァンゲリオン Hepburn: Shinseiki Evangerion, literally ""The Gospel of the New Century"") is a Japanese mecha anime television series produced by Gainax and Tatsunoko Production, directed by Hideaki Anno and broadcast on TV Tokyo from October 1995 to March 1996. The cast included Megumi Ogata as Shinji Ikari, Megumi Hayashibara as Rei Ayanami, and Yūko Miyamura as Asuka Langley Soryu. Music for the series was composed by Shirō Sagisu.",https://images.launchbox-app.com/c8bd846b-d784-4115-a545-99d7663756d7.jpg
Bust-A-Move '99,1999-04-30,3.67,,Puzzle - Matching,"Puzzle Bobble 3 (also known as Bust-A-Move 3) is the second sequel to Puzzle Bobble. It was released for arcades in September 1996 and later ported to the Sega Saturn, PlayStation, Game Boy, Nintendo 64 and Microsoft Windows. Like its predecessors, the player is tasked with shooting balls at groups of balls, creating groups of three or more, which are then removed from play. A European remake is entitled Bust-a-Move 3 DX and released in America as Bust-A-Move 99.",https://images.launchbox-app.com/4aab4fac-5fcd-41b8-8616-e04e718ca5c4.jpg
WinBack: Covert Operations,1999-09-30,3.67,, Action - Shooter - Third-Person - Arcade,"WinBack (known as Operation: Winback in Australia and Europe) is a third-person shooter video game developed by Koei's Omega Force studio for the Nintendo 64 in 1999 and PlayStation 2 in 2001. A second game with no related storyline, WinBack 2: Project Poseidon, produced by Cavia for the PlayStation 2 and Xbox game consoles, was released on April 25, 2006.",https://images.launchbox-app.com/76a6ff3a-a35c-4d0f-ac85-fe2662881c92.jpg
Tigger's Honey Hunt,2000-11-01,3.66,,Action - Platformer - 2D,"Tigger's Honey Hunt is a video game that was released in 2000 for the Nintendo 64, PlayStation and Microsoft Windows. The game was developed by DokiDenki Studio a third-party developer, for Disney Interactive whom published the PC version and co-released the game on home consoles through NewKidCo in North America, while the European release was published by Ubi Soft. In 2002 the game was re-released in the UK as part of a two pack of Disney PlayStation games along with the game Donald Duck: Goin' Quackers. A spiritual successor titled Pooh and Tigger's Hunny Safari was later released, with different mini games but otherwise sharing much of the same story",https://images.launchbox-app.com/76a6ff3a-a35c-4d0f-ac85-fe2662881c92.jpg
Bomberman 64: The Second Attack!,1997-11-30,3.66,,Action - Platformer - 3D,"Bomberman 64 is a video game developed by Hudson Soft, published by Hudson Soft in Japan and published by Nintendo in North America and Europe for the Nintendo 64. The game was released in Europe on November 27, 1997 and released in North America three days later. While the game never saw a release on the Wii's Virtual Console service, it was eventually released on the Wii U Virtual Console in both Europe and North America in March 2017 followed by Japan in June 2017",https://images.launchbox-app.com/de1885c6-f9a3-442b-938e-f59d6d14a04d.jpg
Pilotwings 64,1996-09-29,3.66,80, Simulation - Flight - Civilian,"Pilotwings 64 is a video game for the Nintendo 64, originally released in 1996 along with the debut of the console. The game was co-developed by Nintendo (primarily Nintendo EAD, who developed the original game) and the American visual technology group Paradigm Simulation. It was one of three launch titles for the Nintendo 64 in Japan as well as Europe and one of two launch titles in North America. Pilotwings 64 is a follow-up to Pilotwings for the Super Nintendo Entertainment System (SNES), which was a North American launch game for its respective console in 1991. Also like that game, Pilotwings 64 received production input from Nintendo producer and EAD General Manager Shigeru Miyamoto.",https://images.launchbox-app.com/8b90f003-ef8a-40a9-8a14-4c780ef146bc.jpg
Blast Corps,1997-02-28,3.66,90,Action - General,"Blast Corps is a 1997 action video game for the Nintendo 64 in which the player uses vehicles to destroy buildings in the path of a runaway nuclear missile carrier. In the game's 57 levels, the player solves puzzles by transferring between vehicles to move objects and bridge gaps. It was developed by Rare, published by Nintendo, and released in March 1997 in Japan and North America. A wider release followed at the end of that year.",https://images.launchbox-app.com/ee796ad4-3f93-4033-b2db-38ab61089f46.jpg
Star Wars: Episode I Battle for Naboo,2000-12-18,3.65,84,Simulation - Space - Combat,"Star Wars Episode I: Battle for Naboo (known as Star Wars: Battle for Naboo on the PC) is an arcade-style action game co-developed by Factor 5 and LucasArts. It is a spiritual sequel to Star Wars: Rogue Squadron released two years earlier. Despite the similarities between the two games, the development team designed a new game engine for Battle for Naboo and included land- and water-based combat in addition to aerial combat.",https://gamesdb.launchbox-app.com/games/images/382
Penny Racers,1999-02-10,3.65,,Racing - Arcade - Automobile,"Penny Racers is a racing game for the Nintendo 64. It was released in Japan in 1998 and in North America and Europe in 1999. The game is part of the Japanese racing game series Choro Q and is known by the name Choro Q 64 in Japan. (Japanese title: チョロＱ64). The game had a Nintendo 64 sequel released only in Japan, Choro Q 64 2: Hachamecha Grand Prix Race. It is a customizable racer game, it has a total of 114 Parts, arranged in eight categories",https://images.launchbox-app.com/02880112-ddaa-4540-9307-6a761ed8a00b.jpg
Pokemon Snap,1999-06-30,3.65,71,Action - Shooter - Rail,"Pokémon Snap is a first-person rail shooter and simulation video game co-developed by HAL Laboratory and Pax Softnica and published by Nintendo for the Nintendo 64. It was first released in Japan in March 1999, and was later released in June 1999 in North America and in September 2000 for PAL regions. It is a spin-off game in the Pokémon series, being one of the first console-based games for it, and featuring many Pokémon rendered for the first time in real-time 3D. The game was re-released for the Wii's Virtual Console in December 2007 as well as Wii U's Virtual Console in 2016.",https://images.launchbox-app.com/f42e9585-f652-4957-a8b2-90f19256836e.jpg
All-Star Baseball 99,1998-04-30,3.64,,Sports - Team - Baseball - Sim,All-Star Baseball '99 is a video game developed by Iguana Entertainment and published by Acclaim Entertainment for the Nintendo 64 in 1998.,https://images.launchbox-app.com/fac70459-ef23-4987-b566-b97c15ee99a6.jpg
Mickey's Speedway USA,2000-11-13,3.64,71, Racing - Arcade - Automobile,"Mickey's Speedway USA is a Disney racing game for the Nintendo 64 and Game Boy Color, developed by Rareware and published by Nintendo under license from Disney Interactive. It is styled after other kart racers such as the Mario Kart series and Diddy Kong Racing.",https://images.launchbox-app.com/fbe587b9-6ea3-4109-9699-04e398680756.jpg
Spider-Man,2000-11-21,3.64,72,Action Adventure - General,"Spider-Man is a fictional superhero created by writer-editor Stan Lee and writer-artist Steve Ditko. He first appeared in the anthology comic book Amazing Fantasy #15 (August 1962) in the Silver Age of Comic Books. He appears in American comic books published by Marvel Comics, as well as in a number of movies, television shows, and video game adaptations set in the Marvel Universe. In the stories, Spider-Man is the alias of Peter Parker, an orphan raised by his Aunt May and Uncle Ben in New York City after his parents Richard and Mary Parker were killed in a plane crash. Lee and Ditko had the character deal with the struggles of adolescence and financial issues, and accompanied him with many supporting characters, such as J. Jonah Jameson, Harry Osborn, Max Modell, romantic interests Gwen Stacy and Mary Jane Watson, and foes such as Doctor Octopus, Green Goblin and Venom. His origin story has him acquiring spider-related abilities after a bite from a radioactive spider; these include clinging to surfaces, shooting spider-webs from wrist-mounted devices, and detecting danger with his ""spider-sense",https://images.launchbox-app.com/eb933577-90e7-4e06-9da4-37933c9699b8.jpg
Castlevania: Legacy of Darkness,1999-11-30,3.46,,Action - Platformer - 3D,"Castlevania: Legacy of Darkness is an action-adventure platforming video game, that was developed and published by Konami for the Nintendo 64. It was released in North America on November 30, 1999 and is a prequel and expanded version to the first Castlevania game on the Nintendo 64, but also contains a remake of the original game with improved graphics, added villains, and alternate versions of some levels.",https://images.launchbox-app.com/7650dad3-2f18-4f37-94f7-a5e308a29fc7.jpg
Turok 2: Seeds of Evil,1998-10-21,3.64,86,Action - Shooter - First-Person - Arcade,"Turok 2: Seeds of Evil is a first-person shooter video game developed by Iguana Entertainment and published by Acclaim Entertainment. It was released for the Nintendo 64 console in 1998 and ported to Microsoft Windows computers in 1999. Seeds of Evil is the second game in the Turok video game series and a sequel to Turok: Dinosaur Hunter. The game follows the story of the latest Turok and his efforts to stop a powerful alien entity from escaping the confines of his Lightship. A different game set in the same fictional universe, also titled Turok 2: Seeds of Evil, was released for the Game Boy Color alongside the Nintendo 64 game.",https://images.launchbox-app.com/55fe7e67-c255-4ae6-9178-ae1aa6951742.jpg
Star Wars: Shadows of the Empire,1996-12-03,3.63,,Action Adventure - General,"Star Wars: Shadows of the Empire is a 1996 multimedia project created by Lucasfilm. The idea was to create a story set between the films The Empire Strikes Back and Return of the Jedi, and to explore all commercial possibilities of a full motion picture release without actually making a film. The venture reinvigorated interest in the franchise ahead of the theatrical Special Editions of the Star Wars trilogy released the following year.",https://images.launchbox-app.com/c4d1e75f-873a-4ce5-81bb-98168dc77888.jpg
Turok: Dinosaur Hunter,1997-02-28,3.62,85,Action - Shooter - First-Person - Arcade,"Turok: Dinosaur Hunter is a first-person shooter video game developed by Iguana Entertainment and published by Acclaim for the Nintendo 64 console and Microsoft Windows. It was released in 1997 in North America and Europe. Turok is an adaptation of the Acclaim Comics comic book series of the same name. The player controls Turok, a Native American warrior, who must stop the evil Campaigner from conquering the universe with an ancient and powerful weapon.",
Excitebike 64,2000-04-30,3.62,88, Racing - Arcade - Other,"Excitebike 64 is a video game published by Nintendo and developed by Left Field Productions. It was initially released in North America on April 30, 2000, for the Nintendo 64 video game console. It was released on the North American Wii U Virtual Console on November 17, 2016. It is the second installment in the Excite series, and is the first 3D game in the series. It is the sequel to the acclaimed Nintendo Entertainment System game Excitebike. It was later succeeded by the Wii game Excite Truck.",https://images.launchbox-app.com/e52df241-8fe7-4a1a-91ce-8237f3db60b3.jpg
Star Wars Episode I: Racer,1999-05-18,3.61,,Racing - Arcade - Futuristic,"Star Wars Episode I: Racer is a racing video game based on the podracing sequence featured in Star Wars: Episode I – The Phantom Menace. The game features all of the racers and race course on Tatooine featured in The Phantom Menace. It also adds several new courses, some on Tatooine, others on various planets. Several single player modes, including a tournament mode, are available for play. It also features multiplayer, the format of which varies by platform. Jake Lloyd and Lewis MacLeod, who portrayed Anakin Skywalker and Sebulba in The Phantom Menace, reprise their roles in the game.",https://images.launchbox-app.com/3d5126d4-43ca-44a3-b169-53b6afb83b39.jpg
NHL 99,1998-10-01,3.61,,Sports - Team - Ice Hockey - Sim,"NHL 99 is an ice hockey video game developed by Electronic Arts Canada. It was released on September 30, 1998 and was the successor to NHL 98. The game boasted great improvements to the game from NHL 98. However the next two editions feature small improvements from this game thus making this game similar to NHL 2000 and NHL 2001. It was the first and only installment of the NHL series to be released on Nintendo 64.",https://images.launchbox-app.com/7083c056-835c-4ee4-9adb-c92fdb1ddfd1.jpg
