title,released,gf_score,metascore,genre,description,cover_art_url
Virtua Fighter 3tb,1999-10-18,3.98,N/A,Action - Fighting - 3D,"Virtua Fighter 3 (Japanese: バーチャファイター3 Hepburn: Bācha Faitā Surī) is the third fighting game in the Virtua Fighter series, developed by Sega AM2 and published by Sega in 1996. It was the first arcade game to run on the Sega Model 3 system board. A port for the Sega Saturn was announced but ultimately cancelled. However, the game eventually reached home consoles in the form of a conversion for the Dreamcast.",https://images.launchbox-app.com/3ce1c594-5965-43cd-bd04-65457cd9a0b0.jpg
Capcom vs. SNK,2000-11-09,3.98,80,Action - Fighting - 2D,"Capcom vs. SNK: Millennium Fight 2000 (カプコン バーサス エス・エヌ・ケイ ミレニアムファイト 2000 Kapukon Bāsasu Es-Enu-Kei Mireniamu Faito Nisen), also known as simply Capcom vs. SNK in international releases, is a 2000 head-to-head fighting game produced by Capcom originally released as a coin-operated arcade game for Sega's NAOMI hardware and later ported to the Dreamcast. It is the second game in the SNK vs. Capcom series and the first game in the series to be released for the arcades.",https://images.launchbox-app.com/ba59fe85-03c0-40f2-a357-974820de9478.jpg
Blue Stinger,1999-08-31,3.98,N/A,Action Adventure - Survival,"Blue Stinger (ブルー スティンガー) is an action survival horror game released in 1999 for the Dreamcast game console developed by Climax Graphics and originally published by Sega, with publishing rights outside of Japan obtained by Activision. The game was conceived by then-Climax CEO, Shinya Nishigaki.",https://images.launchbox-app.com/d544af6b-98dc-4d62-983d-e887a168a3c1.jpg
Ikaruga,2002-09-05,3.97,N/A,Action - Shooter - Shoot-'Em-Up - Vertical,"Ikaruga (Japanese: 斑鳩) is a shoot 'em up developed by Treasure. It is the spiritual sequel to Radiant Silvergun (1998) and was originally released in Japanese arcades in December 2001. The game's story follows a rebel pilot named Shinra as he battles an enemy nation using a specially designed fighter called the Ikaruga which can flip between two polarities, black and white. This polarity mechanism is the game's key feature and the foundation for its stage and enemy design. All enemies and bullets in the game are either black or white. Bullets which are the same color as the player are absorbed while the others will kill the player. The game features both single-player and cooperative modes.3",https://images.launchbox-app.com/feb04745-9564-4bc5-8ec6-7e24d377c8e9.jpg
Dynamite Cop!,1999-10-31,3.96,N/A,Action - Beat-'Em-Up - 3D,"Dynamite Cop, known in Japan as Dynamite Deka 2 (ダイナマイト刑事2, Dainamaito Deka Tsu), is a 1998 beat 'em up video game published by Sega and initially released",https://images.launchbox-app.com/e3ec0bf8-6230-4faa-a286-a23e5e563aff.jpg
Ecco the Dolphin: Defender of the Future,2000-09-10,3.94,84,Action Adventure - General,"Ecco the Dolphin: Defender of the Future is the fourth title in the Ecco the Dolphin series. It was released in 2000 for the Dreamcast. Defender of the Future is set in a universe with a story that has no ties to the original Mega Drive/Genesis titles, hence a reboot. Despite being developed by Appaloosa Interactive (the company formerly known as Novotrade International), the team working on Defender of the Future was not the same team that worked on the Ecco games. After the Dreamcast was discontinued in the U.S., the game was re-released in 2002 for the PlayStation 2.",https://images.launchbox-app.com/0031b8e8-2264-4a7c-aefe-311eb47620ac.jpg
Crazy Taxi,2000-01-24,3.94,N/A,Racing - Arcade - Automobile,"Crazy Taxi is a series of score attack racing video games that was developed by Hitmaker and published by Sega. The first game appeared in arcades in 1999 and was very successful, prompting Sega to port the arcade version to their Dreamcast console in 2000. It is the third best-selling Dreamcast game in the United States, selling over a million copies. The game was later ported to the PlayStation 2, Nintendo GameCube, and PC with sequels also appearing on the Xbox, Game Boy Advance, and PlayStation Portable systems.",https://images.launchbox-app.com/e4ef3260-7b81-489f-b146-16b61fa4467e.jpg
NFL 2K1,2000-09-07,3.93,97,Sports - Team - Football - Sim,"NFL 2K is an American football video game series developed by Visual Concepts and published by Sega. The series was originally exclusive to Sega's Dreamcast video game console due to the absence of EA Sports's Madden NFL series on the system. As the foremost ""2K"" title, it marked the beginning of a running athletics series that eventually led to the spinning off of 2K's sports publishing business under the name of 2K Sports. Upon the Dreamcast's discontinuation, the series continued to be published for other sixth generation game systems and became the chief competitor of the Madden series.",https://images.launchbox-app.com/941bb673-f387-42e6-980a-6a7743a138b6.jpg
Capcom vs. SNK: Millennium Fight 2000 Pro,2001-06-14,3.93,N/A,Action - Fighting - 2D,"Capcom vs. SNK: Millennium Fight 2000 (カプコン バーサス エス・エヌ・ケイ ミレニアムファイト 2000 Kapukon Bāsasu Es-Enu-Kei Mireniamu Faito Nisen), also known as simply Capcom vs. SNK in international releases, is a 2000 head-to-head fighting game produced by Capcom originally released as a coin-operated arcade game for Sega's NAOMI hardware and later ported to the Dreamcast. It is the second game in the SNK vs. Capcom series and the first game in the series to be released for the arcades.",https://images.launchbox-app.com/2de81f5b-5afe-4d78-b33c-69bdf25c247e.jpg
Fatal Fury: Mark of the Wolves,2001-11-23,3.93,86,Action - Fighting - 2D,"Garou: Mark of the Wolves (餓狼 MARK OF THE WOLVES Garō Mark of the Wolves, ""Hungry Wolf: Mark of the Wolves""), released as Fatal Fury: Mark of the Wolves on Dreamcast, is a 1999 fighting game produced by SNK, originally for the Neo Geo system. It is the eighth installment in the Fatal Fury series.",https://images.launchbox-app.com/bd4fdcf0-17f7-48fd-881f-fcfc23b8359f.png
The King of Fighters Evolution,2001-05-10,3.93,67,Action - Fighting - 2D,"The King of Fighters (KOF) is a series of fighting games by SNK that began with the release of The King of Fighters '94 in 1994. The series was developed originally for SNK's Neo Geo MVS arcade hardware. This served as the main platform for the series until 2004 when SNK retired it in favor of the Atomiswave arcade board. Two King of Fighters games were produced for the Atomiswave platform (The King of Fighters Neowave and The King of Fighters XI) before SNK decided to discontinue using it for the series. The series' most recent arcade hardware is the Taito Type X2, first used with the release of The King of Fighters XII. Ports of the arcade games and the original The King of Fighters games have been released for several video game consoles. The latest entry in the series, The King of Fighters XIV, was released for PlayStation 4 and Microsoft Windows in 2016. The next game, The King of Fighters XV, is set to be released sometime in 2020.",https://images.launchbox-app.com/ce822d70-63d8-44ea-9f6f-17f2860f2e1c.jpg
Bust-A-Move 4,2000-05-31,3.9,79,Puzzle - Matching,"Puzzle Bobble 4 (also known as Bust-a-Move 4 in North America and Europe) is the third sequel to the video game Puzzle Bobble and is the final appearance of the series on the arcade, PlayStation and Dreamcast.",https://images.launchbox-app.com/a0947a55-d1e3-4f28-9ff0-354fa5ca7d3b.jpg
Spider-Man,2001-04-19,3.89,80,Action Adventure - General,"Spider-Man is a fictional superhero created by writer-editor Stan Lee and writer-artist Steve Ditko. He first appeared in the anthology comic book Amazing Fantasy #15 (August 1962) in the Silver Age of Comic Books. He appears in American comic books published by Marvel Comics, as well as in a number of movies, television shows, and video game adaptations set in the Marvel Universe. In the stories, Spider-Man is the alias of Peter Parker, an orphan raised by his Aunt May and Uncle Ben in New York City after his parents Richard and Mary Parker were killed in a plane crash. Lee and Ditko had the character deal with the struggles of adolescence and financial issues, and accompanied him with many supporting characters, such as J. Jonah Jameson, Harry Osborn, Max Modell, romantic interests Gwen Stacy and Mary Jane Watson, and foes such as Doctor Octopus, Green Goblin and Venom. His origin story has him acquiring spider-related abilities after a bite from a radioactive spider; these include clinging to surfaces, shooting spider-webs from wrist-mounted devices, and detecting danger with his ""spider-sense"".",https://images.launchbox-app.com/eb933577-90e7-4e06-9da4-37933c9699b8.jpg
Record of Lodoss War,2001-02-26,3.87,76,Role-Playing - Action RPG,"Record of Lodoss War (ロードス島戦記 Rōdosu-tō Senki, lit., ""Lodoss Island War Chronicle"") is a franchise of fantasy novels by Ryo Mizuno based on the work he originally created for a world called Forcelia as a rules-free setting for role-playing games (RPGs). There have since been multiple manga, anime and computer game adaptations, several of which have been translated into English. The plots generally follow the conventions and structure of the RPG systems including Dungeons & Dragons and Sword World RPG, in which several characters of distinct types undertake a specific quest.",https://images.launchbox-app.com/21ecdf1a-12e6-49e8-9071-b187b94a633e.jpg
Cyber Troopers Virtual On: Oratorio Tangram,2000-06-01,3.87,N/A,Action - Fighting - 3D,"Cyber Troopers Virtual-On Oratorio Tangram (電脳戦機バーチャロン オラトリオ・タングラム, Dennō Senki Bācharon Oratorio Tanguramu) is a 1998 Japanese Sega Model 3 arcade game.",https://images.launchbox-app.com/bb6f4c94-367b-4df4-8f26-78deb5018cd7.jpg
NBA 2K2,2001-10-24,3.87,93,Sports - Team - Basketball - Sim,"NBA 2K2 is a basketball video game. It is the third installment in the NBA 2K series of video games and it was developed by Visual Concepts and published by Sega Sports. It was released on October 24, 2001 on the Sega Dreamcast and later ported to the Sony PlayStation 2, Nintendo GameCube, and the Xbox in 2002 after Sega discontinued the Dreamcast. NBA 2K2 featured more street courts such as Mosswood, Fonde Rec Center, Venice Beach, etc. The game still featured the old street courts like in the previous game NBA 2K1. It was the first NBA 2K game to be released multi-platform on the series, and also the last to be on the Sega Dreamcast. The cover athlete is Allen Iverson of the Philadelphia 76ers.",https://images.launchbox-app.com/47515fc9-810a-4105-8f05-56b3cca6b688.jpg
Worms Armageddon,1999-11-30,3.87,N/A,Strategy - Turn-Based - Artillery,"Worms Armageddon is a 2D artillery turn-based tactics video game developed by Team17 and part of the Worms series. The player controls a team of up to eight worms in combat against opposing teams either AI- or player-controlled, using weapons both based on real-life weapons and ones that are cartoonish. The player can customize battles, teams, and maps for near-infinite gameplay options.",https://images.launchbox-app.com/f7702821-8505-404e-8885-4b96dda141c1.jpg
Crazy Taxi 2,2001-05-28,3.85,82,Racing - Arcade - Automobile,"Crazy Taxi 2 is a 2001 racing video game and the second installment of the Crazy Taxi series. It was released for the Dreamcast and was later ported to the PSP as part of Crazy Taxi: Fare Wars in 2007. It is the last Crazy Taxi game to be released for the Dreamcast after it was discontinued on March 31, 2001.",https://images.launchbox-app.com/c6232906-ced0-4f7e-a24e-ec2fad7a16ab.jpg
The Typing of the Dead,2001-01-23,3.83,83,Action - Shooter - Light Gun,The Typing of the Dead (ザ・タイピング・オブ・ザ・デッド Za Taipingu Obu Za Deddo) is an arcade game that was developed by WOW Entertainment and published by Sega for the NAOMI hardware. The game was released in Japanese arcades in 1999 and was ported to the Sega Dreamcast in 2001 by Smilebit. A Microsoft Windows version was released in 2000 and a PlayStation 2 port followed in 2004.,https://images.launchbox-app.com/3508acec-449e-42d3-872a-d5d4637b6c41.jpg
Toy Commander,1999-09-30,3.82,N/A,Action - General,Toy Commander is an action game for the Dreamcast developed by No Cliché and published by Sega.,https://images.launchbox-app.com/bb0315b1-b2d1-44e1-84ef-3eb85f287b61.jpg
The Last Blade 2: Heart of the Samurai,2001-08-06,3.81,77,Action - Fighting - 2D,"The Last Blade 2 is a video game developed and released by SNK in 1998. Like its predecessor, The Last Blade, it is a weapons-based versus fighting game originally released to arcades via the Neo Geo MVS arcade system, although it has since been released for various other platforms.",https://images.launchbox-app.com/5aea7dd5-b7ea-4f81-bba0-6ba0df8881f8.jpg
Tony Hawk's Pro Skater,2000-06-29,3.81,N/A,Sports - Individual - Skate / Skateboard,"Tony Hawk's Pro Skater, released as Tony Hawk's Skateboarding in the UK, Australia, New Zealand and parts of Europe, is a skateboarding-simulation video game developed by Neversoft and published by Activision. It was released for the PlayStation on August 31, 1999, and was later ported to the Nintendo 64, Game Boy Color, Dreamcast, and N-Gage.",https://images.launchbox-app.com/4c5bc1cf-35ff-4de7-a7be-dfd5aa50b1b7.jpg
Confidential Mission,2001-05-14,3.81,70,Action - Shooter - Light Gun,"Confidential Mission is a light gun game published by Sega, first available as an arcade game, then ported to the Dreamcast. The game is in the same style as the Virtua Cop series or The House of the Dead series, with support for one or two players. The game was developed by Sega's Hitmaker development team and first released in 2000. Its plot is of the same vein as James Bond and Mission: Impossible. Despite it also having an arcade release, it never enjoyed the popularity of the Virtua Cop nor The House of the Dead series, which were also produced by Sega.",https://images.launchbox-app.com/ef2782d0-a7c8-470c-ae40-6880a6df7a65.jpg
The House of the Dead 2,1999-09-09,3.8,N/A,Action - Shooter - Light Gun,"The House of the Dead 2 is a first-person light gun shooter arcade game with a horror theme and the second game in The House of the Dead series of video games, developed by Sega for arcades in 1998 and later ported to the Dreamcast and Microsoft Windows, and also found on the Xbox as an unlockable bonus in The House of the Dead III. The game appears in the compilation The House of the Dead 2 & 3 Return for Wii. The Dreamcast version became a Sega All Stars title.",https://images.launchbox-app.com/835e3f9d-1c1c-406a-a97b-b8cb47c4ca9d.jpg
Gauntlet Legends,2000-05-30,3.76,59,Role-Playing - Action RPG,"Gauntlet Legends is an arcade game released in 1998 by Atari Games. It is a fantasy themed hack and slash styled dungeon crawl game, a sequel to 1985's popular Gauntlet and 1986's Gauntlet II and marks the final game in the series to be produced by Atari Games. Its unusual features for an arcade game included passwords and characters that could be saved, enabling players to play over the course of a long period.",https://images.launchbox-app.com/47a927e7-f833-4258-a41a-792c4619a556.jpg
Fighting Vipers 2,2001-03-02,3.76,N/A,Action - Fighting - 3D,"Fighting Vipers 2 is a 3D fighting video game developed by Sega AM2 and published by Sega for their Model 3 arcade board in 1998, and ported to the Dreamcast in 2001. It is the sequel to the 1995 game Fighting Vipers.",https://images.launchbox-app.com/4d530737-c0a4-4e28-a14a-64c1abc25c16.jpg
Star Wars Episode I: Racer,2000-04-04,3.75,N/A,Racing - Arcade - Futuristic,"Star Wars Episode I: Racer is a racing video game based on the podracing sequence featured in Star Wars: Episode I – The Phantom Menace. The game features all of the racers and race course on Tatooine featured in The Phantom Menace. It also adds several new courses, some on Tatooine, others on various planets. Several single player modes, including a tournament mode, are available for play. It also features multiplayer, the format of which varies by platform. Jake Lloyd and Lewis MacLeod, who portrayed Anakin Skywalker and Sebulba in The Phantom Menace, reprise their roles in the game.",https://images.launchbox-app.com/c34f5c6b-ca6b-4448-bdda-5b83754ef11d.jpg
NBA 2K,1999-11-10,3.74,N/A,Sports - Team - Basketball - Sim,"NBA 2K series is a series of basketball sports simulation video games developed and released annually since 1999. The premise of each game in the series is to emulate the sport of basketball, more specifically, the National Basketball Association, and present improvements over the previous installments. The series was originally published by Sega Sports, and is now published by 2K Sports. All of the games in the franchise have been developed by Visual Concepts. The series consists of eighteen main installments and several spinoff-style titles. It has seen releases on eighteen different platforms. The NBA 2K series has also been used in eSports. The series has consistently achieved critical and commercial success. It is the best-selling NBA video game series, having sold nearly 90 million units as of December 2018.",https://images.launchbox-app.com/45c85f81-82c0-42f9-8682-9548d08909fd.jpg
Re-Volt,1999-12-17,3.74,N/A,Racing - Arcade - Automobile,"Re-Volt is a radio control car racing themed video game released by Acclaim Entertainment in 1999. It made appearances on the PlayStation, PC, Nintendo 64 and Dreamcast, with a sequel: RC Revenge for PlayStation and an enhanced port called RC Revenge Pro for PlayStation 2.",https://images.launchbox-app.com/3346dd0c-163c-4d1d-91c3-1d60c25347e5.jpg
NFL 2K,1999-09-09,3.73,N/A,Sports - Team - Football - Sim,"NFL 2K is an American football video game series developed by Visual Concepts and published by Sega. The series was originally exclusive to Sega's Dreamcast video game console due to the absence of EA Sports's Madden NFL series on the system. As the foremost ""2K"" title, it marked the beginning of a running athletics series that eventually led to the spinning off of 2K's sports publishing business under the name of 2K Sports. Upon the Dreamcast's discontinuation, the series continued to be published for other sixth generation game systems and became the chief competitor of the Madden series.",https://images.launchbox-app.com/5b7c4a9c-5125-4b63-bda6-ab09d860df0c.jpg
Dino Crisis,2000-11-14,3.73,74,Action Adventure - Survival,"Dino Crisis is a survival horror and action-adventure video game series created by Shinji Mikami and owned by the video game company Capcom. The plot focuses on multiple characters and their roles in recurring outbreaks of deadly dinosaurs and other monsters in a closed environment such as a laboratory on an island. The series also includes comic books and associated merchandise. As of September 30, 2018, the game series has sold 4.4 million units worldwide.",https://images.launchbox-app.com/bf69b68d-e0a9-4a97-b258-b39e32ef59bd.jpg
Space Channel 5,2000-06-04,3.72,N/A,Action - Rhythm - Dancing,"Space Channel 5 (スペースチャンネル5 Supēsu Channeru Faibu) is a music video game developed by United Game Artists under the direction of Tetsuya Mizuguchi and published by Sega. During gameplay, the game characters perform a sequence of moves to the beat, such as steps and shots, which the player must reproduce with corresponding button presses. The game's theme song, Mexican Flyer, was composed by Ken Woodman in the 1960s. Space Channel 5 was first released in Japan in 1999 and North America and Europe in 2000 for the Dreamcast; it was later released for the PlayStation 2 in Japan and Europe in 2002 and in North America as Space Channel 5: Special Edition in 2003; and then ported by THQ to the Game Boy Advance as Space Channel 5: Ulala's Cosmic Attack in the same year. A sequel, Space Channel 5: Part 2, was released for Dreamcast (Japan only) and PlayStation 2 (Japan and Europe) in 2002, and on Steam on March 4, 2011.",https://images.launchbox-app.com/0dab4fb7-f51d-4876-80b2-7ad7363e2579.jpg
Hydro Thunder,1999-09-08,3.7,N/A,Racing - Arcade - Other,"Hydro Thunder is a speedboat racing sub-series game, originally an arcade game and later released for the Sega Dreamcast as a launch title in 1999. It was also released for PlayStation and Nintendo 64 in early 2000. This game is part of Midway's Thunder series of racing games, which includes Offroad Thunder, 4 Wheel Thunder, and Arctic Thunder. Hydro Thunder Hurricane, a sequel to Hydro Thunder, was later released for the Xbox 360 on July 27, 2010 on Xbox Live Arcade.",https://images.launchbox-app.com/fa76680b-be54-43fe-8cdd-09815c58afd0.jpg
Project Justice,2001-05-16,3.7,80,Action - Fighting - 3D,"Project Justice (Japanese: 燃えろ!ジャスティス学園 Hepburn: Moero! Justice Gakuen, ""Burn! Justice Academy"", also known as Project Justice: Rival Schools 2 in Europe, Australia, and Latin America) is a 3D competitive fighting video game produced by Capcom. It is the sequel to Rival Schools: United By Fate and was first released as an arcade game in 2000 and ported to the Dreamcast during the following year..",https://images.launchbox-app.com/c8eb3ee6-848e-4348-9aca-b43e65d0998b.jpg
Jojo's Bizarre Adventure,1999-10-31,3.69,N/A,Action - Fighting - 2D,"JoJo's Bizarre Adventure (Japanese: ジョジョの奇妙な冒険 Hepburn: JoJo no Kimyō na Bōken) is a Japanese manga series written and illustrated by Hirohiko Araki. It was originally serialized in Weekly Shōnen Jump from 1987 to 2004 before being transferred to the monthly seinen magazine Ultra Jump in 2005. There have been eight story arcs produced to date, and the current and eighth story arc, JoJolion, commenced publication in 2011. JoJo's Bizarre Adventure is currently Shueisha's second largest manga series with its chapters collected into 124 tankōbon volumes and counting.",https://images.launchbox-app.com/74bb0bdd-6a2f-4013-927e-91f9e7711769.jpg
Alien Front Online,2001-08-09,3.69,76,Action - Shooter - Third-Person - Arcade,"Alien Front Online is a 2001 video game released for the Sega Dreamcast exclusively in North America. Alien Front Online is an online version of the arcade game Alien Front, where it was bundled with the Dreamcast Microphone.",https://images.launchbox-app.com/b6aa9501-6bbb-4491-a79d-303407d6ad0b.jpg
Sega Bass Fishing,1999-09-30,3.68,N/A,Sports - Individual - Nature - Fishing,"Sega Bass Fishing, also known as Get Bass, is an arcade fishing video game developed in 1997 by Sega for the Sega Model 3 hardware. The game has since been ported to the Dreamcast, Microsoft Windows, Xbox 360, PlayStation 3 and Wii.",https://images.launchbox-app.com/08fb686f-91de-41b7-b226-6419de414815.jpg
NBA 2K1,2000-11-01,3.67,93,Sports - Team - Basketball - Sim,"NBA 2K1 is a basketball video game. It is the second installment in the NBA 2K series of video games. It was developed by Visual Concepts and published by Sega (as Sega Sports). It was the first NBA 2K game to feature online multiplayer and the first game to feature street courses instead of playing a game inside the arena in the first game, famous street courts such as The Cage, Rucker Park, Franklin Park, and Goat Park. It was released on October 31, 2000 in North America with the Dreamcast. Rapper Redman appears in the video game.",https://images.launchbox-app.com/e85e89a3-aac9-45c5-98bc-5e2019a1dc60.jpg
Tokyo Xtreme Racer 2,2000-09-01,3.67,79,Racing - Arcade - Automobile,"Tokyo Xtreme Racer 2, known as Shutokō Battle 2 (首都高バトル 2) in Japan and Tokyo Highway Challenge 2 in Europe, is the sequel to Tokyo Xtreme Racer, which is also on the Sega Dreamcast. Tokyo Xtreme Racer 2 has been enhanced with better sound quality and graphics over its predecessor. The game managed to produce two more sequels. It is the last game in the series that was produced for Sega Dreamcast. Some of the game's mechanics were implemented into Daytona USA 2001.",https://images.launchbox-app.com/42a99280-2965-4874-b66f-7b10366b5862.jpg
Sega Smash Pack Volume 1,2001-01-31,3.64,76,Miscellaneous - Compilation,Sega Smash Pack (Sega Archives from USA in Japan) is a series of game compilations featuring mostly Sega Genesis games.,https://images.launchbox-app.com/fda523cd-e8b2-47de-9804-cd06a0616440.jpg
Grand Theft Auto 2,2000-04-30,3.64,86,Action Adventure - Open-World,"Grand Theft Auto 2 is an action-adventure video game developed by DMA Design and published by Rockstar Games. It was released on 22 October 1999 for Microsoft Windows and the PlayStation, followed by Dreamcast and Game Boy Color releases in 2000. It is the sequel to 1997's Grand Theft Auto as well as the second installment of the Grand Theft Auto series. The open world design lets players freely roam Anywhere City, the setting of the game.",https://images.launchbox-app.com/7ecc27a0-dd0a-4600-a31d-88a80cad5a59.jpg
Daytona USA,2001-03-12,3.63,N/A,Racing - Arcade - Automobile,"Daytona USA is a racing video game developed by Sega AM2 and released by Sega, with a limited release in 1993 followed by a full release in 1994. One of the highest grossing arcade games of all time, Daytona USA was Sega's first title to debut on the Sega Model 2 arcade board, and, at the time of its release, was considered the most visually detailed 3D racing game. Compared to the flat-shaded polygons of its predecessor, Virtua Racing, Daytona's 3D-world was fully texture-mapped, giving it a more realistic appearance. Daytona was one of the first video games to feature filtered, texture-mapped polygons, giving it the most detailed graphics yet seen in a video game up until that time. In single-player mode, Daytona maintained a consistent 60 fps (frames per second) rate, even with multiple opponents on screen, surpassing the motion smoothness of the only other racing game in a comparable graphical arena, Namco's Ridge Racer.",https://images.launchbox-app.com/daytona.png
Vigilante 8: 2nd Offense,1999-11-30,3.62,N/A,Simulation - Vehicle - Combat,"Vigilante 8: 2nd Offense is a vehicular combat game developed by Luxoflux and published by Activision for PlayStation, Dreamcast and Nintendo 64. It is the sequel to Vigilante 8.",https://images.launchbox-app.com/19ed50a8-9986-4a19-aacd-9a5e1c49a3ad.jpg
Plasma Sword: Nightmare of Bilstein,2000-03-31,3.62,N/A,Action - Fighting - 3D,"Plasma Sword: Nightmare of Bilstein, released in Japan as Star Gladiator 2: Nightmare of Bilstein (Japanese: スターグラディエイター2 Hepburn: Sutāguradieitā Tsū), is a 1998 3D weapon-based fighting video game released by Capcom for the arcades. It is the sequel to Star Gladiator and runs on the ZN-2 hardware, an improved version of the PlayStation-based ZN-1 hardware its predecessor ran on. A Dreamcast port was released in 2000.",https://images.launchbox-app.com/3ecf93f1-67ae-42b3-982c-6db16aaed1b2.png
Ready 2 Rumble Boxing: Round 2,2000-10-23,3.61,70,Sports - Individual - Combat - Boxing / Martial Arts,"Ready 2 Rumble Boxing: Round 2 is a boxing game for the Dreamcast, Nintendo 64, PlayStation, PlayStation 2 (a North American launch title for the system), and Game Boy Advance. It is also the sequel to Ready 2 Rumble Boxing.",https://images.launchbox-app.com/a72372a2-fe1e-4e8e-a823-a7fe24c03fd0.jpg
Draconus: Cult of the Wyrm,2000-06-22,3.61,N/A,Action Adventure - General,"Draconus: Cult of the Wyrm, known in Europe as Dragon's Blood, is a hack and slash video game developed by Treyarch and published by Crave Entertainment for the Dreamcast game console. Draconus is considered as a spiritual sequel to Treyarch's swordfighting PC game Die by the Sword.",https://images.launchbox-app.com/69053f95-2b21-4e31-95d0-6971ae88f077.jpg
Looney Tunes: Space Race,2000-11-27,3.61,83,Racing - Arcade - Futuristic,"Looney Tunes: Space Race is a 2000 kart-racing video game developed by Infogrames, Inc. It was originally announced as a Nintendo 64 game in 1998, but was later moved to the Dreamcast. It was ported to PlayStation 2 in 2002 (under the name ""Space Race"") with a new tournament mode.",https://images.launchbox-app.com/2f9ecc09-fedb-4140-893d-5af9f945e820.jpg
Sega Rally Championship 2,1999-10-31,3.6,N/A,Racing - Arcade - Automobile,"Sega Rally 2 (セガラリー2) is an arcade racing game developed by Sega AM5 for the Model 3 arcade hardware. It is the sequel to 1994's Sega Rally Championship. Sega Rally 2 was first released in arcades in February 1998, and was later ported by Smilebit to the Sega Dreamcast, becoming one of the console's earliest titles when it was released in Japan on January 28, 1999. The Sega Dreamcast version was released in Europe as a launch title on October 14, 1999, and then in North America on November 27, 1999. A PC version was released that same year.",https://images.launchbox-app.com/d7b77c67-ff67-49a6-b602-fd21e8e51bd3.jpg
Psychic Force 2012,1999-10-31,3.59,N/A,Action - Fighting - 3D,"Psychic Force 2012 (サイキックフォース2012 Saikikku Fōsu 2012) is a 1998 arcade fighting game developed by Taito Corporation as the sequel to their 1995 title, Psychic Force. The game was first released in arcades in 1998 and was then ported a year later to the Sega Dreamcast, becoming one of the console's earliest titles when it was released in Japan on March 4, 1999. A North American version was released on October 31, 1999 and later in the year in Europe, distributed by Acclaim Entertainment but self-published by Taito.",https://images.launchbox-app.com/1c4eb694-8566-4d06-826a-a4b1cfe08e0f.jpg
AirForce Delta,1999-09-08,3.59,N/A,Simulation - Flight - Combat,"Airforce Delta, known as Deadly Skies in Europe, is a video game released in 1999 for the Dreamcast. It was both developed and published by Konami. The game is a 3D aerial combat simulation, featuring many jet fighter aircraft. The game is single player only and has been compared to Ace Combat by GameSpy and GameSpot. At the time of the game's release, Airforce Delta was the only combat flight simulation game available for the Dreamcast.",https://images.launchbox-app.com/d539e09e-e189-4722-8fc3-32e7b75dffa4.jpg
Sword of the Berserk: Guts' Rage,2000-02-29,3.58,N/A,Action - Beat-'Em-Up - 3D,"Sword of the Berserk: Guts' Rage, released in Japan as Berserk Millennium Falcon Arc: Chapter of the Flowers of Oblivion (ベルセルク 千年帝国の鷹篇 喪失花の章 Beruseruku Sennnen Teikoku No Taka Hen Wasurebana no Shō), is a hack and slash action video game for the Dreamcast. It is based on the popular Berserk manga by Kentarō Miura and the game is set between volume 22 and 23 of the manga; right after Guts and Puck depart for Elfhelm with Casca (chapter 182), but before Farnese, Serpico, and Isidro catch up with them (chapter 190). The music is composed by Susumu Hirasawa, who also composed the anime series' music.",https://images.launchbox-app.com/58c9bfce-c163-4b25-b9c6-d3d598249ac6.jpg
Seaman,2000-08-09,3.58,82,Simulation - Virtual - Pet,"Seaman (シーマン Shīman) is a virtual pet video game for the Sega Dreamcast. It is one of the few Dreamcast games to take advantage of the microphone attachment. The narration is voiced by Toshiyuki Hosokawa in the original Japanese-language version and by Leonard Nimoy in the English-language version. The face of the Seaman creature is actually that of the game's producer, Yoot Saito.",https://images.launchbox-app.com/07e62fda-3480-4dbb-bc22-3e73136f4857.jpg
Armada,1999-10-31,3.57,N/A,Action - Shooter - Shoot-'Em-Up - Top-Down,"Adam Lindgren (born 28 March 1993), known by his handle Armada, is a Swedish professional Super Smash Bros. player from Gothenburg. In Super Smash Bros. Melee he is widely considered one of the game's greatest players of all time. He is a two-time champion of Apex, three-time champion of Genesis and two-time champion of EVO and is the highest-grossing Melee player ever.",https://images.launchbox-app.com/209ef0e5-b981-45d1-8f58-d5627600a7b5.jpg
Headhunter,2001-11-16,3.57,N/A,Action Adventure - General,Headhunter is an action-adventure video game developed by Amuze and published by Sega for Dreamcast and PlayStation 2.,https://images.launchbox-app.com/9fb8e6b1-e4c9-460c-a5f4-107eebb24c09.jpg
Shadow Man,1999-11-30,3.57,N/A,Action Adventure - Survival,"Shadow Man is an action-adventure game developed by Acclaim Studios Teesside and published by Acclaim Entertainment. It is based on the Shadowman comic book series published by Valiant Comics. The game was released in 1999 for the Nintendo 64, Microsoft Windows, PlayStation and Dreamcast. A sequel, Shadow Man: 2econd Coming, was released for the PlayStation 2 in 2002.",https://images.launchbox-app.com/4a1cd3d8-53df-4a4e-b102-b81377ff42ad.jpg
