title,released,gf_score,metascore,genre,description,cover_art_url
Time Crisis II,1998,3.9,,Action » Shooter » Light Gun,"Time Crisis II is a light gun arcade game and the second installment in Namco's Time Crisis series, introducing co-operative multiplayer to the franchise. It was first released in arcades in March 1997, with an enhanced port released on the PlayStation 2 in October 2001, bundled with the GunCon 2 controller (G-Con 2 in Europe). Ports for the original PlayStation and Sega Dreamcast were in development, but were cancelled and never released.",https://images.launchbox-app.com/c0caeee7-bbe3-47fd-aecd-57b1c9b1dde5.jpg
Die Hard Arcade,1996-05-01,3.9,,Action » Beat-'Em-Up » 3D,"Die Hard Arcade, known in Japan as Dynamite Deka (ダイナマイト刑事 Dainamaito Deka, lit. Dynamite Detective) is a beat 'em up video game released by Sega. It was the first beat 'em up to use texture-mapped polygonal graphics, and uses an extremely sophisticated move set by beat 'em up standards, often being likened to a fighting game in this respect. The game was published in cooperation with Fox Interactive and was a licensed product based on the Die Hardmovie franchise. Because Sega did not hold the Japanese video game rights for Die Hard, in Japan the game was stripped of the Die Hard license and published as an original property.",https://images.launchbox-app.com/9260e239-1fcb-427b-a76f-6f818a809fb7.jpg
Ms. Pac-Man,1981,3.9,,Action » Arcade,"Ms. Pac-Man is the second game in the Pac-Man series, released in arcades in February 1982. Ms. Pac-Man introduced a female protagonist, four different mazes, more colorful graphics, and several gameplay changes.",https://images.launchbox-app.com/mspacman.png
Galaga,1981,3.89,,Action » Shooter » Shoot-'Em-Up » Vertical,"Galaga, pronounced /ɡælʌɡə/, is a Japanese arcade gamedeveloped and published by Namco Japan and by Midway in North America in 1981. It is the sequel to 1979's Galaxian. The gameplay of Galaga puts the player in control of a spacecraft which is situated at the bottom of the screen, with enemy aliens arriving in formation at the beginning of a stage, either trying to destroy, collide with, or capture the spaceship, with the player progressing every time alien forces are vanquished.",https://images.launchbox-app.com/galaga.png
Street Fighter IV,2008-07-18,3.89,,Action » Fighting » 2D,"Street Fighter IV (ストリートファイター IV Sutorīto Faitā Fō) is a 2008 fighting game published by Capcom, who also co-developed the game with Dimps. It was the first original main entry in the series since Street Fighter III in 1997, a hiatus of eleven years.",https://images.launchbox-app.com/5202d07a-bdfc-4be8-97dc-e3061c3ce255.jpg
Street Fighter III: 2nd Impact - Giant Attack,1998,3.88,,Action » Fighting » 2D,"Street Fighter III 2nd Impact: Giant Attack (ストリートファイターⅢ セカンドインパクト ジャイアントアタック) is a competitive fighting game produced by Capcom that was released as a coin-operated arcade game in 1997. It is an update of Street Fighter III: New Generation. Like its predecessor, it runs on the CP System IIIhardware. 2nd Impact introduced new gameplay mechanics, new characters, and new special moves. The game also brings back bonus rounds, not seen in the series since Super Street Fighter II. It is also the only CPS3 title to have a widescreen feature.",https://images.launchbox-app.com/07ae03f3-221e-4dc6-bbb9-ab7db6879554.png
X-Men: Children of the Atom,1994,3.88,,Action » Fighting » 2D,X-Men: Children of the Atom (Japanese: エックス・メン チルドレン オブ ジ アトム Hepburn: Ekkusu Men Chirudoren obu ji Atomu) is an arcade game that was produced by Capcom and released on the CP System II arcade hardware in 1994 in Japan and in 1995 in North America and Europe.,https://images.launchbox-app.com/xmcotar1.png
Gradius IV,1998,3.88,,Action » Shooter » Shoot-'Em-Up » Vertical,"Gradius IV is the fourth arcade installment in a series of scrolling shooter video games developed by Konami Computer Entertainment Tokyo. It was preceded by Gradius III, released in 1989, although spinoffs had been released prior to it such as Gradius Gaiden. This title brings a considerable graphical upgrade, particularly with the use of colored lighting. In addition, there have been several additions and removals to the vaulted weapons system; specifically, the edit mode has been removed and an online ranking system was added.",https://images.launchbox-app.com/ad1bb157-50c8-4f88-a30d-c7eb50e8d545.jpg
Super Battletoads,1994,3.88,,Action » Beat-'Em-Up » 2D,"Battletoads Arcade, also known as Super Battletoads or just Battletoads, is a 1994 scrolling beat 'em up arcade game in the Battletoads series developed by Rare and published by Electronic Arts. Up to three players, as the Battletoads, brawl aliens and mutant rodents through six levels to save the universe from the Dark Queen. The game also includes vertical and bonus levels. Each Toad has its own signature attack, and as customary for the series, players can knock enemies towards the screen, breaking the fourth wall.",
Killer Instinct 2,1996,3.88,,Action » Fighting » 2D,"Killer Instinct 2 is a fighting video game developed by Rare and manufactured by Midway for arcades in 1996 as a sequel to Killer Instinct (1994). A modified version of Killer Instinct 2, licensed by Nintendo, was published for the Nintendo 64 as Killer Instinct Goldthat same year. A Super Nintendo Entertainment System version of Killer Instinct 2 was developed and completed, but never released.A digital port of the game for Xbox One is bundled with the second season of Killer Instinct (2013) under the title Killer Instinct 2 Classic",https://images.launchbox-app.com/kinst2.png
Dig Dug,1982-04-01,3.87,,Action » Arcade,"Dig Dug is a maze arcade game developed and released by Namco in 1982. The player controls the titular character, who must eliminate all of the enemies on the screen by pumping them up with air until they explode or causing rocks to fall on them. The game was published by Atari, Inc. in North America and Europe. It runs on Namco Galaga arcade hardware.",https://images.launchbox-app.com/dcd8eccf-1f76-489a-8c3b-7b5d1f527a88.jpg
Final Fight,1989,3.87,,Action » Beat-'Em-Up » 2D,"Final Fight is a series of beat 'em up video games by Capcom, which began with the arcade release of Final Fight in 1989. Set in the fictional Metro City, the games focus on a group of heroic vigilantes who fights against the control and various threats of criminal gangs, primarily the Mad Gear Gang. The series has sold 3.2 million units worldwide as of December 31, 2018.",https://images.launchbox-app.com/ffight.png
The King of Fighters 2000,2000-07-26,3.87,,Action » Fighting » 2D,"The King of Fighters 2000 (ザ・キング・オブ・ファイターズ 2000) is a fighting video game that was produced by SNK for the Neo Geo arcade and home consoles in 2000. It is the seventh installment in The King of Fighters series for the Neo Geo and the final game in the series SNK produced before the original company's bankruptcy. The game was ported to the Dreamcast (in Japan only) and the PlayStation 2 in 2002. The game's story, a sequel to The King of Fighters '99, focuses on a new tournament held by military man Heidern who seeks to use the former NESTS agents K' and Maxima to investigate the NESTS corporation. The gameplay retains the Striker system of the previous games in the series but the assisting character can also cooperate with the playable character to generate combos.",https://images.launchbox-app.com/8448d70d-0097-48bc-be49-9eb3c841ab56.png
Metal Slug 5,2003,3.86,,Action » Shooter » Shoot-'Em-Up » Horizontal,"Metal Slug 5 is a run and gun video game for the Neo-Geoconsole/arcade platform created by SNK Playmore. It was released in 2003 for the MVS arcade platform, is the fifth game in the Metal Slug series, and was one of the last games for the Neo Geo system. The game was developed by Noise Factory/SNK Playmore, after Korean company Mega Enterprise had directed Metal Slug 4.",https://images.launchbox-app.com/085cf2e4-dfb7-4b48-bc0a-17a1918c8a57.png
Dungeons & Dragons: Tower of Doom,1994,3.85,,Action » Beat-'Em-Up » 2D,"Dungeons & Dragons: Tower of Doom (ダンジョンズ&ドラゴンズ タワーオブドゥーム), published in 1994, is the first of two arcade games created by Capcom based on the Dungeons & Dragonstabletop role-playing game and set in the Mystara campaign setting.It is a side scrolling beat 'em up with some role-playing video gameelements mixed in. The game was also released on the Sega Saturn, packaged with its sequel, Dungeons & Dragons: Shadow over Mystara, under the title Dungeons & Dragons Collection, although the Saturn version limited the gameplay to only two players. In 2013, both games were re-released for modern platforms as Dungeons & Dragons: Chronicles of Mystara.",https://images.launchbox-app.com/ddtod.png
Golden Axe: The Revenge of Death Adder,1992,3.85,,Action » Beat-'Em-Up » 2D,"Golden Axe: The Revenge of Death Adder is a side-scrollingbeat'em up video game released in 1992 by Sega for the System 32arcade board. It is part of the Golden Axe series of games. Despite its popularity, the game was never released to home consoles.",https://images.launchbox-app.com/3097192d-1145-43c3-abb1-3bdd332db6e6.png
Samurai Shodown,1993,3.84,,Action » Fighting » 2D,"Samurai Shodown (Samurai Spirits in Japan) is a fighting gameseries by SNK. In Japan, the name of the series is officially in katakana, but is often written in kanji (侍魂, samurai tamashii), with the second character pronounced supirittsu, ""spirits"", to better reflect the game's setting.",https://images.launchbox-app.com/cfddc897-b0dc-4d6f-8f4b-8372b0715191.jpg
Ultimate Mortal Kombat 3,1995,3.83,,Action » Fighting » 2D,"Ultimate Mortal Kombat 3 (UMK3) is a fighting game in the Mortal Kombat series, developed and released by Midway to arcades in 1995. It is a standalone update of 1995's earlier Mortal Kombat 3 with an altered gameplay system, additional characters like the returning favorites Kitana and Scorpion who were missing from Mortal Kombat 3, and some new features.",https://images.launchbox-app.com/c6e6546f-2fda-4359-b472-a3aa333a7c12.jpg
19XX: The War Against Destiny,1995-12-07,3.82,,Action » Shooter » Shoot-'Em-Up » Vertical,"19XX: The War Against Destiny is a vertical scrolling shooterarcade game released by Capcom in 1996. The story takes place before a fictional war (""19XX"") as a lone pilot tries to defeat an entire army/evil organization from starting another World War, which soon escalates to a nuclear apocalypse.",https://images.launchbox-app.com/7b176eaf-0d01-44ce-9d92-34c9844ccb58.jpg
Donkey Kong,1981-07-01,3.81,,Action » Platformer » 2D,"Donkey Kong is a series of video games featuring the adventures of a gorilla character called Donkey Kong, conceived by Shigeru Miyamoto in 1981. The franchise consists mainly of two game genres, but also includes additional spin-off titles of various genres.",https://images.launchbox-app.com/c5a08c70-9bcd-4cd7-96d7-df2c4f82bc2b.jpg
Street Fighter II Turbo: Hyper Fighting,1992,3.8,,Action » Fighting » 2D,"Street Fighter II Turbo: Hyper Fighting is a competitive fighting game released for the arcade by Capcom in 1992. It is the third game in the Street Fighter II sub-series of Street Fighter games following Street Fighter II: Champion Edition. Released less than a year after the previous installment, Hyper Fighting introduced a faster playing speed and new special moves for certain characters, as well as further refinement to the character balance.",https://images.launchbox-app.com/a4884cdd-9c6b-48f3-ac39-58cdb35ebdbe.jpg
Virtua Fighter 2,1995,3.8,,Action » Fighting » 3D,"Virtua Fighter 2 (Japanese: バーチャファイター2 Hepburn: Bācha Faitā Tsū) is a fighting video game developed by Sega. It is the sequel to Virtua Fighter and the second game in the Virtua Fighterseries. It was created by Sega's Yu Suzuki-headed AM2 and was released in the arcade in 1994. It was ported to the Sega Saturn in 1995 and Microsoft Windows in 1997. In 1996, a super deformedversion of the game, Virtua Fighter Kids, arrived in arcades and was ported to the Sega Saturn. A 2D remake was released for the Mega Drive/Genesis in 1996. In addition, Virtua Fighter 2 was converted for the PlayStation 2 in 2004 as part of Sega's Ages 2500 series in Japan. The Mega Drive/Genesis port was re-released on the PS2 and PSP in 2006 as part of Sega Genesis Collection, on the Virtual Console for the Wii on March 20, 2007 (Japan) and April 16, 2007 (North America), and for iOS on January 20, 2011.",https://images.launchbox-app.com/f180f38c-5804-44a1-a376-54bedf647eac.png
Crazy Taxi,1999,3.8,,Racing » Arcade » Automobile,"Crazy Taxi is a series of score attack racing video games that was developed by Hitmaker and published by Sega. The first game appeared in arcades in 1999 and was very successful, prompting Sega to port the arcade version to their Dreamcast console in 2000. It is the third best-selling Dreamcast game in the United States, selling over a million copies. The game was later ported to the PlayStation 2, Nintendo GameCube, and PC with sequels also appearing on the Xbox, Game Boy Advance, and PlayStation Portable systems.",https://images.launchbox-app.com/e4ef3260-7b81-489f-b146-16b61fa4467e.jpg
Metal Slug 4,2002,3.8,,Action » Shooter » Shoot-'Em-Up » Horizontal,"Metal Slug 4 (メタルスラッグ4) is a run and gun video game for the Neo-Geo console/arcade platform created by Mega Enterprise along with Noise Factory. It was released in 2002 for the Neo-Geo MVSarcade platform, and is the fourth game in the Metal Slug series. Two years later, Playmore published Metal Slug 4. This was also the only Metal Slug game that was produced during SNK's bankruptcy, until its sequel released after SNK was ""resurrected"" as SNK Playmore.",https://images.launchbox-app.com/d84a20c3-d5ec-4968-a7e2-3685a45bcd5b.png
The King of Fighters '99: Millennium Battle,1999-07-22,3.79,,Action » Fighting » 2D,"The King of Fighters '99: Millennium Battle (KOF '99) is a 1999 fighting game developed and published by SNK for the Neo Geoarcade and home consoles in 1999. It is the sixth installment in The King of Fighters series, introducing a new story arc centered around a young man named K' associated with a group known as NESTS. The game introduces several changes to the established KOF format, most notably an assisting character labeled ""Striker"". The game was ported to the Neo-Geo CD and the PlayStation. Dreamcast and Microsoft Windows versions were also released under the title The King of Fighters: Evolution whose stages were remodeled into 3D.",https://images.launchbox-app.com/8e0be74c-9535-46eb-91e8-fa8b9ab339af.png
Mega Man 2: The Power Fighters,1996-06-30,3.78,,Action » General,"Mega Man 2: The Power Fighters is an arcade video game, released in Japan in 1996 as a fighting game in the Mega Man series of games. It is the direct sequel to Mega Man: The Power Battlereleased the previous year. Both games were ported to home consoles in North America in 2004 as part of the Mega Man Anniversary Collection for PlayStation 2, Xbox, and GameCube and in Japan during the same year as part of two game compilation titled Rockman: Power Battle Fighters (ロックマン パワーバトルファイターズ), also for the PlayStation 2. An adaptation of both games for the Neo Geo Pocket Color, titled Rockman Battle & Fighters (ロックマン バトル&ファイターズ), was also made.",https://images.launchbox-app.com/9768f23c-057a-4c18-9fad-f2acf3b30aad.jpg
The King of Fighters '95,1995-07-25,3.78,,Action » Fighting » 2D,"The King of Fighters '95 is a fighting game produced by SNK for the Neo Geo arcade and home consoles in 1995. It is the sequel to The King of Fighters '94 and the second game in The King of Fightersseries. It is also the first game in the series to be ported to other home consoles besides the Neo Geo AES and Neo-Geo CD thus making SNK a second-party developer, with versions released for the PlayStation, Sega Saturn and Game Boy. It was also rereleased in The King of Fighters Collection: The Orochi Saga in 2008 for the PlayStation 2, PlayStation Portable and Wii.",https://images.launchbox-app.com/99495a34-4be0-4da4-9d00-853666a3e5cf.png
Gradius,1985,3.76,,Action » Shooter » Shoot-'Em-Up » Horizontal,"Gradius (グラディウス Guradiusu, /ˈgrɑdiəs/) is a series of shootervideo games, introduced in 1985, developed and published by Konami for a variety of portable, console and arcade platforms. In many games in the series, the player controls a ship known as the Vic Viper.",https://images.launchbox-app.com/cf86a691-49bc-448d-b8d2-335f328449f0.jpg
Time Crisis 3,2003,3.76,,Action » Shooter » Light Gun,"Time Crisis 3 is the third installment of the Time Crisis arcade series. Like its previous predecessor, Time Crisis II, it allows for two players to cooperate in a link play environment and has the Time Crisissignature pedal system for hiding and advancing and the first in the series to change or select weapons. It was later ported to the PlayStation 2.",https://images.launchbox-app.com/timecrs3.png
DarkStalkers,1994,3.76,,Action » Fighting » 2D,"Darkstalkers, known in Japan as Vampire (ヴァンパイア Vanpaia), is a series of 2D fighting games developed and published by Capcom, beginning with Darkstalkers: The Night Warriors (Vampire: The Night Warrior) in 1994. The series is set in a pastiche Gothic horroruniverse and features a highly stylized, cartoonish graphic style. It features characters based on either various kinds of monsters (the titular ""darkstalkers"") or their hunters, who are all engaging in combat against each other. Darkstalkers introduced many of the concepts used in later Capcom fighting games, including its first use of 16-bitcolor animation sprites and gameplay mechanics later employed in the Street Fighter Alpha and Marvel vs. Capcom series.",https://images.launchbox-app.com/912713b2-432d-4990-b3ea-9c849ccef5b3.jpg
SoulCalibur,1998,2.75,,Action » Fighting » 3D,"The Soulcalibur series (ソウルキャリバー シリーズ Sōrukyaribā shirīzu) is a weapon-based fighting video game franchise by Bandai Namco Entertainment. There are seven main installments of video games and various media spin-offs, including music albums and a series of manga books. Originally released as an arcade game, Soul Edge, in 1995 and later ported to video game consoles, more recent versions have been released for consoles only and have evolved to include online playing modes.",https://images.launchbox-app.com/b0be5dad-183d-42ee-8ec3-c1ecd109243a.jpg
Ghouls 'n Ghosts,1988,3.75,,Action » Platformer » 2D,"Ghouls 'n Ghosts (Japanese: 大魔界村 Hepburn: Daimakaimura, lit. Great Demon World Village) is a side-scrolling platform gamedeveloped by Capcom and released as an arcade game in 1988, and subsequently ported to a number of other platforms. It is the sequel to Ghosts 'n Goblins and the second game in the Ghosts 'n Goblinsseries.",https://images.launchbox-app.com/8373d65d-50ca-4de4-aa30-356832459a9c.jpg
Time Crisis 4,2006-08-01,3.75,,Action » Shooter » Light Gun,"Time Crisis 4 is the fourth installment in Namco's Time Crisis serieswhich introduces new features to the cover-based light gun shootergameplay engine of its predecessors alongside a new story and roster of characters. It was initially released as an arcade game in 2006, and was ported in 2007 for PlayStation 3, with the Guncon 3 light gun peripheral and features a new first-person shooter mode. It was later re-released as part of Time Crisis: Razing Storm with support for the PlayStation Move controller but without the first-person shooter mode.",https://images.launchbox-app.com/timecrs4.png
Asteroids,1979-11-01,3.74,,Action » Shooter » Shoot-'Em-Up » Top-Down,"Asteroids is a space-themed multidirectional shooter arcade gamedesigned by Lyle Rains, Ed Logg, and Dominic Walsh and released in November 1979 by Atari, Inc. The player controls a single spaceship in an asteroid field which is periodically traversed by flying saucers. The object of the game is to shoot and destroy the asteroids and saucers, while not colliding with either, or being hit by the saucers' counter-fire. The game becomes harder as the number of asteroids increases.",https://images.launchbox-app.com/aa683075-20ed-44fa-af22-71a1f6e8be88.jpg
Captain Commando,1991,3.74,,Action » Beat-'Em-Up » 2D,"Captain Commando (Japanese: キャプテンコマンドー Hepburn: Kyaputen Komandō) is a 1991 futuristic side-scrolling beat 'em upvideo game originally developed and published by Capcom as a coin-operated arcade video game, and later ported to several other platforms. It was the seventeenth title produced for the company's CP System hardware. The game stars the titular superhero who was originally conceived as a fictional spokesman used by Capcom USA in the company's console games during the late 1980s. In September 13, 2018, Capcom announced Capcom Beat 'Em Up Bundle with Captain Commando being one of seven titles and released digitally for PlayStation 4, Nintendo Switch, Xbox One and Microsoft Windows on September 18, 2018.",https://images.launchbox-app.com/6f67f47d-723a-4d7e-a740-613bf61a9751.jpg
Mortal Kombat,1992-10-08,3.74,,Action » Fighting » 2D,"Mortal Kombat is a media franchise centered on a series of video games, originally developed by Midway Games' Chicago studio in 1992. The development of the first game was originally based on an idea that Ed Boon and John Tobias had of making a video game starring Jean-Claude Van Damme, but as that idea fell through, a fantasy-themed fighting game titled Mortal Kombat was created instead. Mortal Kombat was the first ever fighting game to introduce a secret fighter, reached if the player fulfilled a set of requirements. The original game has spawned many sequels and spin-offs consisting of several action-adventure games, films (animated and live-action with its own sequel), and television series (animated and live-action), as well as a comic book series, a card game and a live-action tour. Along with Street Fighter and Tekken, Mortal Kombat has become one of the most successful fighting franchises in the history of video games and one of the highest-grossing media franchises of all time.",https://images.launchbox-app.com/f0b91ca7-66c2-4b60-9be1-cfb7e4899f32.jpg
Time Crisis,1996,3.74,,Action » Shooter » Light Gun,Time Crisis is a first-person on-rails light gun shooter series of arcade video games by Namco. The first installment of the series was released in the arcades in 1995 and later ported to the PlayStationconsoles.,https://images.launchbox-app.com/7289b68e-b2b4-4de6-be68-11c9a3fed90f.png
Space Invaders,1978-10-01,3.72,,Action » Shooter » Shoot-'Em-Up » Vertical,"Space Invaders (Japanese: スペースインベーダー Hepburn: Supēsu Inbēdā) is a 1978 arcade game created by Tomohiro Nishikado. It was manufactured and sold by Taito in Japan, and licensed in the United States by the Midway division of Bally. Within the shooter genre, Space Invaders was the first fixed shooter and set the template for the shoot 'em up genre. The goal is to defeat wave after wave of descending aliens with a horizontally moving laser to earn as many points as possible.",https://images.launchbox-app.com/1dd845f6-5eb0-4591-9b8f-e7a0a1f9f832.jpg
The King of Dragons,1991,3.71,,Action » Beat-'Em-Up » 2D,"The King of Dragons (Japanese: ザ・キングオブドラゴンズHepburn: Za Kingu obu Doragonzu) is a 1991 side-scrolling beat-'em-up video game by Capcom that allows players to choose from five characters in order to travel through the kingdom of Malus and defeat the monsters that have taken over, as well as their leader, the red dragon Gildiss. It features a level advancement system, allowing character attributes to be upgraded as players progress through the game. The setting is very similar to that of Dungeons & Dragons and other medieval fantasy worlds, with familiar monsters such as Orcs, Gnolls, Harpies, Wyverns, Cyclopes, and Minotaurs. The music in this game was composed by Yoko Shimomura.",https://images.launchbox-app.com/843f5b8d-e854-4adb-a8bb-32fbb867b67b.jpg
Armored Warriors,1994-10-24,3.71,,Action » Beat-'Em-Up » 2D,"Armored Warriors, known in Japan as Powered Gear - Strategic Variant Armor Equipment (パワード ギア： ストラテジック ヴァリアント アーマー イクイプメント Pawādo Gia: Sutoratejikku Vuarianto Amā Ikuipumento), is a 1994 mecha-themed beat-em-upgame released by Capcom as a coin-operated video game for their CP System II hardware. The ""Variant Armors"" mecha featured in the game were later used for the head-to-head fighting game Cyberbots: Full Metal Madness. After being included with the Retro-Bit Super Retro-Cade dedicated console, the game would later be released digitally as part of the Capcom Beat 'Em Up Bundle on September 18, 2018 for the PlayStation 4, Nintendo Switch, Xbox One and Microsoft Windows.",https://images.launchbox-app.com/armwar.png
Mario Kart Arcade GP,2005-10-01,3.7,,Racing » Arcade » Automobile,"Mario Kart Arcade GP is an arcade sub-series of Nintendo's Mario Kart series, developed and published by Namco Bandai Games under license from Nintendo. In all installments, for an additional fee, a player's data can be saved on a magnetic card which can be inserted into the machine again later to retain unlocked items and records. Nintendo had a limited role in development, mainly for quality control purposes. This game's arcade cabinet houses a camera that will take a photograph of the player's face. The photo can be customized and then will be displayed above the player's character during multiplayer races.",https://images.launchbox-app.com/4e2742f7-2690-41fc-83b1-fe4f65f96125.jpg
Pong,1972-11-29,3.68,,Action » Arcade,"Pong is one of the earliest arcade video games. It is a table tennissports game featuring simple two-dimensional graphics. The game was originally manufactured by Atari, which released it in 1972. Allan Alcorn created Pong as a training exercise assigned to him by Atari co-founder Nolan Bushnell. Bushnell based the idea on an electronic ping-pong game included in the Magnavox Odyssey; Magnavox later sued Atari for patent infringement. Bushnell and Atari co-founder Ted Dabney were surprised by the quality of Alcorn's work and decided to manufacture the game.",https://images.launchbox-app.com/02a4752e-b7af-44fd-abe3-ad9eda4b78e0.jpg
Centipede,1981-06-01,3.68,,Action » Shooter » Shoot-'Em-Up » Vertical,"Centipede is a vertically oriented fixed shooter arcade gameproduced by Atari, Inc. in June 1981. The game was designed by Dona Bailey and Ed Logg. It was one of the most commercially successful games from the video arcade's golden age. The player fights off centipedes, spiders, scorpions and ants, completing a round after eliminating the centipede that winds down the playing field.",https://images.launchbox-app.com/1adf5c1f-710e-4f2c-831f-24aa1d8a83f4.jpg
Mega Man: The Power Battle,1995,3.67,,Action » General,"Mega Man: The Power Battle is an arcade video game and a spin-off title for the Mega Man series. It was released in Japan in 1995 and was followed by a sequel, Mega Man 2: The Power Fighters, the following year. Both games—which were the first and only arcade titles ever to exist within the Mega Man franchise—were ported to home consoles in North America in 2004 as part of the Mega Man Anniversary Collection for PlayStation 2, Nintendo GameCube and Xbox and in Japan during the same year as part of two game compilation titled Rockman Power Battle Fighters (ロックマン パワーバトルファイターズ), also for the PlayStation 2. An adaptation of both games for the Neo Geo Pocket Color, titled Rockman Battle & Fighters (ロックマン バトル&ファイターズ), was also made.",https://images.launchbox-app.com/f84161b6-8b77-482f-9921-6214d7e30217.jpg
Tekken 2,1995,3.66,,Action » Fighting » 3D,"Tekken 2 (鉄拳2) is a fighting game, the second installment in the Tekken series. It was released in arcades in August 1995, and later for the PlayStation in 1996. The original arcade version of the game was released in Tekken 5's Arcade History mode for the PlayStation 2, in 2007 for the PlayStation 3 and PlayStation Portable via the PlayStation Network, and in 2009 for Zeebo.",https://images.launchbox-app.com/1a47d74e-2da2-4196-b37f-66f9b307bbe2.jpg
Double Dragon,1987,3.65,,Action » Beat-'Em-Up » 2D,"Double Dragon (ダブルドラゴン Daburu Doragon) is a beat 'em upvideo game series initially developed by Technōs Japan and released as an arcade game in 1987. The series stars twin martial artists, Billy and Jimmy Lee, as they fight against various adversaries and rivals. Due to the popularity of the game series, an animated series and live-action film adaptation have also been produced.",https://images.launchbox-app.com/0ee87ec9-1a6e-414e-82ee-b405ea161f7a.jpg
Knights of the Round,1992,3.65,,Action » Beat-'Em-Up » 2D,"Knights of the Round is an arcade game released by Capcom in 1991. A side-scrolling beat 'em up based loosely on the legend of King Arthur and the Knights of the Round Table, the game features an action role-playing video game-like level advancement system, with fighters automatically being upgraded to new weapons and armor as they advance through the game. In September 13, 2018, Capcom announced Capcom Beat 'Em Up Bundle with Knights of the Roundbeing one of seven titles and being released digitally for PlayStation 4, Nintendo Switch, Xbox One and Microsoft Windows on September 18, 2018.",https://images.launchbox-app.com/cworld2j.png
Joust,1982-09-01,3.65,,Action » Platformer » 2D,"Joust is an arcade game developed by Williams Electronics and released in 1982. While not the first game to feature two-player cooperative play, Joust was more successful than its predecessors and popularized the concept. The player uses a button and joystick to control a knight riding a flying ostrich. The objective is to progress through levels by defeating groups of enemy knights riding buzzards",https://images.launchbox-app.com/9cd666b3-3943-4b2c-853a-77aa763e96cb.png
Contra,1987,3.65,,Action » Platformer » 2D,"Contra is a run and gun video game developed and published by Konami, originally released as a coin-operated arcade game on February 20, 1987. A home version was released for the Nintendo Entertainment System in 1988, along with ports for various computer formats, including the MSX2. The home versions were localized in the PAL region as Gryzor on the various computer formats and as Probotector on the NES, released later. Several Contra sequelswere produced following the original game.",https://images.launchbox-app.com/contra.png
Street Fighter Alpha,1995,3.65,,Action » Fighting » 2D,Street Fighter Alpha: Warriors' Dreams is a 2D 1995 fighting game by Capcom originally released for the arcade for the CP System II hardware. It was the first all new Street Fighter game produced by Capcom since the release of Street Fighter II in 1991. The working title for the game was Street Fighter Legends.,https://images.launchbox-app.com/sfzjr2.png
The House of the Dead 2,1998,3.64,,Action » Shooter » Light Gun,"The House of the Dead 2 is a first-person light gun shooter arcade game with a horror theme and the second game in The House of the Dead series of video games, developed by Sega for arcades in 1998 and later ported to the Dreamcast and Microsoft Windows, and also found on the Xbox as an unlockable bonus in The House of the Dead III. The game appears in the compilation The House of the Dead 2 & 3 Return for Wii. The Dreamcast version became a Sega All Starstitle.",https://images.launchbox-app.com/835e3f9d-1c1c-406a-a97b-b8cb47c4ca9d.jpg
Strider,1989,3.63,,Action » Platformer » 2D,"Strider, released in Japan as Strider Hiryū (ストライダー飛竜Sutoraidā Hiryū), is a 1989 side-scrolling platform game developed and released for the CP System arcade hardware by Capcom. Strideris a hack and slash platformer set in a dystopian future in the year 2048 and features a wide range of settings that dramatically affect gameplay.",
Cruis'n World,1996,3.62,,Racing » Arcade » Automobile,"Cruis'n World is the 1996 sequel to the 1994 arcade racer Cruis'n USA. Cruis'n World allows players to race on various tracks around the world. The game also features more cars than Cruis'n USA. This game introduced stunts to the Cruis'n series. They served to dodge obstacles, take close curves and so. If the stunt makes the vehicle fly in the air, the game gives the player extra seconds of time. The game also uses small rocket boosts to speed up.",https://images.launchbox-app.com/crusnwld.png
Aero Fighters 2,1994,3.61,,Action » Shooter » Shoot-'Em-Up » Vertical,"Aero Fighters 2, Also known as Sonic Wings 2 (Japanese: ソニックウィングス2 Hepburn: Sonikkū~ingusu 2) in Japan, is a vertical-scrolling shoot 'em up arcade game released in 1994 by Video System.",https://images.launchbox-app.com/2de38545-83df-4998-a036-6e65af1ac34a.jpg
The King of Fighters 2001,2001,3.59,,Action » Fighting » 2D,"The King of Fighters 2001 (KOF '01) is a fighting game produced by Eolith for the Neo Geo. It is the eighth game in The King of Fightersseries and the first game produced following the closure of the original SNK. The game was produced by the South Korea-based company Eolith and developed by BrezzaSoft and Eolith, a company formed by former SNK employees. The game was ported to the Sega Dreamcast in Japan only and PlayStation 2. The stand-alone PlayStation 2 version was released in North America in a two-in-one bundle with the preceding game in the series, The King of Fighters 2000. Both the original Neo Geo version and the Sega Dreamcast version were included in The King of Fighters NESTS Hencompilation released for the PlayStation 2 in Japan.",https://images.launchbox-app.com/kof2001.png
Golden Axe,2009-10-26,3.59,,Action » Beat-'Em-Up » 2D,"Golden Axe (ゴールデンアックス Gōruden Akkusu) is a series of side-scrolling, beat 'em up, arcade video games developed by Sega. The series takes place in a medieval-fantasy world where several heroes have the task of recovering the legendary Golden Axe, the mainstay element of the series.",https://images.launchbox-app.com/d2b57fcb-474e-44ef-8a70-617a18b16d17.jpg
