title,released,gf_score,metascore,genre,description,cover_art_url
Gokujou Parodius,1994-11-25,3.8,,Action,"Fantastic Parodius - Pursue the Glory of the Past (極上パロディウス ～過去の栄光を求めて～ Gokujō Parodiusu - Kako no Eikō o Motomete), known outside Japan as Fantastic Journey, is a scrolling shooter arcade game and the third title in the Parodiusseries produced by Konami. Like the rest of the series, it is a parody of the Gradiusseries and other Konami games.",https://gamefaqs.akamaized.net/box/2/9/4/20294_front.jpg
E.V.O.: Search for Eden,1993-07,3.8,,Action,"E.V.O.: Search for Eden is a side-scrolling action video game developed by Almanic Corporation and published by Enix for the Super Nintendo Entertainment System. Released in 1992 for Japanese audiences, the game was later translated and released in North America in 1993. Combining traditional platformingmechanics with experience and leveling mechanics originating from role playing games, E.V.O.: Search for Eden involves the player navigating a creature through a number of side-scrolling levels while undergoing bodily evolution to cope with ever-changing environments. It is heavily based on Almanic's original title, 46 Okunen Monogatari ~The Shinka Ron~, released exclusively in Japan for the PC-9801 home computer in 1990.",https://gamefaqs.akamaized.net/box/6/8/5/50685_front.jpg
Robotrek,1994-10,3.8,,Role-Playing,"Robotrek is a role-playing video game released in 1994. It was published by Enix and developed by Quintet and Ancient for the Super Nintendo Entertainment System. As its Japanese name implies, Robotrek was intended as a humorous game. Designed to appeal to a younger audience, Robotrek's main focus is on allowing the player to raise up to three robots which are built from spare parts that may be found, gained through battles, or generated by the player by means of the game's item combination system. Next Generation describes it as a predecessor to the core idea of Pokémon in the sense that the protagonist does not himself fight, but sends out his robots to do so. Like Pokémon, each robot was kept in a ball.",https://gamefaqs.akamaized.net/box/0/7/7/51077_front.jpg
True Lies,1995-02,3.8,,Action,"True Lies is a top-view action shooting game based on the 1994 film of the same title that was developed by Beam Software and published by Acclaim Entertainment. Four different versions of the game were released for the Super Nintendo Entertainment System, Sega Mega Drive/Genesis, Sega Game Gear, and the Game Boy. The home versions and portable versions were drastically different from each other, but featured similar play mechanics.",https://gamefaqs.akamaized.net/box/8/9/8/46898_front.jpg
Breath of Fire,1994-08-10,3.79,79,Role-Playing,"Breath of Fire is a role-playing video game series developed by Capcom. It originated on the Super Nintendo Entertainment System in 1993. The series is notable for its recurring characters and ambiguous continuity; though each game is its own self-contained story, the names of the two lead characters are usually Ryu and Nina. The story commonly involves an adventurer named Ryu (name usually changeable) who can shapeshift into different types of dragons. Over the course of his journey, he befriends Nina, a girl with wings. At its inception, Breath of Fire took place in a medieval fantasy style fictional world. Following the mainstream success of Japanese role-playing games in the 1990s, the series began using the original anime-style artwork for later Western releases of the games (rather than the Westernized art that was drawn specifically for the Western releases of the first two games), post-apocalyptic themes, and an increased emphasis on character development. Despite these changes, the core structure of Breath of Fire remains largely linear and plot-focused. As of 2016, six Breath of Fire titles have been released, with three games being ported to handheld game consoles as well as Nintendo's Virtual Console. As of December 31, 2018, the series has sold 3.2 million units worldwide.",https://gamefaqs.akamaized.net/box/5/7/0/22570_front.jpg
Tecmo Super Bowl,1993-11,3.79,,Sports,"Tecmo Super Bowl is an American football video game for the Nintendo Entertainment System (NES) that was released in December, 1991. Developed by Tecmo, it was the first sports video game that was licensed by both the National Football League and the National Football League Players Association, thus allowing the game to use both the names and attributes of real NFL teams and real NFL players. Prior games used the real teams or the real players, but not both simultaneously. Although the game was released in late 1991, all team rosters and player attributes were based on the prior 1990–91 NFL season, which meant that no rookies taken in the 1991 NFL Draftand no player team changes executed before the start of the 1991 season were added.",https://upload.wikimedia.org/wikipedia/en/1/13/Tecmo_Super_Bowl.jpg
Mario no Super Picross,2007-09-14,3.79,,Puzzle,"Mario's Super Picross (マリオのスーパーピクロス Mario no Sūpā Pikurosu) is a Super Famicom sequel to Mario's Picross. The game is compatible with the Super Famicom Mouse. After the failure of Mario's Picross in North America, Nintendo decided not to release this game in that region. The game was made available for download on the Wii's Virtual Console service on December 19, 2006 in Japan and later in PAL regions on September 14, 2007, the 12th anniversary of the game's original Japanese release - marking the first Western release of the game, which has been left nontranslated with original Japanese text intact. This game was re-released for download on the Wii U's Virtual Console service in both Japan and the PAL regions on April 27, 2013.",https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Mario%27s_Super_Picross.jpg/220px-Mario%27s_Super_Picross.jpg
Super Bomberman 2,1994-09,3.79,,Puzzle,"Super Bomberman 2 is the second of five games in the Super Bomberman seriesdeveloped by Produce and Hudson Soft and released on the Super Nintendo. It was released in Japan on April 28, 1994, in North America later the same year, and in Europe on February 23, 1995. It is the only Super Bomberman game without a 2-player story mode, although one was originally planned.",https://gamefaqs.akamaized.net/box/2/4/8/51248_front.jpg
Hagane,1995-06,3.79,,Action,"Hagane: The Final Conflict is a 1994 action-platform video game developed by CAProduction and published by Red Entertainment and Hudsonfor the Super Nintendo Entertainment System. The player takes on the role of a ninja cyborg named Hagane on his path to take revenge on an opposing ninja faction. The game combines traditional Japanese ninja and samurai aesthetics with a futuristic setting. The player has a wide variety of weapons, moves, and attacks at their disposal to defeat enemies and progress through the game. Haganereleased to positive reception, and was compared favorably to classic side-scrolling action games. Reviewers praised the controls, art design, and challenge but criticized the quality of the graphics and sound.",https://gamefaqs.akamaized.net/box/7/5/9/50759_front.jpg
Shin Nekketsu Kouha: Kunio Tachi no Banka,1994-04-29,3.79,,Action,Shin Nekketsu Kōha: Kunio-tachi no Banka (新・熱血硬派 くにおたちの挽歌The New Hot-Blooded Tough Guy: The Eulogy of Kunio and Co.) is a belt-scrollingaction game released by Technos Japan Corp.exclusively in Japan for the Super Famicom in 1994. It was the fourth game in the Kunio-kun series released for the Super Famicom and was developed by Almanic. It is a prequel to Downtown Nekketsu Monogatari (better known as River City Ransom).,https://gamefaqs.akamaized.net/box/1/8/0/41180_front.jpg
Indiana Jones' Greatest Adventures,1994-10,3.79,,Action,"Indiana Jones' Greatest Adventures is a 1994 platform video gamereleased for the Super Nintendo Entertainment System. It is a video game adaptation of the Indiana Jones films Raiders of the Lost Ark (1981), Indiana Jones and the Temple of Doom (1984), and Indiana Jones and the Last Crusade(1989). The game was developed by Factor 5 and published by JVC Musical Industries, Inc. The story is told through cutscenes and text and is mostly faithful to the movies. Its release coincided with that of Super Star Wars: Return of the Jedi, also released by JVC and LucasArts and in the same platform style as the Super Star Wars trilogy.",https://gamefaqs.akamaized.net/box/7/9/3/50793_front.jpg
Phantom 2040,1995-06,3.79,,Action,"Phantom 2040 is a side-scrolling action-adventure video game developed by Hearst Entertainment and published by Viacom New Media in 1995 for the Genesis, Super NES and Game Gear. The game is directly based upon the animated television series Phantom 2040 but follows a plotline not strictly taken by the show. The game plays similarly to the Metroid and Castlevania series.",https://gamefaqs.akamaized.net/box/9/1/8/47918_front.jpg
Pocky & Rocky,1993-06,3.79,,Action,"Pocky & Rocky is a 1992multidirectional scrolling shooter video game developed by Natsume for the Super Nintendo Entertainment System. It is the sequel to the 1986 arcade game KiKi KaiKaideveloped by Taito. Pocky & Rocky follows the adventures of a young Shinto shrine maiden named Pocky and her new companion, Rocky the tanuki as they attempt to save a group of creatures known as the Nopino Goblins. Gameplay takes place from a top-down perspective and features both single-player and cooperative modes. The game was generally well received by critics, and was followed by a sequel in 1994, Pocky & Rocky 2.",https://gamefaqs.akamaized.net/box/0/3/2/51032_front.jpg
Super Bomberman 4,1996-04-26,3.78,,Puzzle,"Super Bomberman 4 is a multiplayer action-party video game, developed by Produceand published by Hudson Soft for the Super Famicom, released on April 26, 1996 in Japan. It is the fourth installment of the Super Bomberman franchise for the console. The story begins at an unknown time after Super Bomberman 3. Bagular's brain escaped the explosion of his flying saucer and has summoned the Four Bomber Kings and Great Bomber to get revenge on White and Black Bomber. The two, along with other fellow Bombermen, are sent hurtling back in time to fight through different eras and ultimately stop Bagular.",https://gamefaqs.akamaized.net/box/2/5/0/37250_front.jpg
Aero Fighters,1994-11,3.78,,Action,"Aero Fighters, known as Sonic Wings (ソニックウィングス Sonikku~uingusu) in Japan, is a vertical-scrolling shoot 'em up arcade gameoriginally released in 1992 by Video System and ported to the Super Nintendo Entertainment System in 1993. It was the first in the Aero Fighters series, and a spiritual successor to the 1991 Turbo Force.",https://gamefaqs.akamaized.net/box/4/9/9/50499_front.jpg
Judge Dredd,1995-06,3.78,,Action,"Judge Dredd is an actionvideo game for the Super NES, Sega Genesis/Mega Drive, Game Gear and Game Boy originally released in 1995. The game is loosely based on the 1995 film Judge Dredd, which was a spin off from the Judge Dredd strip from 2000AD.",https://gamefaqs.akamaized.net/box/6/3/0/24630_front.jpg
Saturday Night Slam Masters,1994-06,3.78,,Sports,"Saturday Night Slam Masters, known in Japan as Muscle Bomber: The Body Explosion (Japanese: マッスルボマー ザ・ボディー・エクスプロージョン), is a 1993 pro wrestling arcade game released for the CP System by Capcom. The game features character designs by manga artistTetsuo Hara, famous for Fist of the North Star.",https://gamefaqs.akamaized.net/box/5/7/5/44575_front.jpg
Choplifter III,1994-01,3.78,,Action,Choplifter III is a shoot 'em up video game released for the Super Nintendo Entertainment System in 1994.,https://gamefaqs.akamaized.net/box/5/9/5/22595_front.jpg
Metal Warriors,1995-04,3.78,,Action,"Metal Warriors is a side-scrolling action-platform run and gun video gamedeveloped by LucasArts and published by Konamiexclusively for the Super Nintendo Entertainment System in North America on April 1995. It is often confused by many to be a direct sequel to Cybernator, which was created by NCS Corporation and released earlier in 1992 on the console. Set in the year 2102 where dictator Venkar Amon has waged a war against the United Earth Government for three years, players assume the role of lieutenant Stone from the titular freedom-fighting group taking control of several mecha suits in a last-ditch effort to overthrow the Dark Axis military forceon Earth. Its gameplaymainly consists of action and shooting mixed with mission-based exploration using a main seven-button configuration.",https://gamefaqs.akamaized.net/box/8/4/0/20840_front.jpg
Space Megaforce,1992-10,3.78,,Action,"Space Megaforce, known in Japan as Super Aleste (スーパーアレスタ), is a vertically scrolling shoot 'em up video game developed by Compile. It was published by Toho in 1992 for the Super Nintendo Entertainment System as part of the Aleste series. In a traditional fashion, the player pilots a spaceship through a variety of locales crawling with enemy squadrons to shoot down, though the story in the Japanese version is different from American and European ones. However, Super Aleste also offers a ""Short Game"", where only a set of small levels are played, with the emphasis on scoring as many points as possible.",https://gamefaqs.akamaized.net/box/1/6/2/51162_front.jpg
Ken Griffey Jr. Presents Major League Baseball,1994-03,3.78,,Sports,"Ken Griffey Jr. Presents Major League Baseball is a Super NES baseball game that was released in 1994. The game has a Major League Baseball license but not a Major League Baseball Players Association license, meaning that the game has real stadiums and real teams, but not real players (except Ken Griffey Jr.). The fictitious players have the same statistics as their real-world counterparts, and the game comes with a name-changing feature that allows players to change the athletes' names. Nintendo released a portable version of the game in 1997 for the Game Boy with real players and stats from the 1996 season. The gameplay is similar to its predecessors, though it is sometimes sluggish due to hardware restrictions. The SNES version came with a promotional Griffey collector's card packed inside and was a major commercial success, with 1.2 million units sold.",https://gamefaqs.akamaized.net/box/1/3/6/24136_front.jpg
Parodius Da!,1992-,3.78,,Action,"The Parodius (パロディウスParodiusu) series is a series of horizontally scrolling shooters developed by Konami. The games are tongue-in-cheek parodies of Gradius, hence the name (Parodius is a portmanteauof Parody and Gradius). It also parodies many other Konami franchises, including Antarctic Adventure, Castlevania, Xexex, Axelay,Thunder Cross, Taisen Puzzle-Dama, Space Manbow, Ganbare Goemon, Lethal Enforcers, Tokimeki Memorial and TwinBee.",https://gamefaqs.akamaized.net/box/4/2/7/29427_front.jpg
NHL 97,1996-10,3.78,,Sports,"NHL 97 is an ice hockeyvideo game by EA Sports. It was released on October 31, 1996 and was the successor to NHL 96. It is the sixth installment of the NHL seriesand the first to be released on both PlayStation and Saturn. A Panasonic M2version was in development and slated to be one of the launch titles for it, but never happened due to the cancellation of the system.",https://gamefaqs.akamaized.net/box/7/1/6/5716_front.jpg
The Magical Quest Starring Mickey Mouse,1992-12,3.78,70,Action,"The Magical Quest Starring Mickey Mouse, the first game in the series, was released for the Super Nintendo Entertainment System during 1992 and 1993 and later re-released for the Game Boy Advance in 2002. In six different levelsand with four different special power outfits it features Mickey Mouse on his journey to find his dog Pluto. The game, and especially its outfit system and graphics, received mostly positive reviews. It was criticized, however, for being relatively short. A port for Sega Mega Drive was originally planned, but was abandoned.",https://gamefaqs.akamaized.net/box/8/9/4/50894_front.jpg
The Firemen,Canceled,3.78,,Action Adventure,"The Firemen (ザ・ファイヤーメン) is a Super Nintendo Entertainment System game released by Human Entertainment in 1994. It was the second disaster game released by Human Entertainment, the first being SOS. The Firemen was released in Europe, Australia and Japan. A sequel was released for the PlayStation in 1995 called The Firemen 2: Pete and Danny.",https://gamefaqs.akamaized.net/box/7/8/8/88788_front.jpg
The Legend of the Mystical Ninja,1992-02,3.78,,Action Adventure,"The Legend of the Mystical Ninja (がんばれゴエモン〜ゆき姫救出絵巻〜 Ganbare Goemon: Yukihime Kyūshutsu Emaki) is an action-adventure game by Konami, and was released for the Super Nintendo Entertainment System in 1991. It was also ported to the Game Boy Advancealong with Ganbare Goemon 2: Kiteretsu Shōgun Magginesu only in Japan. It is the first game in the Japanese video game series Goemon to have a western release. It has also been released for the Virtual Console in Japan, Europe, Australia, New Zealand, Canada, and the United States. In North America and Europe, this game was followed by two different games for Nintendo 64, Mystical Ninja Starring Goemon in 1998 and Goemon's Great Adventure (known in Europe as Mystical Ninja 2 Starring Goemon) in 1999, as all subsequent releases for the Super NES were absent of Western release. In Europe, two Game Boy versions of Mystical Ninja starring Goemon were released. One was a stand-alone game and the other was part of Konami GB Collection Vol. 3.",https://gamefaqs.akamaized.net/box/8/6/5/50865_front.jpg
Shin Megami Tensei II,1994-03-18,3.77,,Role-Playing,"Shin Megami Tensei II is a post-apocalyptic role-playing video gamedeveloped and published by Atlus. It was originally released for the Super Famicom in 1994 in Japan, and has since been ported to multiple platforms. It is the second game in the Shin Megami Tensei series, which is a subset of the larger Megami Tensei franchise. The gameplay comprises first-person exploration of dungeons and battles against demons; the player can also choose to speak to the demons, and attempt to recruit them to their party. By fusing multiple allied demons together, the player can create more powerful demons. The story is set decades after the first Shin Megami Tensei, in the encapsulated city Tokyo Millennium, which is ruled by the religious Messians from a unit called the Center. The player takes the role of a gladiator who is told that he is the Messiah, and is sent on missions around Tokyo Millennium to eradicate demons and prepare for the Thousand-Year Kingdom. The plot is influenced by choices the player makes throughout the game, determining their moral alignment.",https://gamefaqs.akamaized.net/box/8/9/5/28895_front.jpg
King of Dragons,1994-04,3.77,,Action,"The King of Dragons(Japanese: ザ・キングオブドラゴンズ Hepburn: Za Kingu obu Doragonzu) is a 1991 side-scrolling beat-'em-up video game by Capcomthat allows players to choose from five characters in order to travel through the kingdom of Malus and defeat the monsters that have taken over, as well as their leader, the red dragon Gildiss. It features a level advancement system, allowing character attributes to be upgraded as players progress through the game. The setting is very similar to that of Dungeons & Dragons and other medieval fantasy worlds, with familiar monsters such as Orcs, Gnolls, Harpies, Wyverns, Cyclopes, and Minotaurs. The music in this game was composed by Yoko Shimomura.",https://gamefaqs.akamaized.net/box/8/2/2/50822_front.jpg
Yuu Yuu Hakusho,1993-12-22,3.77,,Action,"There are numerous video games based on the YuYu Hakushomanga and animeseries created by Yoshihiro Togashi. The Japanese name of the series is romanized as Yū Yū Hakusho and the anime is officially titled Yu Yu Hakusho in North America. The games primarily revolve around the protagonist Yusuke Urameshi, a delinquent junior high school student who is killed while trying to save a young boy from being hit by a car. Yusuke is brought back to life and is promptly given the task of solving cases involving ghosts and demons in the human world.",https://gamefaqs.akamaized.net/box/9/7/5/19975_front.jpg
Lucky Luke,1997-10-27,3.77,,Action,N/A,https://gamefaqs.akamaized.net/box/8/9/1/296891_front.jpg
Sparkster,1994-10,3.77,,Action,"Sparkster (スパークスターSupākusutā) is a side-scrolling platformer video game developed and published by Konami for the Super Nintendo Entertainment System. The game was directed by Hideo Ueda and was released in Japan on September 1994, in North America in October 1994, in Europe in 1994. Sparkster is a different game from the Sega Genesis version despite having the same title in North America and Europe, which bore the full title of Sparkster: Rocket Knight Adventures 2, and has no plot continuity with the original Rocket Knight Adventures. However, the two games have the same soundtrack.",https://gamefaqs.akamaized.net/box/1/2/8/48128_front.jpg
DoReMi Fantasy: Milon no DokiDoki Daibouken,2008-03-10,3.76,,Action,DoReMi Fantasy: Milon's DokiDoki Adventure is a 1996 Japanese platform game developed and published by Hudson Soft for the Super Famicom. It later re-released for the Virtual Console in 2008.,https://gamefaqs.akamaized.net/box/0/7/3/30073_thumb.jpg
NHL 96,1995-09,3.76,,Sports,"NHL 96 is a 1995 sports video game developed by EA Tiburon for the SNES, High Score Productions for the Sega Genesis, EA Canadafor DOS, and Probe Entertainment for the Game Boy. EA Sports published all versions of the game except the Game Boy version, which was published by THQ. The game is based on the sport of ice hockey and puts the player in control of a hockey team in modes of play such as exhibitions, seasons and playoffs. It is the fifth installment in the NHL game series. NHL 96 is the first entry in the series to feature real-time three-dimensional graphics through the DOS version's ""Virtual Stadium"" technology. The game also features improved and adjustable opponent artificial intelligence, a previously-barred ability to engage in physical fights, new moves such as the spin-o-rama, and general enhancements to the visual animations and audio. NHL 96 was met with critical acclaim, with reviewers commending the game's improved opponent AI, fluid graphics and added gameplay features.",https://gamefaqs.akamaized.net/box/7/0/2/5702_front.jpg
Tecmo Super Bowl III: Final Edition,1995-10,3.76,,Sports,"Tecmo Super Bowl III: Final Edition is a football video game released on the Super Nintendo Entertainment System and the Sega Genesis. According to a spokesperson for the game's developer/publisher, Tecmo, the subtitle ""Final Edition"" refers to it being the last football game Tecmo would make for 16-bit systems.",https://gamefaqs.akamaized.net/box/2/4/1/48241_front.jpg
Romance of the Three Kingdoms II,1992-05,3.75,,Strategy,"Romance of the Three Kingdoms II (Japanese: 三國志II Hepburn: Sangokushi Tsū, lit. ""Three Kingdoms II"")is the second in the Romance of the Three Kingdoms series of turn-based strategy gamesproduced by Koei and based on the historical novel Romance of the Three Kingdoms.",https://gamefaqs.akamaized.net/box/0/3/3/48033_front.jpg
Shin Megami Tensei,1992-10-30,3.75,,Role-Playing,"Shin Megami Tensei is a post-apocalyptic role-playing video game developed and published by Atlus. Originally released for the Super Famicom in 1992 in Japan, it has been ported to multiple systems and eventually released in the West for iOSin 2014. It is the third game in the Megami Tensei series and the first in the central Shin Megami Tensei series. The gameplay uses first-person navigation of dungeons and turn-based battles against demons. The player can recruit demons as allies by talking to them rather than fighting them, and two to three demons can be fused to create new demons. The story follows a nameless protagonist who lives in near-future Tokyo. When a portal to the realm of demons is opened by a man called Gotou, United States officials order a nuclear attack on Tokyo. Transported with two other supporting characters thirty years into the future, the protagonist finds the Earth ruined by a demon invasion, which is now the stage for an escalating conflict between the Order of Messiah and the Ring of Gaia, conflicting cults who wish to bring about kingdoms for their respective patron deities (YHVH and Lucifer). The story is influenced by moral decisions the protagonist makes, aligning him either with the Order, the Ring of Gaia, or setting him up as an independent agent.",https://gamefaqs.akamaized.net/box/8/9/1/22891_front.jpg
Magical Pop'n,1995-03-10,3.75,,Action,"Magical Pop'n is a side-scrolling action-platformvideo game developed by Polestar and published by Pack-In-Video exclusively for the Super Famicom in Japan on 10 March, 1995. When the Demon King's armysteals a magic gem that holds tremendous power during an invasion from the castle in the kingdom of To'ahl, the Princess sets out on a journey to retrieve the stolen gem back, before it is used for world domination. Its gameplay consists of platforming and exploration with a main six-button configuration, featuring special moves and techniques.",https://gamefaqs.akamaized.net/box/3/6/7/43367_front.jpg
NHL '94,1993-10,3.74,,Sports,"NHL '94 is an ice hockeygame by EA Sports for the Genesis, Super NES and Sega CD, as well as the first release for the PC (DOS), simply titled ""NHL Hockey"", without the ""94"" in the title. The game is officially licensed from the National Hockey League and the NHL Players' Association. Being the third game in the NHLseries media franchise, it was released in October 1993. NHL '94 launched to critical acclaim, and has since been referred to as both the greatest sports game of all time as well as one of the best games ever made.",https://gamefaqs.akamaized.net/box/0/6/7/11067_front.jpg
Super Bomberman,1993-09,3.74,,Puzzle,"Super Bomberman is the first video game in the Bomberman series released for the Super NES, released in 1993. It is also the first four-player game to be released on the Super NES and the first game in the series to be released in Europe keeping the Bomberman title instead of being called Dynablaster.",https://gamefaqs.akamaized.net/box/2/5/2/51252_front.jpg
Disney's Aladdin,1993-11,3.74,59,Action,"Disney's Aladdin is a platform game based on the 1992 film of the same namedeveloped by Virgin Gamesand Disney Software. The game was released by Segafor the Sega Genesis on November 11, 1993 as one of several games based on the film, including another gamethat was released in the same month by Capcom for the Super NES.",https://gamefaqs.akamaized.net/box/4/5/3/22453_front.jpg
Doom Troopers,1995-11,3.73,,Action,"Doomtrooper, also known as Doom Trooper, is an out-of-print collectible card gamedesigned by Bryan Winter and was released in January 1995. It was originally published by Target Gamesand Heartbreaker Hobbies.It is based on concepts from the Mutant Chroniclesfranchise. Players use warriors to attack and gain either Promotion Points or Destiny Points. Promotion points can be used to win; Destiny Points are used to purchase more warriors and equipment. There are 13 different card types and over 1100 different cards available.",https://gamefaqs.akamaized.net/box/0/0/5/24005_front.jpg
Super Turrican,1993-05,3.73,,Action,"Super Turrican is video game in the Turrican series for the SNES released in 1993. Super Turrican was also released on the Virtual Console in Europe and Australia on February 29, 2008, and in North America on March 3, 2008.",https://gamefaqs.akamaized.net/box/5/9/5/28595_front.jpg
Super Ghouls 'n Ghosts,1991-11,3.73,78,Action,"Super Ghouls 'n Ghosts an action side-scrollingplatform game developed and published by Capcomand released for the Super Nintendo Entertainment System in 1991. It is the third game in the Ghosts 'n Goblins series. The game was included in the video game compilation Capcom Generations: Chronicles of Arthur for the PlayStationand Sega Saturn, as well as in Capcom Classics Collection for the PlayStation 2 and Xbox and Capcom Classics Collection: Reloaded for the PlayStation Portable. A remake of the game was released for the Game Boy Advance which features an additional game mode with new stages. The original SNES version was released for the Wii Virtual Console and was released for the Wii U Nintendo eShopon May 16, 2013. Nintendore-released Super Ghouls 'n Ghosts in the United States in September 2017 as part of the company's Super NES Classic Edition.",https://gamefaqs.akamaized.net/box/4/2/4/17424_front.jpg
Super Bomberman 3,1995-,3.73,,Puzzle,"Super Bomberman 3 is a game released for the Super Nintendo Entertainment System in 1995. It is the third game in the Bombermanseries for the system. Just like Fifa International Soccer, up to five players can play at the same time. The game was released in Japan and the PAL region, but not in North America.",https://gamefaqs.akamaized.net/box/4/4/9/25449_front.jpg
Uniracers,1994-12,3.73,,Racing,"Uniracers, released as Unirally in PAL territories, is a video game created by DMA Design and Nintendo of America for the SNES in North America in December 1994 and in the PAL territories on April 27, 1995.",https://gamefaqs.akamaized.net/box/4/6/1/51461_front.jpg
Liberty or Death,1994-04,3.72,,Strategy,"Liberty or Death is a turn-based strategy video game for MS-DOS, Super NES and Genesis/Mega Drivereleased by Koei in 1993.Liberty or Death is part of Koei's Historical Simulation Series.",https://gamefaqs.akamaized.net/box/7/0/6/47706_front.jpg
Dragon Quest I & II,1993-12-18,3.72,,Miscellaneous,"Dragon Quest I & II is a remake of the first two NES Dragon Quest games, Dragon Quest and Dragon Quest II. Released for the Super Famicom on December 13, 1993 and later re-released for the Game Boy Color on September 23, 1999 in Japan and September 21, 2000 in America, the games feature enhanced graphics and more streamlined gameplay elements taken from the fifth entry.",https://gamefaqs.akamaized.net/box/3/9/8/25398_front.jpg
Bust-A-Move,1995-03,3.72,,Puzzle,"Puzzle Bobble is a 1994 tile-matching arcade puzzle video game for one or two players created by Taito Corporation. It is based on Taito's popular 1986 arcade game Bubble Bobble, featuring characters and themes from that game. Its characteristically cuteJapanese animation and music, along with its play mechanics and level designs, made it successful as an arcade title and spawned several sequels and ports to home gaming systems.",https://gamefaqs.akamaized.net/box/7/1/6/20716_front.jpg
Choujikuu Yousai Macross: Scrambled Valkyrie,1993-10-29,3.72,,Action,"Chō Jikū Yōsai Macross: Scrambled Valkyrie (超時空要塞マクロス -スクランブルヴァルキリー-) is a 1993 shmup video game for the Super Famicom, developed by Winky Soft and published by Zamuse. It is part of the ""Parallel World"" timeline based on Macross: Do You Remember Love, which also includes the video games Macross 2036 and Macross: Eien no Love Song, and the OVA Macross II. The events of Scrambled Valkyrie take place some time after Do You Remember Love (2010) but before the launch of the SDF-2 Megaroad-01 as depicted in Macross: Flash Back 2012 (2012).",https://gamefaqs.akamaized.net/box/5/2/8/37528_front.jpg
Pop'n TwinBee,1993-,3.72,,Action,"Pop'n Twinbee (ポップンツインビー) is a top-view shoot-'em-up game originally released in 1993 by Konamifor the Super Famicom in Japan. The game was also released for the Super NESin the PAL region, but not in North America. It is the sixth game in the TwinBee series and a direct follow-up to the arcade game Detana!! TwinBee (Bells & Whistles). The European version was published by Konami's Palcom Software division and was the first of three TwinBee games localized for the European market, followed by a Game Boyversion of Pop'n TwinBee(which was actually an earlier game titled TwinBee Da!! in Japan) and the side-scrolling platform game Pop'n TwinBee: Rainbow Bell Adventures.",https://gamefaqs.akamaized.net/box/3/5/9/43359_front.jpg
Jikkyou Oshaberi Parodius,1995-12-15,3.72,,Action,"Jikkyō Oshaberi Parodius(実況おしゃべりパロディウス Jikkyō Oshaberi Parodiusu, ""Chatting Parodius Live""), known on the Sega Saturn and PlayStation as Jikkyō Oshaberi Parodius ~forever with me~ (実況おしゃべりパロディウス 〜フォーエバー・ウィズ・ミー〜Jikkyō Oshaberi Parodiusu ~fōebā uizu mī~, lit. ""Chatting Parodius Live ~forever with me~""), is the fourth game in a series of parody shooters produced by Konami. The gameplay is stylistically very similar to the Gradius series, but the graphics and music are intentionally absurd. The game, as its name would suggest, contains a large number of Japanese voice samples shouted out in a style similar to that of a game show host. Unlike the previous two titles, Jikkyō Oshaberi Parodius was not created as an arcade game. It was first released on the Super Famicom in 1995 and then ported and updated for the PlayStation and Sega Saturn in 1996.",https://gamefaqs.akamaized.net/box/3/4/9/20349_front.jpg
NBA Live 96,1995-10,3.72,,Sports,"NBA Live 96 is the second installment of the NBA Livevideo games series. The PC and PlayStation covers features Shaquille O'Neal of the Orlando Magic, while the Super Nintendo Entertainment System and Sega Genesis box covers show a photo of the tip-off to Game 1 of the 1995 NBA Finals. The game was published by EA Sports and released on November 30, 1995. The PlayStation and PC versions were the first games in the series to feature a 3D rendered court, allowing for multiple camera angles using EA's ""Virtual Stadium"" technology (also used by FIFA Soccer 96). The on-court player graphics remained 2D sprites. It was also the first NBA Live game released for the PlayStation. NBA Live 96 is followed by NBA Live 97.",https://gamefaqs.akamaized.net/box/5/2/8/5528_front.jpg
Dragon View,1994-11,3.72,,Role-Playing,"Dragon View is a side-scrolling role-playing video game released for the Super Nintendo Entertainment System in November 1994. Released in Japan as Super Drakkhen and otherwise known as Drakkhen II, it is meant to be a sequel to Drakkhen although it bears little resemblance to its predecessor. It uses the same pseudo-3D overworldsystem for which the series is most famous. Other features of Dragon View are its side-view action role-playing game (RPG) hybrid gameplay (used when exploring more detailed areas such as towns and dungeons), its well translated first person storyline, and its emphasis on player-driven undirected exploration.",https://gamefaqs.akamaized.net/box/6/5/2/50652_front.jpg
Gemfire,1992-12,3.71,,Strategy,"Gemfire (released in Japan as Royal Blood or ロイヤルブラッド Roiyaru Buraddo, Super Royal Blood or スーパーロイヤルブラッド Sūpā Roiyaru Buraddo in its Super Famicom version) is a medieval war game for the MSX, Nintendo Entertainment System, Super NES, FM Towns, Mega Drive/Genesis, MS-DOS, and later Windows, developed by Koei. The object in the game is to unify a fictional island by force. Players use infantry, cavalry, and archers, as well as fantasy units such as magicians, dragons or gargoyles in order to capture the castle needed to control that particular territory.",https://gamefaqs.akamaized.net/box/4/7/1/47471_front.jpg
