title,released,gf_score,metascore,genre,description,cover_art_url
Phantasy Star Zero,2009-11-10,3.97,71,Role-Playing - Action RPG,"Phantasy Star 0, also known in Australia and Europe as Phantasy Star: ZERO and sometimes in North America as Phantasy Star Ø, is a Nintendo DS game in the Phantasy Star series, developed by Sonic Team and published by Sega. The game was released in Japan on December 25, 2008 and in North America on November 10, 2009, and has been released in Europe on February 12, 2010. Though the official US release date was the 10th, the game was not available in stores until November 11, 2009. The official website incorrectly lists the release date as November 12, 2009, because SEGA could not guarantee the game would be available nationwide the day before. The game expands on the gameplay mechanics of Phantasy Star Online, partly by borrowing some elements from fellow online Phantasy Star title Phantasy Star Universe, such as a fully realized story mode for offline play.",https://images.launchbox-app.com/5c05d3ec-7280-471a-9262-ec20f4901140.jpg
Mega Man ZX Advent,2006-09-12,3.97,76, Action - Platformer - 2D,"Mega Man ZX is a video game developed by Inti Creates and published by Capcom for the Nintendo DS handheld game console. It is the first game in the sixth series of the Mega Man video game franchise. For the first time in the Mega Man series, the game features both a male and a female protagonist. A sequel, and most recent game entitled Mega Man ZX Advent, was released in 2007.",https://images.launchbox-app.com/3a268500-d840-4c26-ac18-60dcdea05438.jpg
Dragon Ball Z: Attack of the Saiyans,2009-11-10,3.97,73, Role-Playing - Japanese-Style,"Dragon Ball Z: Attack of the Saiyans, known in Japan as Dragon Ball Kai: Saiyan Invasion, is a video game based on the manga and anime series Dragon Ball for the Nintendo DS. The game is developed by Monolith Soft and distributed by Namco Bandai in North America and everywhere else under the Bandai label. It was released in Japan on April 29, 2009. The game was released in Europe and North America in November 2009. The game was originally planned to use the Z moniker, despite starting with events that occur in Dragon Ball, but was changed to Kai to associate it with the Dragon Ball Kai revision.",https://images.launchbox-app.com/aba34512-a50e-44db-bba4-b02a20cb32df.jpg
Resident Evil: Deadly Silence,2006-02-07,3.96,71,Action Adventure - Survival,"Resident Evil is a survival horror video game developed and released by Capcom originally for the PlayStation in 1996, and is the first game in the Resident Evil series. The game's plot follows Chris Redfield and Jill Valentine, members of an elite task force known as S.T.A.R.S., as they investigate the outskirts of Raccoon City following the disappearance of their team members. They soon become trapped in a mansion infested with zombies and other monsters. The player, having selected to play as Chris or Jill at the start of the game, must explore the mansion to uncover its secrets",https://images.launchbox-app.com/33885dd1-d582-4e63-9234-4effc6718958.jpg
Dragon Quest Heroes: Rocket Slime,2006-09-19,3.96,83,Action Adventure - Open-World,"Dragon Quest Heroes: Rocket Slime is an action-adventure game developed by Tose and published by Square Enix for the Nintendo DS handheld video game console. It is the sequel to Slime MoriMori Dragon Quest: Shōgeki no Shippo Dan for the Game Boy Advance. It was first released in Japan, and later in North America. It is a spin-off of the Dragon Quest series.",https://images.launchbox-app.com/09d79651-cde1-4b6a-ac7d-4b49a29e2a31.jpg
Harvest Moon DS Cute,2008-03-25,3.96,66,Strategy - Management - Business / Tycoon,"Harvest Moon DS (牧場物語 コロボックルステーション Bokujō Monogatari: Korobokkuru Sutēshon) is farm simulation role-playing video game for the Nintendo DS, part of the Story of Seasons series. It was published and developed by Marvelous Interactive Inc., and released in Japan on March 17, 2005. It is the first entry in the series without series creator Yasuhiro Wada heavily involved, though it borrows many assets from Harvest Moon: Friends of Mineral Town and Harvest Moon: A Wonderful Life, such as the graphical style from the former and setting of the latter.",https://images.launchbox-app.com/715d7a83-f9b1-423a-9187-680f4df3720e.jpg
WarioWare D.I.Y.,2010-03-28,3.96,82,Miscellaneous - General,"WarioWare: D.I.Y., known as WarioWare: Do It Yourself in the PAL region, is a mini-game compilation and design video game released for the Nintendo DS in 2009. It is the seventh title in the WarioWare series, after WarioWare: Snapped! It was revealed at Nintendo's conference on October 2, 2008 and it was released in Japan on April 29, 2009. It was released in 2010 in North America, Europe and Australia respectively and was accompanied by a separate WiiWare title, WarioWare: D.I.Y. Showcase. The game revolves around the Super MakerMatic 21, a machine that allows players to make microgames, music records and 4-page black-and-white comics.",https://images.launchbox-app.com/6c8ac592-3764-4714-a9eb-beb41b0bdbbc.jpg
Golden Sun: Dark Dawn,2010-11-29,3.96,79,Role-Playing - Japanese-Style,"Golden Sun: Dark Dawn (Japanese: 黄金の太陽 漆黒なる夜明け Hepburn: Ōgon no Taiyō: Shikkoku Naru Yoake) is the third installment in a series of fantasy role-playing video games developed by Camelot Software Planning for Nintendo. Speculation of a third entry in the franchise began soon after the release of its predecessor, Golden Sun: The Lost Age, in 2002, culminating in a widely-spread hoax game being revealed at a pre-E3 2007 gathering. The game was first announced as ""Golden Sun DS"" at E3 2009, while the name and release window was subsequently revealed in Nintendo's E3 2010 presentation. Released in late 2010 for the Nintendo DS hand-held console, Dark Dawn was the fifth-best selling game during its release window in Japan.",https://images.launchbox-app.com/418e6382-52e2-440a-87d8-030dafcedbdf.jpg
Jump Superstars,2005-08-08,3.96,N/A,"Action - Fighting - 2D
","Jump Super Stars is a 2D crossover fighting game for the Nintendo DS, based on Weekly Shōnen Jump characters. It was developed by Ganbarion and published by Nintendo. The game was released on August 8, 2005, in Japan and accompanied the release of a red Nintendo DS. A sequel, Jump Ultimate Stars, was released in Japan on November 23, 2006.",https://images.launchbox-app.com/19e98128-5ff9-487f-8abd-ed398c28c54a.jpg
Aura-Aura Climber,2010-02-22,3.95,,Action - General,"Aura-Aura Climber is an arcade action video game developed and published by Nintendo for the Nintendo DSi's DSiWare digital download service. It was released on February 22, 2010.",
The Legend of Zelda: Spirit Tracks,2009-12-07,3.95,87,Action Adventure - Open-World,"The Legend of Zelda: Spirit Tracks is an action-adventure game developed and published by Nintendo for the Nintendo DS handheld game console. An installment in The Legend of Zelda series, it was released worldwide in December 2009. The game was re released for the Wii U Virtual Console in October 2016",https://images.launchbox-app.com/620e1a5c-5998-4e28-a2ae-9665867ce880.jpg
Spectrobes: Beyond the Portals,2008-10-07,3.94,70,Role-Playing - Action RPG,"Spectrobes: Beyond the Portals (スペクトロブスシリーズ 超化石モンスターバトル ゲキトツ・ギャラクシー Supekutorobusu Shiriizu Chōkaseki Monsutaa Batoru Gekitotsu Gyarakushii, Spectrobes Series: Super-Fossil Monster Battle - Crash Galaxy) is an Action RPG video game developed by Jupiter and published by Disney Interactive Studios. Spectrobes: Beyond The Portals is the sequel to the best-selling video game, Spectrobes. The sequel was released on October 7, 2008 in North America, November 27, 2008 in Australia, December 11, 2008 in Japan and February 27, 2009 in Europe. A sequel called Spectrobes: Origins was released on the Wii in 2009",https://images.launchbox-app.com/88ce755f-204f-4994-a2e0-5020ebf33716.jpg
Soma Bringer,2008-02-28,3.93,N/A,Role-Playing - Action RPG,"Soma Bringer is an action role-playing game developed by Monolith Soft and published by Nintendo for the Nintendo DS handheld video game console. The player, controlling one of the eight main characters, explores dungeons and fights enemies in real-time combat across three-dimensional plains from a top-down perspective. Multiplayer functions allow up to three players to participate in exploration and combat. The story focuses on the continent of Barnea: the principle magical energy, Soma, is being disrupted by the arrival of monsters called Visitors, prompting a military group called Pharzuph Division 7 to defeat the Visitors and restore the balance of Soma",https://images.launchbox-app.com/fee54fc8-3e08-4c9c-aa6a-c4e1132edac8.jpg
The Legend of Zelda: Phantom Hourglass,2007-10-01,3.93,90,Action Adventure - Open-World,"The Legend of Zelda: Phantom Hourglass is an action-adventure game developed and published by Nintendo for the Nintendo DS handheld game console. It is the fourteenth installment in The Legend of Zelda series and the sequel to the 2002 GameCube title The Wind Waker. Phantom Hourglass was released in Japan in June 2007; in North America, Australia, and Europe in October 2007; and in Korea in April 2008. The game was re-released for the Wii U via the Virtual Console service in the PAL region in November 2015 and in North America in May 2016.",https://images.launchbox-app.com/6ffad808-96aa-4d25-a854-fe04ee9bd11b.jpg
Henry Hatsworth in the Puzzling Adventure,2009-03-17,3.93,82,Action - Platformer - 2D,"Henry Hatsworth in the Puzzling Adventure is a Nintendo DS action-adventure puzzle video game developed by EA Tiburon. It involves a British adventurer, the eponymous Henry Hatsworth, who is on a mission to find the ""Golden Suit"", a garb that allows the wearer to control the ""Puzzle Realm"". The player must solve puzzles on the touch screen to destroy fallen enemies from the top screen.",https://images.launchbox-app.com/c5143a52-e034-422b-8ea6-299b121f019b.jpg
Ni no Kuni: Shikkoku no Madoushi,2010-12-09,3.93,N/A,Role-Playing - General,"Ni no Kuni: Dominion of the Dark Djinn is a role-playing video game developed and published by Level-5. It was released in Japan for the Nintendo DS on December 9, 2010. Players control Oliver, a young boy who sets out on a journey to save his mother. The game is played from a third-person perspective and its world is navigated on foot or by boat. While players navigate Oliver throughout the game's world, other characters can be controlled during battles against enemies; during these battles, players use magic abilities and creatures known as ""imajinn"", which can be captured and tamed.",https://images.launchbox-app.com/5209af48-976b-4775-b17a-4d9d817e1cd3.jpg
Monster Tale,2011-03-16,3.93,79,Action - Platformer - 2D,"Monster Tale is a Nintendo DS platformer and virtual pet game developed by DreamRift and published by Majesco Entertainment in 2011. It was only released in North America. It follows the story of a young girl, named Ellie, and her adventures in Monster World with her monster companion, Chomp. Together they must stop the evil Kid-Kings and return Monster World to its rightful inhabitants, the monsters, and also find a way for Ellie to return home.",https://images.launchbox-app.com/53d4716c-20e0-4402-9b65-8bd9e125715a.jpg
Digimon World: Dusk,2007-09-18,3.93,67,Role-Playing - Trainer,"Digimon World Dawn and Digimon World Dusk, originally released as Digimon Story Sunburst & Moonlight (デジモンストーリー サンバースト&ムーンライト Dejimon Sutōrī Sanbāsuto & Mūnraito) in Japan, are two Digimon video games for the Nintendo DS handheld game console. They were released in Japan on March 29, 2007 and North America on September 18, 2007. Together, they serve as the second game in the Digimon Story series, though they were marketed as games within the Digimon World series in North America.",https://images.launchbox-app.com/c03dc571-a28d-404b-b4de-2564470f60cf.jpg
Digimon World: Dawn,2007-09-18,3.92,68,Role-Playing - Trainer,"Digimon World Dawn and Digimon World Dusk, originally released as Digimon Story Sunburst & Moonlight (デジモンストーリー サンバースト&ムーンライト Dejimon Sutōrī Sanbāsuto & Mūnraito) in Japan, are two Digimon video games for the Nintendo DS handheld game console. They were released in Japan on March 29, 2007 and North America on September 18, 2007. Together, they serve as the second game in the Digimon Story series, though they were marketed as games within the Digimon World series in North America.",https://images.launchbox-app.com/a83495a8-3966-49b9-9f92-6e9b2da3e82c.jpg
Luminous Arc 2,2008-11-18,3.92,73,Strategy - Turn-Based - Tactics,"Luminous Arc 2, known in Japan as Luminous Arc 2: Will (ルミナスアーク2 ウィル Ruminasu Āku Tsū Wiru), is the second game in the Luminous Arc series of strategy role-playing games.",https://images.launchbox-app.com/dc9fcd65-d57d-446a-850c-cb9a4f9dbfc3.jpg
Viva Pinata: Pocket Paradise,2008-09-08,3.92,82,Simulation - Virtual - Virtual Life,"Viva Pinata: Pocket Paradise is a 2008 remake of the Xbox 360 version of Viva Piñata for the Nintendo DS, developed by Rare and published by THQ.",https://images.launchbox-app.com/394fab02-2a17-4021-97f9-9db116abe0a1.jpg
Mega Man Star Force: Pegasus,2007-08-07,3.92,60,Role-Playing - Action RPG,"Mega Man Star Force, known in Japan as Ryūsei no Rockman (流星のロックマン Ryūsei no Rokkuman, Shooting Star Rockman), is an action role-playing video game, and the first installment in the ""Mega Man Star Force"" sub-franchise of Mega Man. It was published and developed by Capcom for the Nintendo DS handheld video game console. It was released on December 14, 2006 in Japan, and in North America on August 7, 2007.",https://images.launchbox-app.com/b909e085-8892-4ef8-b57e-66ad56695576.jpg
One Piece: Gigant Battle!,2011-07-01,3.92,N/A,"Action - Fighting - 2D
","One Piece: Gigant Battle!, previously known as ""Project Jet"" (プロジェクトJET Purojekuto Jetto?), is a Nintendo DS game published by Bandai. It was first announced in the second Weekly Shonen Jump issue released in December 2009. It focuses from the Sabaody Archipelago Arc to the Marineford Arc, but contain content from previous arcs as well. The gameplay seems to be similar to Jump Ultimate Stars from what has been demonstrated in videos and screenshots. The game was released on September 9, 2010. ",https://images.launchbox-app.com/94e529d7-7a97-4dff-bc0c-391efa14fe5d.jpg
KORG DS-10 Synthesizer,2008-11-04,3.92,82,Miscellaneous - Application,"KORG DS-10 is a music creation program for the Nintendo DS that emulates the Korg MS range of synthesizers. Frequently people refer to the Korg MS-10 but this is a single oscillator monosynth. The DS-10 adds sync which the MS-20 is lacking. It was released on July 24, 2008 in Japan, October 10, 2008 in Europe, and November 4, 2008 in the United States",https://images.launchbox-app.com/eb5928ff-2471-4db4-939e-c8d47eae95b1.jpg
Suikoden Tierkreis,2009-03-17,3.92,76,Role-Playing - Japanese-Style,"Suikoden Tierkreis (Gensō Suikoden Tierkreis (幻想水滸伝ティアクライス, with ""Tierkreis"" being German for ""Zodiac"") is a role-playing video game for the Nintendo DS developed and published by Konami as part of the Suikoden series. It was released in December 2008 in Japan, and released in English in Europe and North America in March 2009. The game's development was led by project head Osamu Komuta, who had previously been a planner for Suikoden Tactics, with a music staff composed of Norikaku Miura, Yoshino Aoki, Masaharu Iwata, and Kaori Komuro. The game features the opening and ending theme songs ""Tears in the Sky"" and ""Tierkreis"" respectively, each performed by Japanese pop idol Satomi Takasugi.",https://images.launchbox-app.com/856eb262-eeff-49ab-88cb-639c945971d7.jpg
Planet Puzzle League,2007-06-04,3.92,86,Puzzle - General,"Planet Puzzle League, known as Puzzle League DS in Europe, and as Panel de Pon DS in Japan, is a video game for the Nintendo DS handheld video game console in the Puzzle League/Panel de Pon visual matching puzzle game series. In North America, Planet Puzzle League is part of the Touch! Generations brand; in Japan, Panel de Pon DS is marketed in the general Touch! brand. The publisher for the game is Nintendo, and the developer is Nintendo second-party developer Intelligent Systems, creator of the original Panel de Pon and its cult classic English-language adaptation Tetris Attack. The game was released in Japan on April 26, 2007 in North America on June 4, 2007, and in Europe on June 29, 2007.",https://images.launchbox-app.com/679a2f62-df5a-49b6-be79-31d15b39dbb0.png
Naruto: Path of the Ninja 2,2008-10-15,3.91,62,Role-Playing - Japanese-Style,"Naruto (ナルト?) is a Japanese manga series written and illustrated by Masashi Kishimoto and published by Shueisha in Weekly Shōnen Jump. It tells the story of Naruto Uzumaki, an adolescent ninja who searches constantly for recognition and dreams of becoming the hokage, the ninja in his village who is acknowledged as the leader and the strongest of all. The manga made its debut on September 21, 1999, and it concluded on November 10, 2014. A total of 72 volumes and 700 chapters were released. The books published in Japan by Shueisha under various imprints were adapted or expanded upon the Naruto manga and anime series. Several of the titles have been licensed for publication in North America by Viz Media",https://images.launchbox-app.com/f7000ab7-824e-4ee9-81f5-94b32e05269f.jpg
Geometry Wars: Galaxies,2007-11-27,3.91,79,Action - Shooter - Shoot-'Em-Up - Top-Down,"Geometry Wars: Galaxies is a multidirectional shooter video game developed by Bizarre Creations and Kuju Entertainment, and publlished by Vivendi Games for the Wii and Nintendo DS in November 2007. Galaxies is a sequel to Geometry Wars, which was originally included as a bonus game within Project Gotham Racing 2 on Microsoft's Xbox console. This updated version includes a single-player campaign mode, several multiplayer modes, Geometry Wars: Retro Evolved (previously released on the Xbox Live Arcade online service), and support for online leaderboards. The Wii version supports widescreen and 480p progressive scan display.",https://images.launchbox-app.com/6bcfd221-45f4-4468-9a9b-f86e49e42801.jpg
Puzzle Quest: Challenge of the Warlords,2007-03-20,3.91,82, Puzzle - Matching,Puzzle Quest: Challenge of the Warlords is a game developed by Australian company Infinite Interactive and published by D3 Publisher. The game combines role-playing with strategy and puzzle elements. It uses a competitive Bejeweled-style playfield to simulate combat and other activities common to role-playing games.,https://images.launchbox-app.com/1560d7c9-f580-4032-9e67-0a7905316348.jpg
Yu-Gi-Oh! World Championship 2008,2007-12-04,3.9,N/A,Strategy - Turn-Based - Card Battle,"Yu-Gi-Oh! World Championship Tournament 2004, known in Japan as Yu-Gi-Oh! Duel Monsters Expert 3 (遊戯王デュエルモンスターズ エキスパート3), is a video game based on the Yu-Gi-Oh! franchise. This game has been released on the Game Boy Advance system.",https://images.launchbox-app.com/1560d7c9-f580-4032-9e67-0a7905316348.jpg
Avalon Code,2009-03-10,3.9,71,Role-Playing - Action RPG,"Luminous Arc 2, known in Japan as Luminous Arc 2: Will (ルミナスアーク2 ウィル Ruminasu Āku Tsū Wiru), is the second game in the Luminous Arc series of strategy role-playing games.",https://images.launchbox-app.com/5e633241-d207-4b26-a33d-80a27f6a60f9.jpg
Pokemon Ranger: Shadows of Almia,2008-11-10,3.9,68,Role-Playing - General,"Pokémon Ranger: Shadows of Almia (ポケモンレンジャー　バトナージ Pokemon Renjā Batonāji, ""Pokémon Ranger: Vatonage"") is an action role-playing video game developed by Creatures Inc., published by The Pokémon Company and distributed by Nintendo for the Nintendo DS video game console.",https://images.launchbox-app.com/e9f4a4ff-d676-4409-926b-3b4f4bd21cc8.jpg
SaGa 2: Hihou Densetsu - Goddess of Destiny,2009-09-17,3.9,N/A, Role-Playing - Japanese-Style,"Final Fantasy Legend II, originally released in Japan as Sa・Ga2: Hihō Densetsu (サ・ガ2 秘宝伝説 Sa・Ga2 ~ The Treasure Legend), is a role-playing video game developed by Square Co. for the Game Boy handheld console as the second game of their SaGa series. Initially released in December 1990 for Japanese audiences, the game was translated and released in North America in November 1991 by Square America Co, and again in 1998 by Sunsoft. Like its predecessor, the English version was re-branded as a Final Fantasy title due to the series' popularity in the Western territories. The game's development was headed by lead designer Akitoshi Kawazu, who had worked on the previous title, with a music staff consisting of Kenji Ito and Nobuo Uematsu. In 2009, an enhanced remake of the game was announced for the Nintendo DS titled SaGa 2 Hihō Densetsu: Goddess of Destiny (サガ2秘宝伝説 GODDESS OF DESTINY SaGa2 The Treasure Legend ~ Goddess of Destiny), featuring three-dimensional graphics, new story elements, and an arranged soundtrack.",https://images.launchbox-app.com/88c6af96-944c-4310-8cb6-742fa001a62c.jpg
WarioWare: Touched!,2005-02-14,3.9,81,Miscellaneous - Party / Minigame,"WarioWare: Touched! is a minigame compilation video game released by Nintendo for the Nintendo DS. The fourth installment of the WarioWare series, and the first of three on the Nintendo DS, the game involves rapidly completing ""microgames"" — simple minigames lasting extremely short periods of time — as quickly as possible. The microgames are exclusively controlled with the Nintendo DS's touchscreen and microphone.",https://images.launchbox-app.com/c3ac7512-64bc-4ff8-810d-84aa7fd005e6.jpg
Clubhouse Games,2006-10-09,3.9,83,Miscellaneous - Board / Card Game,"Clubhouse Games, known in parts of Europe as 42 All-Time Classics and in Japan as Daredemo Asobi Taizen (だれでもアソビ大全 Everyone's Playing Encyclopedia), is a compilation video game consisting of card, board, and parlor games developed by Agenda and published by Nintendo for the Nintendo DS handheld video game console. It was first released in Japan on November 3, 2005, in Europe on September 29, 2006, in North America on October 9, 2006, and in Australia on October 26, 2006.",https://images.launchbox-app.com/397e7245-dcc6-468a-8b17-dff36f6554c7.jpg
Castlevania: Portrait of Ruin,2006-12-05,3.89,85,Role-Playing - Action RPG,,https://images.launchbox-app.com/a5417375-35cf-4868-96f8-4064c8a6ddc3.jpg
Monster Racers,2010-05-11,3.89,70,Role-Playing - Action RPG,"Monster Rancher, known in Japan as Monster Farm (モンスターファーム Monsutā Fāmu), is a series of life simulation role-playing video games created by Tecmo (now Koei Tecmo). The series currently consists of fourteen games across different video game platforms. In addition, the series has been adapted into an anime.",https://images.launchbox-app.com/99339cfb-8d2d-4e81-a420-bb12bbbf7ba1.jpg
100 Classic Books,2010-06-14,3.89,70,Miscellaneous - Application,,https://images.launchbox-app.com/3ed0d49a-b816-4eeb-b99e-5faaa852bfc1.jpg
Touch Detective 2 1/2,2007-10-09,3.89,67,Adventure - General,"Touch Detective 2 ½ JPN EUR is an adventure game for the Nintendo DS. It is a sequel to Touch Detective, also on Nintendo DS. It was released in North America on October 9, 2007.",https://images.launchbox-app.com/cbf97d1c-350b-4444-9bcd-a745e1a24786.jpg
Time Hollow,2008-09-23,3.89,64,Adventure - Visual Novel,"Time Hollow (TIME HOLLOW 奪われた過去を求めて Taimu Horou Ubawareta Kako o Motomete, lit. Time Hollow: Search for the Stolen Past) is a Japanese adventure video game developed and published by Konami for the Nintendo DS video game console. The game was released in Japan on March 19, 2008, North America on September 23, 2008, and Europe on February 6, 2009. The game was written by Junko Kawano, whose PlayStation 2 work Shadow of Memories also features a young man using a time-travelling device to try and alter their future.",https://images.launchbox-app.com/d47b3e4b-14cb-4ea2-8b31-30add92c4586.jpg
Mystery Dungeon: Shiren the Wanderer,2008-03-04,3.89,69, Role-Playing - Roguelike,"Mystery Dungeon: Shiren the Wanderer is a roguelike video game developed and published by Chunsoft. It is the second entry in the Mystery Dungeon series, following 1993's Torneko no Daibōken. It was originally released for the Super Famicom in 1995 in Japan; a Nintendo DS remake was published by Sega in 2006 in Japan and 2008 in the West. The remake was later ported to iOS and Android and published by Spike Chunsoft.",https://images.launchbox-app.com/afe5120e-5ca9-48fb-921a-68941b404b41.jpg
Harvest Moon: The Tale of Two Towns,2011-09-20,3.89,68,Strategy - Management - Business / Tycoon,"Harvest Moon: The Tale of Two Towns (牧場物語　ふたごの村 Bokujō Monogatari: Futago no Mura, Ranch Story: Twin Villages) is a farming simulation video game developed by Marvelous Entertainment for the Nintendo DS as part of the Story of Seasons series. The DS version is titled as Harvest Moon DS and the 3DS version is titled as Harvest Moon 3D. The original release date for the Japanese version was set to February 25, 2010 but was moved to July 8, 2010. New features in the game include new animals like Alpacas and Honey Bees and a Pickle Pot that can be used to make pickled turnips. It was released in North America on the Nintendo DS on September 20, 2011 and on the Nintendo 3DS on November 1, 2011 by Natsume. An enhanced 3DS version titled Bokujō Monogatari: Futago no Mura+ was released for Japan on December 14, 2017. A few added features include access to StreetPass and better controls compared to the DS version.",https://images.launchbox-app.com/829e36a3-33a4-45a8-b0ae-19eb1178f161.jpg
Xenosaga I + II,2006-03-30,3.89,N/A,Role-Playing - Japanese-Style,"Xenosaga I & II is a role-playing video game co-developed by Monolith Soft and Tom Create, and published by Namco for the Nintendo DS. A spin-off of the Xenosaga trilogy and forming part of the Xeno metaseries, Xenosaga I & II retells the events Xenosaga Episode I and Xenosaga Episode II while expanding on its characters and narrative. Displayed from an angled two-dimensional perspective, Xenosaga I & II makes use of a turn-based battle system with elements carried over from the main Xenosaga games.",https://images.launchbox-app.com/315fe028-cc0b-4642-9631-d7525c1d435a.jpg
Big Bang Mini,2009-01-21,3.88,78,Action - Shooter - Shoot-'Em-Up - Vertical,,https://images.launchbox-app.com/32463059-af08-4416-bffc-2659b992d4ce.jpg
Theresia,2008-10-30,3.88,61,Action Adventure - Survival,,https://images.launchbox-app.com/3d944eb1-b279-4209-b2c7-4b31cbec39c4.jpg
Kirby Mass Attack,2011-09-19,3.88,83, Action - Platformer - 2D,"irby Mass Attack is a Lemmings styled platform game in the Kirby series developed by HAL Laboratory and published by Nintendo for the Nintendo DS, which released worldwide in late 2011. The game was later released for the Wii U Virtual Console on July 28, 2016",https://images.launchbox-app.com/7ba7b3f6-632a-44c6-b2b5-35ba0d84e1f7.jpg
Fighting Fantasy: The Warlock of Firetop Mountain,2009-11-23,3.88,45, Role-Playing - General,"The Warlock of Firetop Mountain is a single-player adventure gamebook written by Steve Jackson and Ian Livingstone, and illustrated by Russ Nicholson. Originally published by Puffin Books in 1982, the title is the first gamebook in the Fighting Fantasy series. It was later republished by Wizard Books in 2002, and Scholastic Books in 2017. As well as launching the Fighting Fantasy series, the gamebook inspired two direct sequels and five novels, and has been adapted into a board game, an audio drama and a video game.",https://images.launchbox-app.com/6a5da39c-e396-42ba-a405-16683a7d398c.jpg
Magician's Quest: Mysterious Times,2009-05-11,3.87,69,Simulation - Virtual - Virtual Life,"Magician's Quest: Mysterious Times, known in Europe as Enchanted Folk and the School of Wizardry and in Japan as Tongari Boushi to Mahō no 365 Nichi (とんがりボウシと魔法の365にち, lit. ""Pointy Hats and 365 Days of Magic""), is a fantasy-adventure and life simulation game for the Nintendo DS where players are tasked with attending classes in a Magic Academy, to learn the mysteries of magic and the art of casting spells, while building relationships with other students",https://images.launchbox-app.com/080e16a5-f76c-4c2c-b9fd-1657d3f456eb.jpg
Dragon Quest Monsters: Joker 2,2007-11-06,3.87,75,Role-Playing - Trainer,"Dragon Quest Monsters: Joker 2 (ドラゴンクエストモンスターズ ジョーカー2 Doragon Kuesuto Monsutāzu Jōkā Tsu) is a Nintendo DS role-playing video game published by Square Enix. It is the sequel to Dragon Quest Monsters: Joker and is the fifth game in the Dragon Quest Monsters series. It was released in Japan on April 28, 2010 with a United States release on September 19, 2011 with a European release following on October 7, 2011. An expanded version of the game, titled Dragon Quest Monsters: Joker 2 Professional, was released on March 31, 2011. It features new monsters and abilities, with the same story.",https://images.launchbox-app.com/1f0c24eb-b608-44c9-81ba-7586ecb111ac.jpg
Bomberman 2,2009-02-13,3.87,N/A,Puzzle - Action,"Bomberman 2 (Custom Battler Bomberman in Japan) is a video game for the Nintendo DS, and is the sequel to Bomberman on the DS. During the game, Bomberman collects various bits of Armor, allowing players to customize the character with unique power ups and skills.",https://images.launchbox-app.com/ef6f36f3-69e8-47f8-82ad-4bb85da41d16.jpg
Rune Factory: A Fantasy Harvest Moon,2007-08-14,3.87,78,Role-Playing - Japanese-Style,"Rune Factory: A Fantasy Harvest Moon (ルーンファクトリー -新牧場物語- Rūn Fakutorī -Shin Bokujō Monogatari-, ""Rune Factory: A New Farm Story"") is a simulation role-playing video game developed by Neverland and published by Marvelous Interactive Inc., Natsume, and Rising Star Games for the Nintendo DS handheld video game console",https://images.launchbox-app.com/a1723df5-09d4-4ca3-845e-bbdf6e446563.jpg
Broken Sword: Shadow of the Templars - The Director's Cut,2009-03-24,3.87,78,Adventure - Point-and-Click,"Broken Sword: Shadow of the Templars – The Director's Cut is an enhanced remake and director's cut of the classic 1996 point-and-click adventure game Broken Sword: The Shadow of the Templars developed by Revolution Software. It was released for Wii, Nintendo DS, iOS, Microsoft Windows, OS X, Android and Linux spanning 2009 to 2012. The player assumes the roles of George Stobbart and Nicole Collard, who was a pivotal but not a playable character in the original version.",https://images.launchbox-app.com/bbac829d-04e9-4249-9d36-47477b14ea14.jpg
Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,2009-05-19,3.87,73,Strategy - Turn-Based - Card Battle,"Yu-Gi-Oh! 5D's (Japanese: 遊☆戯☆王5D's（ファイブディーズ） Hepburn: Yūgiō Faibu Dīzu) is the second main spin-off of the Yu-Gi-Oh! franchise. The series aired in Japan between April 2, 2008 and March 30, 2011, following the conclusion of the previous series, Yu-Gi-Oh! GX.",https://images.launchbox-app.com/17aec435-1239-4bd9-a99a-e9913a5ec202.jpg
Knights in the Nightmare,2009-06-03,3.86,76,Strategy - Real-Time - General,"Knights in the Nightmare (ナイツ・イン・ザ・ナイトメア Naitsu in za Naitomea) is a strategy-shooter role-playing game hybrid from Sting Entertainment, and the fourth episode in the Dept. Heaven series of video games. It was released by Atlus in North America. Sting released a special edition version of Knights in the Nightmare, called the Knights in the Nightmare DHE Series Special Pack (ナイツ・イン・ザ・ナイトメア （D・H・Eシリーズ スペシャルパック） Naitsu in za Naitomea (DHE Shirīzu Supesharu Pakku)), and it includes a copy of Yggdra Union: We'll Never Fight Alone for the Game Boy Advance.",https://images.launchbox-app.com/055dcd2a-6846-4b36-95b5-94e29ef1e30d.jpg
Pokemon Mystery Dungeon: Blue Rescue Team,2006-09-18,3.86,62,Role-Playing - Roguelike,"okémon Mystery Dungeon: Blue Rescue Team and Pokémon Mystery Dungeon: Red Rescue Team are a matched pair of Pokémon games for the Nintendo DS and Game Boy Advance, respectively. These two games were developed by Chunsoft, published by The Pokémon Company, and distributed by Nintendo. Red Rescue Team was the last Pokémon-themed video game to be released on the Game Boy Advance. The two versions are mostly identical, with Blue Rescue Team taking advantage of the dual-screen features and increased graphical and sound capabilities of the Nintendo DS. The game has six Pokémon exclusive to each version.",https://images.launchbox-app.com/de4deec0-f616-4c65-a27c-55e833c47d6a.jpg
